,ACH-000570,ACH-000075,ACH-000376,ACH-000269,ACH-001611,ACH-000098,ACH-000887,ACH-000368,ACH-000760,ACH-001610,ACH-002680,ACH-000231,ACH-003438,ACH-000738,ACH-002681,ACH-000819,ACH-000571,ACH-000102,ACH-000634,ACH-000137,ACH-000445,ACH-001609,ACH-001329,ACH-000027,ACH-000370,ACH-000289,ACH-000543,ACH-001623,ACH-001624,ACH-000244,ACH-000215,ACH-001608,ACH-000464,ACH-000622,ACH-000558,ACH-000631,ACH-000479,ACH-000863,ACH-000283,ACH-000623,ACH-000609,ACH-000504,ACH-001605,ACH-000152,ACH-000328,ACH-000595,ACH-000469,ACH-002409,ACH-001622,ACH-000455,ACH-000036,ACH-000673,ACH-000200,ACH-000323
COL15A1,0.5565971580829938,3.086761690837192,0.5119142897983942,0.0401265296974135,0.1315815827362137,0.4487762292597634,0.0404618367445876,0.3698182154687157,4.999255918519545,1.4478912398209915,5.820702323197746,1.143752578271143,0.3865957674944382,0.3752507793798468,0.2013377646737971,0.1933074835466768,0.0738216040226503,1.0631577586603222,0.26080010602231,0.5908635418392622,0.3498023230732278,1.048571008314983,2.8205915397319123,0.0211186531259856,0.0304716888627323,5.898261569654115,0.2021318186412686,0.7021681407824146,0.120446170358575,7.835084025632645,1.6252284004127182,0.037004014122757,3.2160093380730403,0.006894011238874,0.4324901879263429,1.0568401387959865,0.019955208819602,0.1998526017551807,0.0224587221470324,0.0487593119198554,1.4724149850119983,0.6485335495109543,0.0,0.189724633965773,0.0166018616935531,1.5670245426522853,0.8000106670041038,4.976716475422641,0.0380694910418682,0.0542539155300183,0.09338168738455,0.0555871699305901,0.1019633206916876,0.1050920316188409
JPT1,8.334572744753187,7.41655266026524,9.305309377412916,9.303794444583996,7.547997275660712,8.628766305899475,7.376090651279847,8.185792228748861,7.985227166729698,7.119812653879709,7.5500464274227825,7.789396704704804,8.965798711540362,8.592393497486249,7.570561596820502,8.551723640033497,7.953562083260392,8.013300338351103,8.54879494194428,7.419960177847889,8.595029914963051,8.028182348460566,7.308329927933779,6.790980504742052,6.835393574141433,6.87670110864523,7.416620214027776,7.953579542784673,7.268836708057229,6.9527063076302245,8.63262811719975,8.333173244091627,8.029916629308289,8.051247013420074,9.414097468881916,7.470992312602903,7.987502783216033,8.002775643275319,8.603830310586005,7.421299051351663,8.740219257363124,7.193219787262479,7.60152567653739,7.690528841401457,7.72507990606904,8.102547909618972,7.85447571735478,6.611783211993306,7.86125443504703,7.149889350032676,7.139888964923332,8.24864868068724,7.734601244696875,8.818294568407728
RAB33A,1.8666706407263849,2.0700183014611553,0.6010042370742859,0.0876977268268313,1.453770407309576,0.8775024065108938,0.1234675556511255,1.3090422749443804,1.397972680707564,1.0940333349871203,1.558179453056167,0.9055288184305262,0.6224768612123526,3.602872534636296,0.5051094276164819,0.3251699365934253,0.2061993457061424,1.7268442927591066,1.530060751227602,0.3014787819370016,0.2797826821001254,1.321812674667221,0.6484599207390768,0.1540750462089458,1.0664887831728425,0.1172335723945938,1.1795874824211874,4.039515691809676,0.4755663928731596,2.2478910659505824,0.8886251987427198,0.5213784478197591,1.7359207046609428,0.7430530248819078,0.048418952654173,0.4381799868881942,0.5724133792101533,1.3375969277663655,1.3156415800407757,0.89894354290607,0.2593026213451413,1.295252823267693,1.1625774319666706,1.143798283076738,0.5154298792674165,0.186335741239762,1.4617695123781724,1.5326361374461406,0.1789567960544703,0.272838992077573,0.7900421664709967,0.26709588130127,0.394396702129035,0.9982446153399732
HDAC2,7.735366472639179,7.384041169945547,7.703612929341793,8.448867922034426,7.515747138985375,8.05243763179838,7.339288845692196,7.949243096252411,7.849567737074948,6.9443079620079144,6.714149334790599,8.476693557265117,7.0877916533817595,7.826866226536972,7.359969131898873,7.740637535437822,7.387172954059907,7.944975542925487,7.405132951636069,7.342448075398216,6.927469838248128,7.372185985004315,6.632009321588701,6.932533674881821,7.601644523857082,6.547488388515792,7.300297643056225,7.123355808179254,6.110108460565727,6.951308031062049,7.21944928613475,7.0298945496633385,7.394539864940805,8.39778585200011,7.924414668643545,8.198002956521238,7.682517116540278,7.359837392963122,7.510748346638093,7.616791416691134,8.277794172546077,7.983939854710643,7.0782575712247375,8.445714290240407,7.685288434451294,7.108231706344911,7.922703321669437,7.503149937432434,6.341178095721514,6.782906502348221,6.601102203376409,7.943323595150882,7.682524139260836,8.22989069543045
MYT1,0.0215053119232358,0.0,0.0217426577180867,0.0293440390422787,0.0138566914124613,0.0162295785084206,0.3073795601659937,0.0,1.5937840052606602,0.6422884560484052,0.0491497892100976,0.1093672462718893,0.0082028828658567,0.0170310805278413,0.012663062358471,0.0288604906002782,0.0236840156974796,0.0047602451309366,0.2610360921291489,0.0239139084878165,0.1170899146330204,0.0053554305949864,0.0475467643270941,0.0375663691299753,0.0078901246026771,0.0291758051914706,0.0196022921099375,0.0989207620777119,0.0084754150553382,0.0,0.0,0.0,0.0,0.6001831511414795,0.844482070501831,0.1915639140058427,0.0,0.0198442201282908,0.1358881127805355,0.0329119106374026,0.0,0.3006696483836963,0.1960265761884702,0.0160897692062822,0.0192891485576999,0.5040640531218334,0.0,0.0,0.0,0.0084610725393209,0.0052361256504578,0.0160969026619478,0.0300139523557275,0.0451647498338327
MTSS1,1.8957020219274736,4.176793486811367,1.6342726339204037,0.7661388544933463,0.1417597473138993,1.6887532935747356,0.6142188909613447,1.3174951028095492,0.8914954026840645,2.711671102918124,0.743758807497141,0.894782847240741,0.2936812393843394,0.3071673591796129,0.7088290759614627,0.4758641429415327,0.6687391051802978,0.9241363802315696,0.4824425164223453,2.6268783033177514,2.4487503322622644,1.9208649287098896,0.5325992360869318,0.8290052043171369,3.9489278462250232,2.345475860531691,0.958169322295895,1.4915298964407764,0.071305491780878,2.391129802171312,1.0606561624671331,1.4233953014934946,0.3878962833757967,0.218678269430706,2.396641768497493,0.2917002059315723,0.9410507060035036,0.4886754137440112,1.0864373147204558,3.8342965886885247,0.2703279975959526,2.365140994214412,0.1870721978616165,0.3609597745575335,1.2708996598969224,0.4443511445815699,0.6883549488185906,2.011842674027399,0.2862885751118479,1.286266097504802,1.3724674046535486,0.7344655470565447,0.5998443051081681,0.2631377952736468
HOXD3,0.8631336460598554,1.1756267916959138,0.4936042983960419,0.2072144381253954,0.0401349484012792,0.2032537878792265,0.0,0.9492226421182453,0.2135152623195761,2.693944086975786,0.5991978021901591,0.5930372278496666,0.7697175842842944,0.2206989404123315,0.0,0.1721354396018369,1.3335038812233868,0.0653530990381124,1.118120475247835,1.2022170938666488,0.8571696739394038,0.6885071384502938,1.2156040528500935,1.7116314606339482,1.8092086242710883,1.1592739575471571,0.1890085137286791,0.0,0.0369646410618811,1.288789681959872,0.6468677000009336,0.4896282206489557,0.3540729589820665,1.025624182102702,1.5449650508110768,1.4112418293109157,1.3722612213757897,0.5687170398341598,1.770960098091073,0.9712805111472926,0.4785069623881806,1.351373912953207,0.0,0.8767530626551784,1.700816989049279,1.5772910478571045,0.4302767077869919,0.6040447474627998,1.1079623234700329,0.7535720196552195,1.3885257134484064,0.4884481683662271,1.218836952979928,0.8930654860360194
GPR17,0.0386946355124652,0.0568983899421298,0.2136147971419788,0.0,0.183478892054889,0.1034519830121828,0.4659901316954608,0.5739803699188751,0.0181156792065599,0.0,0.2953821438951636,0.291476255792952,0.0299616707362043,0.0,0.1702071008903725,0.0352579113966468,0.0998634166339997,1.247168000374773,0.1420212590816682,0.1138844910505623,0.6023694587451469,0.0,0.1854301829797556,0.1877512807224401,0.5852865898023655,3.1873180222261666,0.1059368280564769,0.0236428581836758,0.0091550868091883,0.5275157901862421,0.2662792224142564,0.6862674360681632,0.5881674918615157,0.5365115048685432,2.124539891209963,1.9808807896106064,0.4344995968833964,0.1100651847881224,0.0661415571840692,0.1689166862279326,0.1388183999460839,0.5041372946861722,0.0724954985132214,1.0647587137837444,1.1524495384763995,0.1901546413624726,0.9471260034184034,0.0,0.0,0.365978024847476,0.1059126978791686,0.0,0.0883302342167821,0.3310688459359148
PTTG1,7.882416846389904,8.004630599789753,8.865764196459008,7.412383544000957,8.273152186243546,8.748004951488179,7.47801724034487,7.998127790595488,7.883077015221533,6.776788316093277,6.939849510670126,8.482428834005797,8.84999300644006,8.015883329553287,6.918541277665335,7.227769951011323,7.745459206083528,7.86180652272848,8.49322700969157,7.076965202112721,7.454513162705195,7.608447045282025,7.815184731444678,6.722930453794153,7.940284229009073,7.291539097942621,6.229705194623315,9.033538632765492,7.658068634586829,6.523215353986253,7.802652065775306,9.210508194362248,7.475668589282713,7.341896820977107,8.0643817090505,8.12271412738719,7.92010270703537,7.462207773248487,8.183858653195852,7.635957491729315,8.31594203414708,7.905465230365666,8.40219774728693,8.600332947354216,8.336453001691643,8.386392800857948,7.891589305947848,8.89864673069475,7.891808001035439,6.906132981821027,6.7464202657765675,7.220707219835622,8.079111394835907,7.627263923861212
KLRC3,2.6172820243615584,0.182935056608672,0.0984518987826289,0.0718354199273908,0.4653612214354041,1.506353127687129,0.2521140567694106,0.087965151126287,0.0313330828231813,0.0,3.2890022415449027,0.4010340439299875,3.5928277547842846,0.0,0.6181738033509984,1.0962483572512116,0.0701997040819007,0.0,0.1447590546351087,2.5618759789458263,0.0,0.0,1.5164236846026862,0.0,0.0,0.0,0.0628373543360689,0.9515049903963324,0.0,0.0,0.3667647826823639,0.3505798460826823,0.0821003189628417,0.0,0.0,0.0,0.0,0.0,0.0,0.3204176684035471,0.0718203210422786,0.0,0.0,0.0,2.0768361152343946,0.0,0.0,1.2546303215805432,3.1186155473932096,0.8812354662803614,0.3295151523127893,0.0,0.0,0.0
PLAAT1,0.097906046986369,3.024819641721084,0.8058397090536782,0.0835320026897704,0.3163971780715758,2.7596735767735767,0.0,1.623871542880279,5.776811998559255,1.1904821198386146,0.0,3.1915405426826635,1.4497779276839895,0.0,2.8736931327935418,0.8158713149444753,0.2205714158161982,0.5396730014659075,0.8468968330313711,1.7149444371385485,3.1336013351658254,1.4485045519007356,1.3965157337546974,0.8602731578729323,2.6875086607207277,1.68984034924931,1.669607356106888,2.4787725311488713,0.0,0.8341812809485025,0.1016608324013331,2.4624109842284434,0.0807858972052168,0.1266953882232744,3.614321147379425,0.0,1.081871335759307,3.3778372831890437,3.1430194712246515,1.4675455588046338,0.3614337500954948,1.9087053259357951,3.996921975007389,0.1602257724880753,3.0035176872364886,0.9382089966794808,0.0,0.5782460532220882,0.0,0.0355070818899267,1.8320717487587683,2.4546707474815004,2.415404438161809,1.758418315209822
TCP1,8.809353344498406,8.931325529759587,9.030622999585852,8.981689998517037,7.733733947257483,9.629708143087562,8.839909213179888,8.731410681681142,8.846386752176334,7.416071248126005,7.7991520807980415,9.191377584294155,8.70263676710305,8.836792031633733,8.607193436188616,8.866428936721167,7.952927577196952,7.95613798762999,8.869451957115043,7.986245948861926,7.735115955967403,8.169564282590354,7.143607700791651,7.297915884356723,8.465105158412142,6.731672023800068,8.189864084230107,8.566670572896337,7.121512796257067,7.33199177823206,8.134857524042195,8.92483921993324,8.457163329705907,8.830420133330826,8.684594350735617,8.263555597972845,8.436399236682831,7.955376743030931,8.571274825686631,8.647911670899427,8.732482901194778,8.619695447143645,8.433552059534142,9.680079924805222,8.634299210957721,7.954469698461492,8.412679923518589,8.661325626158055,7.6394998938053105,7.978275726326247,7.380426431333946,9.218555971236816,8.358712731128573,8.900996584333486
PFDN2,7.82186962709005,8.094721672916878,8.015939066711947,7.988661966986326,7.083628243005063,8.01584431226094,7.788261556473959,7.333316386350546,7.548105198346162,6.659953092436672,6.438801830837985,7.343629894959053,7.267479617261435,7.445602567447784,6.991022910444924,7.109141129364163,7.187421360492316,7.306754381389918,7.332707933640605,7.865566261116372,7.316942191358766,7.631686366311998,7.376568225425708,7.092873397374415,7.303552455583717,6.62775856992004,6.517023672064581,5.975132603623351,7.035392972072422,6.751544059089098,7.273870179259561,8.415716420570359,6.515015381249434,7.476746203939467,7.815985227201044,7.578833072559572,7.07629185712929,6.904460012641264,7.882398504053875,6.659753342344157,8.017309523205425,7.317873840639018,7.236129028725816,7.901862467182886,7.404732854469479,8.355412767566424,7.1527411587231855,7.686696608329195,8.417979061532257,6.788307240604119,7.054153871762708,7.157033601540653,7.455910756679252,7.072823967180414
CA10,0.2782560079567359,0.0,0.0165405342915966,0.0140038610880245,0.0,0.0,0.0334688146372928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246359876782165,0.0,0.0,0.0248940894030939,0.0,0.0,0.0,0.0264105676197728,0.0,0.0,0.0,0.0448864752417854,0.3126442647831,0.0,0.0,0.2323685047061017,0.0,0.0149408226219282,0.0,0.0,0.0,0.0,0.0,0.0,0.0207276243314572,0.0788434340143486,0.0,0.0,0.0200861075841195,0.0177038842733208,0.0345312703655344,0.0,0.0,0.0636658403004394,0.0,0.0179532551045043,0.0,2.5041042347182145,0.0
EPHB1,1.6707859619282437,0.3039420288150662,1.1385720338355825,1.985963038628456,4.323067374013638,1.1505011877529965,0.0,2.5056597752114147,0.0,0.1032021884784478,0.1002874103206365,3.0662958901631105,0.3723615304348178,0.0367157222008906,1.367952499957441,0.0908263373320996,0.0854205769960881,1.3083259229451103,0.2639490249590527,0.3317487775508573,0.5218136052305924,1.0274725702006504,1.4715516656393377,0.1159121798873735,0.1782480598179997,1.7967638579044434,3.9867203760790746,4.432284655994969,2.230116916464219,0.0823279031566672,0.012778894786943,0.0,0.973118967124774,3.1171963291633,0.096748967174971,0.0183493098788918,0.4020115673191237,0.2668452965328195,3.5424809382200646,2.67617712414928,0.238647473841543,1.4100208320188896,1.7966683505239245,2.094347561875636,0.1699968138081437,0.7844068228366251,1.3063497438497231,1.1894956659762732,0.2715846387023949,0.0731484183962232,2.083904334540003,2.0965452358501415,3.225132998226365,0.7377810634308816
UGT8,1.714531280380564,4.662843517498063,0.0945184995887171,3.6533008284512247,0.041824709871916,2.743984516117786,0.0402345660003289,0.0519789849505158,2.552470525980532,0.3154873987053853,0.0,0.2249762400983078,3.807478576333145,0.1019471895838316,3.2553859172466377,2.6481800971308247,0.0469701328085273,1.36937155719662,3.563719476103037,3.488437884923426,0.3904871998336234,0.5423709842201241,1.277074223573382,4.517653642399418,0.0833114171110228,5.282532472574964,1.0950939986378687,0.322965308223546,0.0439309836381168,0.1886629787951155,0.1443440171630139,2.3540994837643288,0.061047582216286,2.922313944513267,0.0764168024017837,5.28910039217241,0.3912849081373568,2.3056758251668423,0.7364654693884024,1.2066619763967148,0.0667092007513376,6.257380299169449,0.7665756571236895,0.0374721899481933,4.11544947301776,5.501385003269459,3.2021951485182565,0.3305446326963333,0.0,1.674862850688108,0.0980111900577024,0.3342101316537177,3.71488291065154,0.1699955314758134
SLC1A1,0.9478912856754876,4.434554840126507,1.8528218576536304,0.0549151415077993,0.2579556059003521,2.5686231723684574,0.050847136710342,2.6826789113429417,2.9470059002910256,0.1704314587949134,0.4868821843529552,1.8902832493242951,3.102930185567378,2.153137327115763,2.1664905083832435,1.2586937862400147,3.9273845000115024,0.4928519930857579,1.9146448835790473,1.4567798703929449,2.4185623824055797,3.1283659959145806,2.069870551412479,2.308902526872585,4.211798761957604,3.208175429812232,2.7412598706393227,4.516708583710545,0.0062204556349603,1.0774754523911692,2.0041993384775947,0.5689057290067091,0.0086403437419999,0.4935284706805307,1.964934575643121,0.0863055054707654,3.176011538260578,0.2308387414248234,0.0,2.0265522131407026,2.0880873081696607,2.079067435259487,2.4600872401168328,2.843740695286682,2.7628739163502405,3.7182958607629097,1.1071388043192665,1.8754222932376408,0.5704745891206823,0.5108090361236557,3.4872290698042274,0.2579893871033044,4.956563179974646,2.58727617003843
NARF,6.3070586961107376,5.917410272345694,5.464459165612993,5.498860373167471,5.34250141142364,5.559222582903724,3.941021775557232,5.625644559524164,5.707008424825369,6.052768003717359,4.138732569720239,5.2573124056856075,5.578579503713238,5.301309615698974,5.891652487933975,5.987022926827678,5.8808324317365726,5.703640612255368,6.414622664819277,5.802782584837805,6.141228405554751,5.987425471171986,5.072213012239907,4.457187138593708,5.299988236693181,5.3424729657887955,6.180881834932989,5.715080665022845,5.161464483498904,4.657308444478819,6.1799090900149345,4.801267319848733,5.921536302909531,6.178919758549708,5.95752230678602,4.722252883323556,5.208111425240856,5.660275487810499,5.754649705050689,5.848647976134727,5.867300982373947,5.671066871964447,4.139952386339941,4.703172699633089,6.057972234064141,6.118176968575852,5.3612384786807805,5.417724269626834,5.186104332588892,4.979106180832755,6.363719519444332,5.048667778515114,4.742938593526157,6.457848704307426
DCTN3,7.121492074876485,7.509489999379173,7.232670349145626,6.4363900747021185,6.252171520496335,6.2145134100800155,5.081177690163364,7.332546829666047,6.905832231130777,6.752199984732189,5.869629621017297,7.255614029357302,6.145840462375165,5.680493149041337,7.269444644959272,6.408261797679229,6.754486697871159,6.032746648551423,7.612050185310724,6.278438306911368,7.025161714815393,7.563036069821417,7.41059550780311,6.946473547223434,7.271575077536747,6.749976662067169,7.305012904327854,7.595623004924441,7.783129208197802,5.772244623375401,6.73226919950145,8.144245256877673,6.5327486433659,7.615938555793609,6.825874648565951,7.063826476983101,6.7499096413322865,6.6075951534520625,6.237303667149351,7.625102418473187,7.177170346341517,7.64399323929386,8.122274100620723,6.867328167386825,6.827323648147349,7.177678651652009,7.121119039123897,6.593166997415973,6.25505123718958,6.422993176025797,7.257020050020387,6.203477215680347,6.594642596347885,6.300261030380157
SMPD3,0.4899559558656456,0.3788633760055884,0.7711283345729939,0.5180385448651605,1.2250465982153351,0.4585310959394715,0.1397052316630735,0.3446774036995531,0.4982600598917209,0.2299705399375578,0.0778199615639811,0.7214566592899957,0.4968866844373433,0.5506249013577352,0.0391004831742078,0.3941705760997482,0.4481069862096798,0.6180863891912726,0.5147242150936147,0.8313122100851036,1.086695462895793,0.1544911826269829,0.2266762179479861,0.5621979671555819,1.2226747497389294,0.310799615608688,0.4226861941308001,0.182359231671241,0.0840111835227331,1.1963741294981822,3.321662614574901,0.4254840119148781,0.7639001807628679,0.9237151156582264,0.2863157843781409,1.0102355930671685,0.3852211753790709,0.1881692138576343,0.2655653165973328,0.5089093017704069,0.3471553792184468,0.2988154786586152,0.0591171163597373,0.3491965380868109,0.440963888328829,0.6867927343786606,0.5486881495965097,0.1876246104112802,0.4198042151371516,0.5682967773222101,0.4984132573343769,0.9803836438531748,0.1455444276894855,0.317148906619136
ZNF804A,2.092342768995447,2.982258011905409,2.174109155654248,2.097014044667482,0.8382450665098,1.27489377360775,0.0115342819374569,1.113460474478794,2.8201769196597013,0.1044212059769663,0.6123553298767018,0.5011405114117055,1.4605381347503887,0.0976269762931631,0.126859232943312,0.5218176245486849,0.7973010729131845,1.1187318148717489,0.6608793430324336,1.7049029422381454,0.0888471641208799,2.5667153184947313,0.9612425102507144,0.4739105287915042,0.0125086046523274,1.7545027321809534,0.47176182226198,3.6065843585726753,0.2353091997467397,1.2738798743822748,2.0716150977977135,0.2531699942035244,1.8263145864918149,2.7634306969579554,1.1772927546574652,3.484769736061487,0.7550755745910112,0.011671671242846,2.4412816156391317,0.0646566369225284,2.2515130867956823,0.2180346783083875,0.0990729751511939,2.3792716123534188,0.0901759497902069,1.7922265084019051,0.9426045829979344,0.8381684058109478,0.815389341990075,1.142426508664278,1.1606491734977225,3.4923403243718263,1.968098126825338,1.6154068801626775
RASL11B,0.1831180521666761,0.0,0.1842422029583473,0.0350791015279444,0.085918161185575,0.355208009222667,0.0504571186131015,0.6909337359250124,0.3914114006577113,1.291462110406461,0.5848259191256546,0.5684397970577012,1.7577998732256583,0.4905649962910129,0.7722023874411835,1.6460197633522766,0.1449195559795845,0.0229444206769913,1.080944127535147,0.979039762060984,0.9377888093710028,0.142895671624969,1.2235214035958966,0.1361953244847922,0.1629009204963747,0.0710473215552858,0.0937792003948683,0.463009259626748,0.1231046344931075,0.7343068556704724,0.1583279779762776,0.0,0.226020150372119,0.0550831779633368,0.2166373828478163,0.0,0.2339248631497741,1.10375946635199,0.1246708997997308,0.3951725059957787,0.0910254598844852,2.041372664732908,0.0,0.4124314430558224,0.447487157339126,0.0222030256486705,0.0567527576665626,0.0260733953329749,0.0,0.5751641805700315,0.09229540462502,0.199968155319421,0.4796827555632678,0.7172989290216399
MYB,1.1085846723579942,0.3192572153482035,0.7788494448927455,1.6123760912832368,0.1754722255986692,0.7064704343876389,0.3310241174471457,0.2864281650411156,0.9040956017646468,0.3622083984952264,0.0998203372864181,1.5777599300939322,1.285964390462116,1.8074167505201848,0.1159427998547174,1.4607215980417965,0.5676281909378894,0.4736591281048579,0.5274627432486764,1.137175601248037,1.0553692115404858,0.6690285802192327,0.5305632126323618,0.539627347187701,0.5983118417724699,0.2608145552606693,0.2652796553254621,0.9683613817812315,3.113568823899614,0.5091343609198793,0.8706480025493127,0.8367894316976283,0.5697273090714791,1.1549201571341805,1.3066763790188405,1.003278403446478,0.7781791333417106,1.029728499907193,0.7316985219262463,0.4162398451108871,0.4214166781036237,0.5890366841129436,0.2525234453508235,0.6880370892815568,0.631400476025165,0.807905514286865,2.307865639281605,0.7150525416100957,0.6525011799301245,0.184930233683608,0.1231642445989421,0.6145826458023708,2.3380820639248916,0.6162551142502568
PDGFRA,3.2706335900389965,0.9782630026992288,0.9114216144729312,1.3137276372821634,5.248739749858346,0.7627952697094613,0.0761787043321622,1.6299161023847022,4.2118221188206935,7.651252649625655,5.570253433581475,0.9951147073882196,4.7642983787088165,6.429013320700457,0.6169542263959963,5.048423661040072,2.9242975536325093,1.563904916247368,1.0009230294882288,1.1437134015710184,1.8837615601559248,6.0279789586120085,4.612735829578327,1.0520193419834185,5.631919134147432,0.5907648777833602,1.2615548850328708,6.026328672458521,4.014640946881753,5.781443649703465,5.714536775262696,0.0958447742843997,3.0965890877372724,7.483936668431531,1.6174724609959366,0.0469184620756627,2.0523324185419334,0.6547938786527984,4.226493116317786,5.261523293351843,4.752673672063616,1.550309678755096,0.0749300988927967,3.922197848396367,0.5093188426848358,1.7668961776358387,5.867641993624811,5.476754303257312,2.2123265347886414,0.7548404802254778,5.78883707082157,7.964000010682937,3.989656758390331,7.337942960679555
ERBB3,0.3759113204387482,0.5475909822733279,0.5446367203220699,0.6368412840192476,0.0992063167708966,1.04197886342146,5.897206536367085,0.4454131320266801,0.2628324143883382,0.556652087103937,0.1532450077226997,0.5405302396083707,0.1876271439265002,0.6111251552108319,0.055255360308618,1.2001213751206576,0.2933928513963389,1.550900664647523,0.5907581722142998,2.1349109022169053,2.9748119502369357,0.285972673458524,0.5320974834109266,0.7680394656282107,0.6303653960634708,7.396262260990105,0.5322491248856298,1.1433477010594224,0.2306039112692331,0.4882023740222049,0.3243290487876621,0.4054750743875198,0.2570987466757549,1.1111181386441449,0.4969950487541292,3.6291234384012463,0.8914611838262916,0.6865838929384541,0.7985341669498893,0.7124373063843072,1.1797403345737794,5.7793726727728005,0.2507651596622031,2.0054898165176187,1.0688221223528225,7.27712928790039,1.0826072238999485,0.229682663781725,0.3387107859288857,0.6736125025820632,0.2776444096074784,0.4891215742820404,0.7978737712061726,0.3394247548349189
CLGN,2.748454792386798,4.9337567400826385,1.9593510081097232,4.424270444700187,4.2925903586197025,3.278756457078515,0.0400549687310053,2.6327986574392663,4.759225090023942,2.605928072773574,0.1812170710628025,1.2515918571966154,4.001604106114315,0.0,0.5607883099844845,1.92683062699141,0.6118975593211827,5.147428817909711,2.3094294228561187,3.3350758754340157,3.9096963119427137,2.262830009557923,5.16808840422363,2.2533388482874455,4.554146766746513,0.2409578262545273,3.013765953111734,6.167420153058225,0.0974907917676098,0.5708592534035626,1.2799050789840616,3.593377676251022,1.2842002122410625,3.4812472681636923,0.0919367382105851,1.8175291211468343,5.0189189821630515,1.8662552062734277,4.088463893953549,3.138214859318812,0.0863449136218383,0.0250202871738147,4.9915626604464745,1.5580275731434814,4.115724119096528,1.295417411145447,1.8245357000483853,5.864275304167786,2.540835706018932,2.4769596867613255,3.8883828344884224,5.811661116712157,3.934761804936046,0.5381398155514141
SOX10,0.0700760229510372,0.0661277766509096,0.0690916929446258,0.0303671569012274,0.0,0.4318796536947188,0.0,0.056260272976765,0.0237464593383845,0.0,0.0,0.070539085603591,0.0,0.0647283673631999,0.0154333403470429,0.1137964978588402,0.0441254907650028,0.2477549871737618,0.011117740647816,0.1412234999499434,0.0742135796423589,0.0,0.0,0.1342971803997337,0.1057960629989277,8.242888272997536,0.133617444967486,0.0,0.0,0.1655209517711978,0.068094305293893,0.044213640035851,0.0839118210322666,0.0986984752010383,0.2352883648444092,6.736753682769451,0.1172654943990678,0.141792438877352,0.0,0.0831330176858889,0.0767971304361207,6.973209450577603,0.0,0.1581909404344302,0.010453315979721,8.094267744594088,1.3736092378597493,0.029869820059812,0.2059429594142107,0.0261045658247419,0.0531113364595625,0.0116029782256167,0.0754285753882119,0.0424048021339067
BCL11A,0.2021205318366624,0.0158129638890085,0.0961889741997002,2.1861328644286435,0.8737919415770565,0.067072816148257,0.7358392754095324,0.0178748860592717,1.713585849140277,0.99957867153111,0.0,0.0584314909484699,1.050940446838016,4.366867712137269,0.0,0.5044658187337562,0.2446106682833287,0.2969037294628168,0.2361619469301477,0.933930623920861,2.0163144561178736,0.6160894606551924,0.0094876364732342,1.397036240872176,0.0402345660003289,0.3208150592300933,0.1509859234874175,0.2924766900260916,0.0,0.5101244068958415,0.0063626609358565,0.2122443456953615,0.0417602407757001,1.8020980683248744,0.0086188323738393,0.8986634408494848,0.5018019070948642,0.6864144671569051,0.696611724195416,0.1139978077094176,1.1220166486198482,0.2175012349589853,0.0,0.5437017559185847,0.0200818393334686,0.2602220177890454,1.2969213446076475,2.15407115651735,0.5657638559901134,0.0468849449350734,0.1843590135852905,0.598846341067123,1.598870155500448,0.0439043942956211
NMU,1.8203627985656003,3.946131951910697,3.7481606402243486,1.7120058165545693,0.0,3.224520372148826,1.8854142729543455,3.1235354276680516,4.929322329708851,1.439617818855918,0.3704265648861534,2.701591194999131,3.803836642633323,4.069092036752504,2.1658090578495046,2.0484803348498524,1.2306518639878483,3.2584782211422256,0.6511504513993269,2.227627109517784,2.118466046865528,3.0806013869091533,3.890125625693047,3.899485022512771,0.1446481286375558,1.744040507064716,0.879841404602692,1.208304991350146,0.0,0.6362427125458273,0.457876867469601,0.3762159125646848,0.6576793301151311,3.925695661308888,4.4083993791121765,0.0723157565137219,5.80779796749881,5.119721370065518,0.0880628775884424,0.55675899652308,0.6084298349470123,2.8935757837225187,0.4816781675469092,2.609565867861813,5.661809444879229,3.8203525860606655,0.4314721306979845,0.4644685758268088,0.0,0.0500892906670389,2.728279722553188,3.3629495384229706,6.21395184258933,1.5700062482008936
ZSCAN31,3.136575309993339,0.6243217867384442,2.162380854702531,1.0977523625583878,1.5236924199702573,2.282030513828444,1.7073569231681245,2.6218385484670725,4.460231436867226,2.5159142557108587,3.9304061892235502,5.590128907469363,1.1403925768837124,1.4062155518318942,3.0116262340403743,6.890847925959635,3.117256183887392,3.300157411471087,4.170638157696759,3.28485167018145,2.278686588988519,5.584791170512118,3.648603493363852,2.9972689196112055,3.284953803953769,0.8495910050524286,1.691806598629812,2.4456763882182413,1.5106277827874548,1.4868842432663685,4.503017920601218,1.7408110177922278,1.4184814265708368,3.240804304435904,2.847744412828949,2.5829653909282917,2.80037189337628,1.5696660713115038,0.8067125736861129,3.939029063583459,4.728927267631832,2.940897781358919,1.7713743134104951,1.836594751326934,4.91308567306602,2.798224747788068,3.849639040980143,2.2002595101727698,2.976851173270292,4.373585574879147,5.579515072328046,4.399977683537671,1.3852984964413877,4.921550584073062
