,ACH-000570,ACH-000075,ACH-000376,ACH-000269,ACH-001611,ACH-000098,ACH-000887,ACH-000368,ACH-000760,ACH-001610,ACH-002680,ACH-000231,ACH-003438,ACH-000738,ACH-002681,ACH-000819,ACH-000571,ACH-000102,ACH-000634,ACH-000137,ACH-000445,ACH-001609,ACH-001329,ACH-000027,ACH-000370,ACH-000289,ACH-000543,ACH-001623,ACH-001624,ACH-000244,ACH-000215,ACH-001608,ACH-000464,ACH-000622,ACH-000558,ACH-000631,ACH-000479,ACH-000863,ACH-000283,ACH-000623,ACH-000609,ACH-000504,ACH-001605,ACH-000152,ACH-000328,ACH-000595,ACH-000469,ACH-002409,ACH-001622,ACH-000455,ACH-000036,ACH-000673,ACH-000200,ACH-000323
TRPM4,3.420677766465366,3.669729794600852,3.672436657182345,4.468628929950105,3.2961387311356027,2.663647473827523,3.887067044824014,4.0696592081819905,4.613785045234033,3.13047130814989,2.701573452809747,3.291612398046624,1.289928871580009,2.581351247168777,1.2712882130987757,2.1958200193407578,3.368350703148121,2.670631891264029,3.4723317960000384,3.243702589119641,3.4081819604617425,1.4228896004794618,2.899264587485729,3.345075551568288,3.2433156748791663,3.76678595374724,3.242719867788228,4.415630234991882,2.2963428682564615,4.707861571847537,4.241153748862286,0.5225861133490023,2.8669692839636376,0.7491798252917241,3.0681926990053148,3.4934167712456663,3.345867544757381,3.606596202144073,3.5976861021756195,3.54688211592004,2.53771601537336,4.1350012300137,2.7134120862437108,3.2894080843166846,3.85250828625993,2.3175761400851784,4.281386683338651,1.6477105342725384,1.886202844243217,3.248516620177203,3.695949284798013,5.094552786039102,3.212654933104776,3.5275458158902007
SULT4A1,1.893696147277466,0.0140624390147641,0.6956348758072186,0.0436552703360238,0.028753013377744,1.98696060201285,0.9543027866593332,2.5476349047304874,0.0,0.9598079837371546,1.28572179590408,3.925002475629743,0.0,0.0,0.7970428693373979,0.0,0.0296097802801016,0.4309532012360205,0.0157501759121569,0.0,0.0,0.1625220063347566,0.898517952025105,0.0,0.0755367384783531,1.2248058851827794,2.0576166274259746,0.0,0.0,0.1846497294085149,0.0146438031351936,0.0173618198831835,2.045970604281689,0.015023634461529,1.4963293997348863,0.0361699192494528,0.0,0.0528540618753013,0.1722673180970974,0.0167473255702815,0.1474408664368936,2.031102251446729,0.0,0.6012857533925217,0.0293892750503215,0.0276183575207132,1.9801862002186208,0.0355760536868702,1.5615265477655305,0.040527766618758,0.0,0.0,0.0285606657303937,0.0
ZNF557,2.004389927377632,1.5505362519619847,1.2691887815085308,1.827526392003026,1.5259285428309888,1.5901804183235744,0.9741012127352372,1.3627896729167377,1.778469331527445,1.873238367686794,1.455749362624868,1.7941746171716044,0.9639209203231754,1.741768976931427,0.3752140737852975,1.4370465915312252,1.2561411173849544,2.318522202854266,1.720453592089683,1.6683233936634507,1.772772468250961,1.744264449124898,1.6981962485455886,1.7660226342386551,1.181802255158941,1.362133197243777,1.4194472033079786,1.8166447580541956,1.461528559472877,1.8033014428563716,1.6006884169103883,1.6285589827260096,1.264085987625156,1.8482092876916307,1.4006636134496262,1.3781231530616946,1.350169067358861,1.1329255477867874,1.5518358974811373,1.3951779911007074,1.1725643206550491,1.8354511807373832,1.774662679434335,1.2103452213251007,2.0126544818086116,1.3410350195508698,1.374761294650307,2.040885418746309,1.327739093349705,1.697013135534868,1.0409274896386742,1.9088359599395175,1.2984940970269214,1.574062744981479
CRB3,0.0,0.1129682989952312,0.2499392013481414,0.1543810024239568,0.0384951806363877,0.1107854989600391,4.707530312532645,0.0405249611535741,0.3043708541044426,0.3489632147143143,0.1063764628403577,0.4638860724688242,0.0,0.0761855467791026,0.0,0.0674322094855186,0.0725627244992377,0.4441518023256676,0.0,0.8203243991719307,0.1668105504578799,0.0,0.200626131805932,0.7357171229141422,0.2559671543181019,0.1042279503253386,0.1025466079023398,0.213006283212823,0.0620484697831806,0.0,0.0,0.0883180210345664,0.1536432264051879,0.1451126558828807,0.5192701470971308,0.0749205111182163,0.3549463273465276,0.2289873413061178,0.2085971645443486,0.1949783723476401,0.3273321070787494,0.257868736317593,0.0,0.0879637937677018,0.5254705703295378,0.174687643142326,0.5419330662320081,0.0,0.0849976314750749,0.1009023162268347,0.0701777171002302,0.0,0.5982336987254043,0.0728617735744803
OLFM1,0.9906056677937848,0.1371874077515501,2.6429833838508707,0.2863926773564211,5.140185589509612,4.074376985574168,0.1398296326868922,3.712221577601007,5.553209958732665,4.901335155111658,6.346088175095844,1.6064848687341895,1.4727165049755175,4.672481917138299,0.0,0.5409844487117305,4.471337055813598,3.3988893647227,3.9315979676871065,0.0767191576790657,3.0283976451658616,4.305430685756,0.3393551983204971,5.579952468831295,6.344833821895492,6.5539916979272945,5.276753469299691,5.392829145255003,0.0,2.159680848102693,2.1266524419728885,0.1626006327617579,2.493211795659211,0.1375638533720343,5.892646025226911,0.0962510564227498,0.0150322009322595,0.1559900934303491,0.0,2.476340207868235,1.3913498056853544,5.710575033026277,0.4042535452321276,0.4811873247196264,0.7590629186904435,0.2879733983305425,1.0504250767255805,0.7084291734632184,0.0,0.0247990793032688,0.2826912538827377,0.4719781891744223,0.0735104146788473,3.2662138457363628
CAMSAP1,3.99643394295272,3.5128083992044696,3.722061575992611,4.093196752423487,4.032541697270039,4.199868616524428,3.0035482695221667,4.015488648865169,3.75886811850936,2.8974611700748607,3.759890845632372,4.174286561836401,3.5103543408136137,3.811810085673416,2.503376723688692,3.896484991496346,3.611207797654451,4.227294399565366,4.228002856268556,3.5830978150911172,3.486585670141024,2.789939955003905,3.229235665278515,4.430572980311993,4.060644058573753,3.375060289437698,4.055412597602918,4.31328939323435,3.1544762763858327,3.610948048317462,3.5592837760205285,2.740877922986133,3.886930523859693,4.002531510832727,4.713948704155846,3.753080330313006,3.587533015515689,3.5643049953633157,3.605577299469576,4.126716860869067,3.6782184213875744,4.055152261654983,3.6950695689075577,3.897230743025254,3.5120119203180487,3.698818550114938,3.879068565954891,3.346427922392523,2.5587280472834877,3.3368060915634072,3.271627364387132,4.15390259314058,3.526732398937141,3.424259693473299
UBAC1,5.035615112782921,5.116643386863398,4.504372507203136,4.922364376800853,5.196787999074103,5.1406764203690205,4.804946703988118,4.669622094623878,5.727002826515092,4.393635855624358,4.511607191153511,5.052468063954278,4.77037978532536,4.783011309383439,3.992333381750935,5.031602515854265,4.652779019721167,5.136560545585995,5.701174750453254,4.61559285651096,4.681005031268287,4.426513011092337,4.512985334813677,6.120142472251254,5.314344871196738,4.313434521900263,4.935841587133726,5.512280623058517,5.482625667598312,4.522055749160964,4.874467478489027,4.949791700545657,4.788299409141688,5.672289552518632,5.650287793689957,4.462091593081474,4.899165960910301,5.865312616765094,5.056106597215056,4.882662611195875,5.20155545169976,5.0847743791226305,5.3052628579741326,4.6528076954311235,4.698796329680433,4.841354257167247,4.690171224149339,4.402838122525305,5.139702776271759,5.120563451559109,4.719862453729896,4.3598654982788565,4.854444548815929,4.060350075693356
ZBTB46,2.3798066929279007,0.3447966891970824,1.011946410608686,0.6755350411331242,2.516869917544856,1.2207509374978711,1.0057089752582251,1.0100994995595154,0.408927026616798,0.8553622675246711,1.8366593784292933,2.090487630407796,0.5536386930007442,0.7633911768701526,0.3580259752302697,2.727622085265685,2.3397958562768757,2.1053495458018543,1.9065366110012665,1.575777016661249,2.686406398766231,0.7026327226175549,1.3047913763611731,2.9485317011258285,2.1949569467795143,1.5483478407309144,2.054549837728597,2.04806176806926,1.8536963017990584,1.3322267163872734,2.3675527890434354,0.5809674416503422,2.3950326287734915,1.487542944691537,3.0743752728197116,2.160290968846761,1.4111821601290184,1.1587571056875683,1.1194823450820135,1.7229381019669137,1.918027424397102,1.8381248284399176,0.9163719258184244,1.010994616071589,1.7834357000317271,1.9919526062133648,2.922469993426828,0.7006501143216148,2.955829819123509,1.8383023576355064,1.7656493087733651,0.8907540716878372,1.1938978751541385,0.7868581141138872
HELZ2,3.50219055215958,3.27653984162605,3.500151929148234,2.501681166409551,3.42228414008595,4.286526343087217,2.514733303092232,2.916935176608402,2.573529646605321,3.2464187287933193,2.603599048492741,5.357228241599992,1.782714685755774,3.1572248443398365,0.6131082116495781,4.044691371348029,3.7516136816709578,6.187241206611688,3.806612773753507,5.659724804358835,4.1062645563303395,2.2138293957379336,2.866824914488511,3.2588264256771913,3.476653868502084,2.837850422161296,3.39560850677744,4.210217401734584,2.1969594919750577,3.1720394039858326,4.548775679839622,3.2292695103415476,2.840809640511433,2.0496900076090436,3.5063734406838014,2.8697174578640596,2.6205183793256257,3.0487558250394096,3.1591173063833913,3.4552141020024143,4.205525452526363,5.928384536693197,1.6249384208599846,3.6451021401169794,5.977025711978182,3.5122142423302325,3.6704891346401385,2.2178510968111316,3.3383345555466115,3.2766321445717557,2.950231367160357,3.140318948414536,3.428327340025554,4.293289547390154
SAMD10,2.0858121330421993,2.283530680811514,0.1191356884985454,1.5079519012405096,1.2244107818707533,0.3962493806444589,2.736862437782898,1.1938915688281602,1.443882434460898,0.6992771034690752,0.4045620217432314,1.7590791153328915,1.4210104986387944,2.4950171412930424,0.6009804578422961,1.787256923154873,1.6578960551384228,2.7025954906568255,1.3475749535650816,3.322206508164237,3.0336361962879637,0.9276916940419604,1.9397305865127112,0.2349929670916334,3.2071385184247783,1.3643146851104475,1.921116373514488,1.459882718190921,1.8454579349407811,0.8684599931318846,1.2890848951488325,2.081036193231865,1.1110981022797717,1.1014618277408506,0.2160115117098015,2.030071177362003,2.4401682004473546,2.1491552899664015,2.785625875402284,1.7773713180062372,0.2538549713854884,1.0547859762176486,3.043053976624571,1.810763895585089,2.85569076543445,1.382766840911687,1.7377949054105772,1.1047727575133244,0.4503450370446492,1.2785081870261283,0.4251026152892063,1.3435954315228946,2.952706307630224,1.7626677255023095
LSP1,2.7487188341190647,1.2486926981710615,1.1732937656703954,3.476381687567235,4.9655026431009945,0.1212727415375853,0.9929474878352604,2.02281875121211,0.4745367623051841,1.8766132048781248,4.914196149153209,1.8608754193252244,1.201577406780892,1.7773629008823113,1.3637317825444475,2.785504518675781,0.8900855359485073,1.658476571464775,2.9689330768774496,0.7530174127953781,0.7973998588432292,1.9349089669280812,0.2820661089755167,0.9376924050594444,0.9052399780260506,1.3082327127956943,2.5498317881584702,0.0782955771202891,1.1897170444489855,1.451525008122548,2.2586485654626567,4.649287797884016,0.8880811860891875,0.5286853297796834,1.88077562967321,3.4659614083812733,1.3110322155053444,1.19144894871272,0.9875093318106108,2.8725214770840175,0.8652782661796092,2.4540521530857005,0.3654932221360447,0.8920031462604939,3.5040610013092928,1.3419516001963203,1.432109569942023,2.522447514255122,0.2436386183344248,3.2922929166723747,1.838770284463385,0.6183006854493494,0.0,1.1954546939789583
TNNT3,0.0,0.1067797903270941,0.0,0.2338009560585202,0.0438945980985382,0.0,0.0,0.1019055167203674,0.0,0.0,0.1107186945950671,0.0,0.0,0.0,0.0,0.0491330566365475,0.0,0.0,0.0,0.0398921893916246,0.1065372713676174,0.0,0.0,0.0346242332378716,0.0,0.0856204470059979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517173326626043,2.308355049881834,0.0,0.0,0.0,0.0,0.0714098453560064,0.0,0.0,0.0346101483392264,0.1781231025821316,0.0,0.0,0.0381046187003367,0.0,0.1441677858999872,0.0,0.0,0.0,0.0
TNNI2,0.0583552902299799,0.0,0.0,0.4342145401571414,0.443648022284341,0.0,0.5128993973708921,0.0,0.0601414844501678,0.0594078893361306,0.1973470852209543,0.0,0.099898417656749,0.0,0.0,0.0545665075957382,0.0520262999784406,0.0,0.226424678429402,0.0,0.0579381931786273,0.0,0.0,0.0372416358559321,0.0,1.1373854802356524,0.0,0.0,0.0,0.0,0.1154674514512205,0.7711283345729939,0.1340382087257737,0.0,0.0,0.6835590268483845,0.0612370299601677,0.0,0.0721977457718393,0.1649998995944055,0.0,0.0900634572050525,0.0,0.0,0.5989044475938474,0.0,0.2697716651495516,0.0,0.0546790241611422,0.3968795605914275,0.1650423627405505,0.0589453943172811,0.0487746540936975,0.0
COL5A1,5.949670325227463,5.497171634481486,6.380500892879429,4.173167418930996,8.683187632145271,4.337140179955866,1.3760680711336857,8.494951561010327,6.391984190442197,8.436149343633941,8.12687479887548,9.18464479074374,4.408514869444548,6.473403786906484,8.531358065271904,5.2012574568432415,7.242707293759961,7.172837505817978,7.734675753747571,4.677773191232332,7.460193750471346,7.065076795517692,6.789533644970359,6.890300761998099,6.554564294957309,8.024674280411624,9.265638485693575,6.043425439828695,4.72591016983204,9.411722821951354,7.243040658959034,5.359883063823155,6.28928302312349,0.0720563946199844,8.129793022535177,5.6282924222414135,7.819719269526839,6.923517653076011,5.489363101334793,7.878265537895737,8.044487017184483,8.448058472523549,8.588493530309057,7.408151383336043,6.791527587025279,6.225367486462582,8.9366173289262,4.76588476960709,7.618554357445088,7.204483112713516,8.84494109514256,5.59082953702862,2.2328786793686715,7.963023211315835
ATXN10,6.029413129405242,6.134882160368236,6.521989816691964,6.464843039443705,7.237477677164176,6.096025658203614,5.634590364467309,6.81299871774955,6.661065479806948,7.608971832339698,6.204471374769561,6.145710058105002,6.831902569182841,7.364195951825951,6.8400603308323955,6.333418366546157,7.260270351225773,7.228212631297365,6.07640731001963,5.932923373835633,5.277155331106763,6.133596403557926,6.974953707089461,6.328258437667467,6.977005098269847,6.870635970072615,6.0043171110059,6.735183667465826,6.5373224727661725,6.603009080680649,6.475861484730647,6.49822214101314,6.662048800331819,6.703543719733816,6.2734767260425,6.7338288333136775,6.797129737997605,6.802477591161233,6.775853864149599,6.235286679655333,6.8934350232790935,6.806014654298972,6.20158289549897,7.135863165368679,6.372043164432229,7.22134544356244,7.677050103988345,5.829973837292387,6.157757198695307,4.975653112221231,5.537572526084396,7.06028521846302,6.962201957036084,6.576960442625966
TUBGCP2,5.2281876138591805,6.280362489973778,4.626970558035511,5.014975625590488,3.5281712093096025,5.3836490025028505,4.7741281442935835,5.5249224657603655,4.96827050157098,4.355044463612459,4.437886870119232,5.216947578928104,4.733207894210955,4.71488291065154,4.6218760489473905,5.957986545915955,4.809789989996096,4.55259840180413,5.522231554348648,4.871823939426046,5.93801520237152,4.861598118944381,4.073426094114149,4.482622441034611,4.840966704487421,4.9114471178155465,4.806231243429805,5.382480506401637,5.291802445291531,4.859328539238878,5.050040170178822,5.853514169638256,4.815273127990415,5.105388940076782,4.435521921343928,5.507052491894599,4.481550822793327,5.123277165880443,4.798392738274953,4.844134535520799,5.219606103864599,5.079548783665982,4.877906176019136,4.997464039291539,4.912261836961785,5.022816088605025,5.36055039607878,4.555914294243398,5.149613003591171,4.862530739850407,5.387555549050303,5.4239915588380185,5.480985643252249,5.237594309491241
CALY,0.3588935796689574,0.0,0.0542441893570896,0.1586847316488431,0.0,0.2136794910942343,0.0,0.0,0.0,0.1413857031060341,0.2035908349836351,1.089667630432941,0.2729786953735745,0.51374136365775,0.0,0.3885576736737325,0.0,0.2930007867034666,0.0798265953883548,0.4052757339201407,0.4013836255756034,0.0,0.0,0.2703076623380306,2.9649622914408966,0.1799135474382438,0.0868598384511852,0.2898167632892655,0.3694497323773812,0.0,0.0,0.0219685973741765,0.0,0.9482719054270368,0.0,0.0,1.3312121971323585,1.5191845832204494,0.1954811516812719,0.226339588959726,0.139957950924742,0.0813900799879937,0.639964671817316,0.2411909772529719,0.0945928140167303,0.0,0.0,0.0,0.0,0.568119685622936,0.0,0.0,1.08822981164861,0.0137695255936996
CYP2E1,0.5377393698552055,0.9308992887289452,0.0,1.3557210837366651,0.6277002134276269,0.0533351975499058,0.0,0.3478765181225294,0.9117997080533176,0.4340116564950189,0.232950494527927,1.1097216059134252,0.162452399036585,0.3292166148237865,0.1703109508863176,0.1460960205575633,0.7166889391001858,0.0,1.9200722097905112,1.1698544679605918,0.3734154683837294,1.6654291563344088,0.3230933217921,1.663289962165024,0.1112276658511128,0.128289441182679,0.5643030440271309,0.4190307576544895,0.983303384422106,0.0863489902656835,0.3264234466668695,1.393580944971378,0.0747575092007597,1.6707950243961112,0.2561193731487327,0.8719847576804949,0.9338082843829942,0.4970246941775303,1.141066511788137,0.4106580501969156,1.1230304495882113,0.2771099412141733,0.0,0.0907409906814375,1.1945977060413375,0.0456568428352433,0.4949163063775557,0.3345259437869445,0.6818738027262653,0.4569554039473438,3.2610493351034773,0.6446620272501702,0.2428902541183031,0.1577978548942763
PNPLA7,1.6180647698186978,0.7854208184334864,0.9656483648452074,0.8258662045144508,0.7507411215096933,0.9585650573080576,0.3932767020867079,0.2891687246815416,1.0653241439461416,0.3345854368849309,0.6415182846853479,1.4125214103904609,0.6131732919983641,0.6009671413011798,0.3734822883843077,0.7376037013133995,1.1356333662878064,0.6675333932751447,0.8300313563726094,1.6867694316820734,1.1006480433769534,0.2371280296060127,0.1368502284652388,2.45386257319843,1.171488676358304,0.7003411676062272,0.6818495211156735,1.0535075886266028,0.5362996297412818,0.6591335986414409,1.342890349213464,0.9331133198185756,1.015675968416301,1.9023514764049765,0.6639730283907659,0.3882644947218872,0.4226506757955871,0.9096149077488525,0.8466706206637732,1.1589509468345216,0.1516406429250872,0.2603472898983092,0.4500134582647888,0.0964534798971331,0.8612193424238359,0.2856318480433706,1.2436934506097022,0.4546949593996772,1.0045517283800411,1.336140539699467,2.1528616021798186,0.7745243729630452,0.3746900830344523,0.0835456179783652
PAK4,5.648528717738006,5.054349263288803,5.301832708363843,4.633227753921295,4.982916020623446,5.454879956621227,4.366322214245816,5.134947855180978,5.445206916439324,4.500566257655891,3.0711259447743333,5.0407609518393715,2.8089904230451066,5.093940405321544,3.627373373440915,5.326346788213924,4.490268467829474,4.786528407263125,5.642262574612063,5.698112884199251,4.259731966850147,3.0852869749679313,4.135895990820972,5.389852431599466,5.156194340327282,4.24735031998084,4.7805725742630365,4.735505930639283,4.381968559140033,4.080657663345225,4.747811659335495,4.554478343144337,4.385479356313952,5.858744426508902,4.959264752558801,4.419431022431459,5.022678513886063,5.092080553849557,5.076687351791767,4.965534965417218,5.1719633712557975,5.140263315523382,3.793032295448417,4.819969564930484,5.393900083914849,4.4644918397030775,5.682988967339692,3.907775177322926,4.024417203218727,4.233757708751558,4.641499788120809,4.956205376193875,4.757913985053367,4.719402511933261
MNX1,0.0386988490504509,0.0345749354909966,0.2542795907356431,0.2793143884547996,0.7200192384662171,0.8189593314211077,0.9798709656703104,0.1221120955572776,0.0550331856912367,0.0,0.0,0.2958499526136144,0.0763894368062439,0.7533991558197027,0.0,0.4458707538127539,0.9397854902668158,0.1841634774183559,0.0777871547107365,0.0,0.0545303893068186,0.3752796982814584,0.0,0.7484638092428799,0.6204484681364743,0.0480310683922221,0.0260025508015226,0.2091413978385916,0.1758107165477937,0.0,0.5123674823698239,0.0,0.1433098196367707,0.2360419066908477,0.8785417318962332,1.37048236391463,0.0247040629460478,0.6089899230022116,0.0947360273898645,0.0599311330550458,1.2225078323233411,0.9537338292367016,0.0,0.0,0.1272212109491718,0.2491224810876409,0.679513879286544,0.055366434788066,1.2541162903906382,0.8262755315335283,0.6118815111201441,0.0171394345297753,0.2292372037076962,1.1800459903039242
ZNF337,3.786512724971401,3.4055445102951887,2.5525000367920145,3.3651913977584647,2.8802780263468177,3.154690133795034,2.596515388226317,3.2051750913484582,3.846122189216894,1.977737849242815,2.1990723730179376,2.644278549052316,2.799041702923807,3.85503289720208,1.6114934679202657,3.4061992218692936,2.9263391711952385,4.203381286145549,4.036951633653855,3.2078460101328337,2.984662257934783,2.642763944810134,3.132372844000355,2.703094053266488,2.7155112363249874,3.3403158647256705,2.9366511292969317,2.7363667514557783,1.788577139028841,3.9389255930004934,3.2198360723722614,3.0183493098788916,3.266632145327925,3.409913606239182,3.785341298705182,2.8107536149049466,3.2233947461223345,3.689377444189348,3.868518862509315,3.019212631561607,2.7767104243520984,3.1017105792775923,2.9248884954172216,4.192352000745554,4.909821097190359,4.141277460685411,3.2267967317602406,2.8568622240540784,2.646160352531387,3.6149453669368703,4.13177055061757,3.987802896598016,3.212396578615722,3.2717603138427065
CEP85,4.279939241309166,3.5909372959979753,4.077046409792846,4.069736532467562,3.346090303198477,4.510246722121246,4.473215434070397,4.393024856870824,5.742696124223605,3.445786284789289,2.878644917081204,4.911777853414864,3.982874960898062,4.97370310550842,2.148052278470682,4.749255355423617,4.071925666786592,4.759480776514871,4.259204682544171,4.8830537921857555,4.110947820676524,2.9603671368255484,3.858806577403414,4.271806619203247,3.9600297427887665,2.937515772634649,3.340445481482774,3.8154934552246127,3.111320156437236,3.140600352520681,4.472234302771848,4.0961775021921305,3.266839001378927,4.394129957475488,3.867896463992655,3.883395988565303,3.757343335635176,3.4689481801800506,4.172207462118807,3.913961680135423,4.041462033725733,4.753716841353656,4.204179851857087,4.9281665782985336,5.038163982499054,5.015582311680932,3.8888503817672975,2.8441686900664696,3.712309634061911,4.598799901791447,2.9839384870428916,3.7215367170598737,4.135641574028158,4.722859433110775
TAF4,3.357300038799629,2.9485429142754302,2.805793906204742,2.925558949679281,2.9563708133869793,3.608643678007104,3.150689643247321,2.303231323737888,3.4859677363964328,3.561692721398309,1.9601817652532865,2.783944804074535,2.456963812204336,2.8384475925484582,1.619586733959028,3.9196928464251264,3.158451753057768,3.822373253440333,3.830377031213933,3.0012095532800194,3.378120377898327,2.2964515337916915,3.0496011468701645,2.9937468116597494,3.2597048540717095,2.1730154683235683,2.8710373272254572,3.2865485209375893,2.6330172916484527,2.744593839174381,3.2794579235378327,3.53586633278418,2.5880609654018087,3.1661642880305,3.212237807725535,2.984385189556576,2.8045843499511007,3.0460736624741047,3.393306360352653,2.6605498950736894,3.2628675845751514,2.8496190262046337,2.5567947946956204,3.1571633906443566,3.869516116048049,3.860694687839525,2.614210408536606,2.6082154869759915,3.4075743734113995,2.909083747828943,2.605494333852509,3.821546958834331,3.332231013680144,3.672051890218013
GATA5,0.0122711651903589,0.0,0.0096481502592482,0.0,0.0134022281509431,0.122446110119163,0.4580701215189064,0.0,0.0,1.251737268177023,0.0,0.0120322559319421,0.0,0.0,0.0,0.0126316000928193,0.0970214634386307,0.0,0.0,0.0094174060757344,0.0,0.0,0.0,0.0,0.0196549504856961,0.0,0.0,2.8868388525340505,0.0080995940572577,0.0,0.0,0.0,0.0102484854706082,0.0,1.4566379563982477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108356839320224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA5,7.3962280044979005,5.890986507891176,4.294400192664089,4.132626192853564,5.722900407008634,4.360013042204331,7.150163612173609,3.9877574288862534,6.956811731662747,5.497615558830941,4.086766785168297,6.861719691476987,6.278609284180066,5.159847123511577,3.5072237907762873,5.864985906626095,2.7757121957871247,6.133421731572635,5.092287792349019,3.870946612525111,5.019065814333587,2.006535012207273,7.13834348510135,7.590167840261449,7.035766852615006,3.7059557912442673,4.088845468459434,4.933209086181536,5.1824102453105665,7.032508637884827,5.522218997545688,3.527082850162067,3.197237927851823,6.630957269025048,6.349768643577023,2.8293036267945846,6.169043084970948,6.98042523154384,3.458309815098094,5.539828810623053,6.520607681069516,4.704119442594788,6.439375464730797,3.531905414586348,6.707566202632283,3.3742786002211713,6.603026890081518,6.524753255621733,5.818137317871751,5.921572005553297,2.3216539567856493,1.983819950912085,7.736158360833581,2.476016106659224
OSBPL2,4.562816334747367,4.574113621347024,3.864839853165504,3.7216242068098766,4.065916918078215,4.656015773528791,4.3145080205222,4.291176225996188,4.281060207881071,4.667432341907946,4.508751891568754,4.732345185952435,3.765237690333035,3.3921236764357237,3.4747345457559096,4.59487694026578,5.1828988359860535,5.3404447693346055,5.086902627362378,4.394493563237859,4.611544221595029,4.036151628461554,4.364383328805289,4.732649091740793,4.716776942774694,4.2048215156958815,4.828981855737342,4.980258416533981,3.5563313113038175,4.299552392098829,4.195331848290386,4.374364857186141,4.554785290394064,4.692243055241739,4.234317369816156,4.200221838288404,4.626369044547327,4.637216076752554,4.576522137920503,4.601393447388627,4.674771348941906,4.481266645899535,4.753235472330298,4.787390670891787,5.46840410933844,4.398240905264468,4.64824683630807,3.786000343013718,4.175748133639792,4.268187335601486,5.0330088555843675,4.655157166149354,4.2535203897711815,5.165650703091458
ADRM1,7.163347772755609,7.6650018555217585,7.419884355386155,6.91079261307751,6.7869752809315695,7.8876349308928,7.790576572800273,6.893143751166614,7.347975632369513,6.616212114381405,5.484963029221292,6.699967990725772,6.460414939162169,6.615837061190107,5.874575676682665,8.122211968382388,7.091308434153379,7.036514323147475,7.9788248407000815,6.671081029288617,7.101229845092981,6.762441838301742,6.669366983655504,6.791188941503361,7.0532091061539095,6.798128299966039,6.647213759168877,7.151615317043023,6.523489819501539,6.9443079620079144,6.8159596182148645,7.354540316314033,6.6082341194790075,6.869303887148349,7.512724663181971,6.827971413932204,6.718128693605829,6.842023421224596,7.336595818923126,6.885171661552964,7.422518954334743,6.681140002913287,6.931458504806541,7.246465094617462,7.073027561345609,7.279768421593595,6.602749335267124,6.283975465040736,7.441807133367979,6.751222680549265,6.856550027679879,7.552876554054926,7.271724463510568,7.6690551200863535
ASS1,4.9318437677392275,7.061894977468198,1.8837029185452736,0.4963856492424768,6.567251853181324,2.8784605125106664,0.8944483860951752,0.5742875565109417,2.357031132879353,2.8180958929270843,6.1626934322112366,4.359008039736026,4.620897201514884,1.9990402886584089,4.892104401458474,4.835716949804692,4.990845973643411,5.569967982304887,3.870443634076888,5.966197413364591,3.955814943563396,0.6637298938856504,4.469521350226407,8.310253767203184,9.442727904619884,1.1272832929423868,4.12590728621425,5.89618464499415,0.1998488335483455,5.251760744617416,2.4713331535212517,5.585443318936202,1.1775096350941414,4.816993859636208,0.5783417122423369,0.5428533327535879,7.346708738670319,5.324256167964991,2.7833812173531953,6.303230958359469,6.72206977539855,6.6316223485727885,8.729195859132094,3.3934518967096623,6.549815465645356,0.5658544985063969,8.799249237431395,6.977348621628112,5.722807531169547,7.4298418906296755,0.5418121695288947,1.7749957412151385,3.832292564105755,6.7997737702201055
EXOSC2,5.338638342823031,5.8914896671934995,5.863653549476091,6.133992933205628,4.9214458522574605,6.192160623022944,5.722578047577592,5.488884504424267,4.975497208641645,4.705043440255606,5.2362247190984705,5.509442493080178,6.076554819713223,5.835722001974349,3.6618179939720865,5.684316623723297,5.302794265008888,5.836249856201381,6.002797016960159,5.859636656623103,4.77970622475336,4.646853878942683,4.759219762740154,5.4764983428271305,5.469798083781989,4.503984703897613,5.074839354902533,5.67375992461141,3.956335496927182,5.183407112437252,5.406509459555488,4.795216275036689,4.668510614821826,5.4849082654552825,4.558518675441463,5.179682220819701,5.13243289499168,4.665409826762017,5.977437924304509,5.159524241116212,5.893857263415047,5.616034160121098,4.8098465706090545,5.5893080794704275,5.311888150894248,5.774457639565289,5.7567377737954235,5.5106644909583995,4.226485409510586,5.525511412950229,4.076943830910823,5.748163324365573,5.013395260029116,5.491231000361724
POMT1,4.658222909993991,3.5765826016593647,4.265751926084079,3.739718513492459,3.983349357581985,4.445905440286499,4.189365985665226,4.279471295644468,5.026985916057857,3.8488282203895534,4.383296479116097,4.286356301573646,3.9671132601139023,3.2389289825004592,3.625562739966372,4.768803624202099,3.6280269793860938,4.89710970567262,5.294025169676698,4.58716093477828,3.887340048002192,2.5854072631280824,4.269930810099808,5.040598778139512,5.3097364475144975,4.338410151786303,5.219517048973647,4.7295908357840055,4.277315300489888,4.511025193988071,4.615916492356752,3.7732684664046072,4.258322934016422,4.419437764485397,4.2355509238956754,3.960530244108926,4.250332530489221,4.7558489784009135,3.993982248740526,5.315323490514431,4.120285577521498,4.886637935426612,4.20420333239365,4.3483032489538385,4.951988694942758,3.8188914530324776,4.960933299492543,3.096492949165678,3.837701090933866,4.62245015334491,4.496890518219513,4.192991057842209,4.440447299270984,3.240457828370219
