,arc1,arc2,arc3,arc4,arc5
SPOCK2,0.7754687775612616,2.8724826113330417,0.9507951612099188,-0.3168425552326717,3.912092774748457
SPOCK3,0.9054901420941143,1.557009612082587,2.1419601570889455,0.19408252392195013,1.1666945102642046
SPON2,0.44640811580748796,0.4584435059354438,0.6490117989484266,1.6898761086359722,1.371291692807612
SPOP,5.684115198144805,5.738990813930823,5.429397638044147,5.4162359201661054,5.705926140880975
SPOPL,3.0340449435780883,3.834821290534413,3.8393882810950295,3.6480651357033156,2.975951552568928
SPP1,2.577615184424096,1.0257965572767072,2.848515641761738,3.0544556318738327,0.6886099163254502
SPPL2A,4.736217103068013,4.501851217603317,4.751387748344551,5.542439997485572,4.380776391283289
SPPL3,4.592448750221314,5.313540714183421,5.331748144881416,5.017697226383386,4.578100285989154
SPR,4.082618555472363,3.5781994331093836,4.768935132927731,5.283119948740013,4.165867174946061
SPRED1,1.8691753578818466,1.4289551002997751,1.4975087578486614,3.9598391228207213,1.8749287877927512
SPRED2,3.283298774933449,3.4829120490563503,4.004403612849461,4.900408536599994,3.696150810443927
SPRED3,0.3640937755885041,1.043221140415565,0.8842118021040333,2.242217144019276,0.9456031061015822
SPRN,1.5256044212078184,1.5851057864557014,1.5128495101767254,1.8159527144222867,1.200550701906835
SPRR1A,-0.41930869510793045,1.0573579951337067,1.0545441767079482,0.38143700568291067,0.2886985121737166
SPRR1B,0.3942963151288148,0.7058426303869021,0.02037611438892431,0.5110147060484542,-0.2685564178934135
SPRR2A,0.8944242244887517,0.3248633140549878,0.09516022253499021,0.6695091348421008,-0.2903517403214864
SPRR2B,0.08212834736021812,0.07791411860777767,0.024423410643454234,0.09882732179591638,-0.049543988840645335
SPRR2D,0.23298231185988202,0.31814845046170237,0.06527403919729724,0.28601091089817166,-0.06853056017430872
SPRR2E,0.12735766570885348,0.15990858272794378,0.04590578322132892,0.1730028610836691,-0.08008927681226223
SPRR2F,0.31521303071359996,0.42488221231084955,0.013413607094258706,0.10258461230516831,-0.07810130795872286
SPRR3,0.2851473642241853,0.39552452783273806,0.06451188419491563,0.36735556297364935,-0.21527289657100002
SPRY1,3.1383536423679534,2.122200631779751,3.2560116649800053,3.434100142127356,2.163484833518803
SPRY2,3.5099303726074766,2.3536249377475773,3.228191643355759,3.1502523182129014,1.4524820430210965
SPRY3,0.31457190955913417,0.41166600487845423,0.3578185519230905,0.6037139266676319,0.1453573380002361
