,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-ED-A627-01,0.7828466931058463,0.0,0.0,0.0,0.21715330689415377
TCGA-2Y-A9GZ-01,0.26801767740016497,0.0817543038021693,0.0,0.6502280187976658,0.0
TCGA-DD-AACX-01,0.0,0.6613184968665329,0.1290752874613585,0.15380591583500558,0.055800299837103086
TCGA-DD-AAVR-01,0.6739768069127388,0.0,0.24494198596944114,0.0,0.0810812071178201
TCGA-G3-A25T-01,0.18294971141497818,0.0,0.323308150894177,0.0,0.49374213769084474
TCGA-MR-A8JO-01,0.5094185366254264,0.0,0.04152139475169782,0.0,0.4490600686228758
TCGA-DD-AAEK-01,0.5164849964879875,0.31500123638716243,0.0,0.06229500319199485,0.10621876393285506
TCGA-DD-A1EE-01,0.03261586880887313,0.768436099714119,0.0,0.026937191782525318,0.17201083969448253
TCGA-DD-AACL-01,0.0,0.0,0.35594612445083024,0.22818881889174122,0.4158650566574284
TCGA-KR-A7K8-01,0.4818463663071483,0.0,0.2399574453601581,0.27819618833269355,0.0
TCGA-FV-A3I0-01,0.0,0.0,0.14584751825447312,0.0,0.8541524817455268
TCGA-DD-AADA-01,0.47834406495750165,0.04251033883384085,0.21268443006293877,0.1375409190554532,0.12892024709026542
TCGA-G3-A5SM-01,0.6968813864204623,0.0,0.06499942286260825,0.19145056926580373,0.04666862145112572
TCGA-G3-A3CH-01,0.6143679898001948,0.03828025711000503,0.09435753159971219,0.2529149574393299,7.926405075811446e-05
TCGA-G3-AAUZ-01,0.42664578366420725,0.0,0.36196932200649695,0.21138489432929572,0.0
TCGA-DD-AAVV-01,0.5445357542831329,0.0,0.20782509685397507,0.022204026010122946,0.22543512285276907
TCGA-DD-A4NP-01,0.2485026533790017,0.669617649281209,0.08187969733978934,0.0,0.0
TCGA-ED-A66Y-01,0.0,0.013599833301466774,0.10434976803753306,0.4209451876908666,0.46110521097013357
TCGA-LG-A6GG-01,0.14222988976221465,0.06788528238656391,0.01848544359119638,0.7054787604574402,0.0659206238025848
TCGA-DD-AAE4-01,0.49143769921100866,0.013108662193482678,0.29958340959560503,0.1958702289999037,0.0
TCGA-HP-A5MZ-01,0.8220089093856351,0.0,0.07875471324359726,0.0,0.09923637737076756
TCGA-G3-A5SI-01,0.09788082582759398,0.16639060515217857,0.16868907421269574,0.5670394948075317,0.0
TCGA-DD-A1EI-01,0.5119146772934915,0.0,0.0104881622346793,0.16867437962948661,0.3089227808423426
TCGA-G3-AAV1-01,0.05487661360455371,0.6808921472456516,0.0,0.05848897122578643,0.20574226792400813
TCGA-DD-A113-01,0.23623401034629762,0.007032294911050664,0.10416494539153998,0.2950793501615014,0.35748939918961026
TCGA-DD-AACB-01,0.0,0.42387884161762535,0.3821356922975976,0.0,0.193985466084777
TCGA-CC-A9FS-01,0.28653830460602847,0.25664761248767665,0.11196938110636101,0.2420541980821121,0.10279050371782168
TCGA-BC-A5W4-01,0.0,0.26213054284709625,0.274874445071569,0.46299501208133476,0.0
TCGA-2Y-A9H5-01,0.4179684532812571,0.0,0.06986476828962895,0.18713853691226517,0.3250282415168487
TCGA-BW-A5NO-01,0.2340183025156659,0.0,0.1565145941267752,0.5700454849733623,0.03942161838419647
TCGA-CC-A7IE-01,0.0,0.0008319700308689079,0.3733265642771203,0.16447331183891012,0.46136815385310076
TCGA-KR-A7K2-01,0.5017242087181012,0.0,0.3391859949747361,0.15908979630716272,0.0
TCGA-DD-AADM-01,0.3100690546735035,0.06304692444794752,0.38858205582716177,0.23830196505138726,0.0
TCGA-CC-5258-01,0.0,0.04391082482866325,0.09221999075451073,0.39079039581637504,0.4730787886004509
TCGA-BW-A5NQ-01,0.0,0.22319835933362142,0.11209199460782665,0.3325832168149853,0.3321264292435667
TCGA-2Y-A9GX-01,0.7870650802197379,0.0,0.0,0.0,0.21293491978026222
TCGA-LG-A9QC-01,0.013747942698111882,0.7652628104326359,0.05611855598910344,0.0,0.16487069088014883
TCGA-DD-A11C-01,0.44555456882469324,0.02226243608506243,0.0,0.4712778251574924,0.06090516993275189
TCGA-BC-A10Q-01,0.0,0.1029872210170524,0.06217661524316538,0.0,0.8348361637397823
TCGA-4R-AA8I-01,0.3658081294799818,0.07926848330575313,0.0,0.410369584442425,0.14455380277184013
TCGA-FV-A4ZQ-01,0.0,0.39807670468254086,0.15710509390025643,0.0650747190731246,0.3797434823440782
TCGA-BC-4073-01,0.13992471357549688,0.0,0.0,0.2656723360653442,0.5944029503591589
TCGA-DD-AADQ-01,0.11214796762119036,0.3416395075456494,0.30755177786236887,0.2386607469707912,0.0
TCGA-DD-A1EA-01,0.009023148129229705,0.6872945988592933,0.0,0.11426071661081891,0.18942153640065806
TCGA-WQ-AB4B-01,0.48441503545551534,0.07948608349236949,0.3567904002284334,0.0793084808236818,0.0
TCGA-RC-A7SH-01,0.0,0.0,0.4350537901740806,0.29570098386082344,0.2692452259650959
TCGA-BC-A10T-01,0.5770501506180703,0.011102694524520413,0.0,0.3146102950448124,0.09723685981259698
TCGA-DD-A39W-01,0.0,0.8042996809544052,0.0,0.0,0.19570031904559484
TCGA-RC-A6M5-01,0.7305692925714977,0.02547320718976086,0.02476120842465601,0.0,0.21919629181408531
TCGA-UB-A7MD-01,0.43100282750130353,0.29679962632553986,0.05779432005285784,0.08806583349863258,0.12633739262166613
TCGA-2Y-A9H6-01,0.7042273675462494,0.0,0.11661767559574494,0.008373821884811039,0.17078113497319466
TCGA-5C-A9VG-01,0.08144435748547603,0.3583602870173566,0.13025327860241345,0.0,0.42994207689475394
TCGA-CC-5264-01,0.0,0.0,0.0,0.5727050111897505,0.42729498881024947
TCGA-DD-A4NS-01,0.6789374036565027,0.0,0.0,0.0,0.3210625963434973
TCGA-QA-A7B7-01,0.0,0.0,0.0,0.7747579380316837,0.22524206196831634
TCGA-DD-AAEB-01,0.07069970600982209,0.6666036921618402,0.26269660182833765,0.0,0.0
TCGA-DD-A3A6-01,0.16475463398652793,0.0,0.32479617511901315,0.0,0.5104491908944588
TCGA-UB-A7MF-01,0.195443928530359,0.0,0.36211331009697506,0.26561817973104473,0.17682458164162115
TCGA-DD-AACW-01,0.0,0.19702405855980606,0.24389217671719612,0.421978078489236,0.13710568623376193
TCGA-G3-A7M6-01,0.09361834204081082,0.0,0.0,0.24980535942045398,0.6565762985387351
TCGA-GJ-A6C0-01,0.22997594948778588,0.0,0.028088675361863557,0.45700826000384037,0.28492711514651026
TCGA-DD-A3A3-01,0.12807157009536382,0.27317301103015185,0.5987554188744842,0.0,0.0
TCGA-WX-AA44-01,0.2673757516249523,0.0,0.2481404858796036,0.18713273192737226,0.2973510305680719
TCGA-MR-A520-01,0.5201861835532974,0.259703790626677,0.0,0.2201100258200258,0.0
TCGA-DD-AADK-01,0.5479538696968898,0.0,0.2691225101136022,0.0,0.18292362018950814
TCGA-DD-A73D-01,0.0,0.8722122141585222,0.013517006211473897,0.11427077963000377,0.0
TCGA-BW-A5NP-01,0.0,0.19842168749794878,0.22120460899838554,0.22434372334668048,0.35602998015698506
TCGA-DD-A4NN-01,0.0,0.05715335408399083,0.2915608735240825,0.26640061208954535,0.3848851603023814
TCGA-ZP-A9CZ-01,0.340551710330928,0.0,0.12077937110896388,0.33008052782264696,0.2085883907374612
TCGA-CC-A8HS-01,0.0,0.0,0.11352511185343993,0.41741219092375254,0.46906269722280747
TCGA-G3-A6UC-01,0.058555207033448034,0.7403148887691948,0.0,0.20112990419735732,0.0
TCGA-CC-A7IH-01,0.08371859678874288,0.8364143837242696,0.0,0.0,0.07986701948698749
TCGA-BC-A69I-01,0.3498592221359674,0.521165904943585,0.1289748729204477,0.0,0.0
TCGA-K7-A6G5-01,0.5087764500943327,0.18955450453719444,0.2171711303424945,0.08449791502597834,0.0
TCGA-BC-A10U-01,0.04657259747702602,0.26767184374804814,0.0016389658643593283,0.39793480424417876,0.28618178866638766
TCGA-DD-A4NG-01,0.17267591307547878,0.4568300328123152,0.01825051089195288,0.17255576257046878,0.1796877806497843
