,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-QG-A5Z1-01,0.0,0.13812515621266105,0.03358689614082468,0.3922930349185319,0.4359949127279824
TCGA-CK-4951-01,0.5388722648224452,0.0,0.24541664153443865,0.0,0.21571109364311625
TCGA-CM-6680-01,0.0,0.32574183299486803,0.30160359383706115,0.0,0.3726545731680708
TCGA-CK-5913-01,0.6774304763350305,0.01611861212496692,0.2976830894325102,0.0,0.008767822107492397
TCGA-CM-6172-01,0.0,0.19964272171618358,0.48827937567268825,0.08042202888976012,0.23165587372136806
TCGA-G4-6309-01,0.37953768580251496,0.2670677055678785,0.28612559700757856,0.06726901162202793,0.0
TCGA-F4-6461-01,0.07816342130798024,0.39774847330444174,0.0,0.0,0.5240881053875781
TCGA-G4-6299-01,0.5764700696722493,0.046627126906360575,0.0,0.01625430785518045,0.36064849556620954
TCGA-CM-6168-01,0.06593358597731627,0.0,0.35618463036993914,0.0,0.5778817836527446
TCGA-AD-A5EK-01,0.0,0.1125127836804141,0.0,0.6111091600251003,0.2763780562944856
TCGA-AM-5820-01,0.19163542382031581,0.0,0.11727423077010887,0.4370077500610295,0.2540825953485457
TCGA-A6-6648-01,0.0,0.0,0.7025763323141236,0.26901478054853756,0.028408887137338853
TCGA-CA-6717-01,0.1597890880609711,0.0027153056241596995,0.24897946184783276,0.0,0.5885161444670365
TCGA-AU-6004-01,0.49216627457106854,0.03045789506801437,0.22133299880538634,0.0,0.25604283155553076
TCGA-A6-2684-01,0.16565532886628867,0.0,0.1840209791652868,0.13175758253247769,0.5185661094359468
TCGA-DM-A1HB-01,0.6887768939459128,0.3112231060540871,0.0,0.0,0.0
TCGA-A6-2685-01,0.0,0.0,0.32401736451217344,0.0,0.6759826354878264
TCGA-F4-6856-01,0.40632789945350745,0.4317567791430333,0.09741815686571446,0.0,0.06449716453774487
TCGA-AA-3492-01,0.5511151503016243,0.0304535763903382,0.2956910591288968,0.1227402141791407,0.0
TCGA-G4-6294-01,0.0,0.036165749215101864,0.10004794833779682,0.6421537877341232,0.2216325147129781
TCGA-WS-AB45-01,0.28037640159997684,0.0,0.0,0.0,0.7196235984000231
TCGA-CK-5916-01,0.7185988069989769,0.0,0.05581969144093521,0.0,0.22558150156008788
TCGA-NH-A50V-01,0.17860981900396,0.24905349655667886,0.0,0.16524788683428096,0.40708879760508015
TCGA-NH-A6GA-01,0.13285626530446928,0.2360710751246686,0.033516870502180274,0.26035070917717823,0.33720507989150345
TCGA-F4-6460-01,0.0,0.1490359267496728,0.025351834832451542,0.17783809408823462,0.647774144329641
TCGA-F4-6806-01,0.0,0.23900860870380675,0.40487149420869634,0.1500131818594091,0.2061067152280878
TCGA-G4-6304-01,0.3208458192665778,0.2748081896284671,0.0,0.40434599110495506,0.0
TCGA-QG-A5YW-01,0.029809191131313684,0.15675377463205958,0.548684521545473,0.10394911413595352,0.16080339855520012
TCGA-AD-6965-01,0.03356177273341421,0.09618211830998552,0.173458134345835,0.4379956182010681,0.25880235640969707
TCGA-D5-6920-01,0.0,0.0,1.0,0.0,0.0
TCGA-DM-A280-01,0.44447881951212137,0.1274617534813059,0.18739941932246687,0.2406600076841059,0.0
TCGA-G4-6297-01,0.04519724050744633,0.0,0.29974977312251416,0.1488758316130821,0.5061771547569575
TCGA-G4-6302-01,0.11815707789183756,0.004478172432222585,0.0,0.0,0.8773647496759399
TCGA-QL-A97D-01,0.11716397395248274,0.06990645276982108,0.46669802617931155,0.34623154709838466,0.0
TCGA-CA-6716-01,0.0,0.1397705338834665,0.0,0.4965779028517394,0.363651563264794
TCGA-CA-6715-01,0.0,0.0,0.05586674006235528,0.7733538652277837,0.1707793947098611
TCGA-CM-4743-01,0.8052502520466974,0.19474974795330255,0.0,0.0,0.0
TCGA-A6-6654-01,0.21442322932201227,0.0,0.07514623289899534,0.0,0.7104305377789923
TCGA-5M-AAT5-01,0.0,0.15012674335401205,0.26507083476685867,0.5458416376487026,0.03896078423042656
TCGA-G4-6627-01,0.0,0.0,0.5326706097015037,0.0,0.46732939029849624
TCGA-A6-5664-01,0.0,0.1236651081945449,0.2821255718112631,0.0,0.5942093199941919
