,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
TCGA-AR-A255-01,226.55461651982225,398.2977265730418,79.8624898455204,19.347167109218443,125.01470996109508,-63.04549272495638,-31.644466574155004,55.41495198873679
TCGA-GM-A4E0-01,221.42793529309566,369.01102046298786,70.47298383359177,48.44620073718704,139.15902325761533,-54.635068875640734,-29.075762055755206,90.07098191604805
TCGA-B6-A0IE-01,191.96425231883634,394.05565913143903,73.34139280362334,29.14462342153942,103.47354628892471,-60.21369238315382,-29.053058146629983,96.83516858742396
TCGA-A8-A07F-01,211.20575441496547,400.4046671715897,68.36974000084493,12.774219876061302,109.896611491004,-66.20919895440986,-38.50839806273421,47.38814153359854
TCGA-AN-A046-01,206.994066198703,391.44909930414303,65.45415569821904,12.975534509586431,113.12373728181856,-61.65400784654454,-34.11993096239025,75.50442392940474
TCGA-AR-A1AS-01,192.28071367462692,390.2006264449109,79.36763420483106,3.489545756149866,107.19436958755519,-61.007565271261846,-26.108161155250933,74.59474866405665
TCGA-E2-A15T-01,186.49656179480795,406.45905555256354,50.143735893663816,6.985552999884305,109.60179244850899,-59.36102229011447,-11.245331971365292,52.045128156703356
TCGA-GM-A2DB-01,210.1337446929255,385.2272937985772,95.37850653517424,36.119854667265464,83.71363548990458,-60.40358559922495,-33.76009264504313,106.56482334358293
TCGA-EW-A1PH-01,254.82672958669937,379.68318022576625,98.80039462212764,64.52750822652482,79.30276652927847,-71.91964651388196,-42.94446612913204,71.18757726336028
TCGA-BH-A0HP-01,211.91184317669664,396.2345847625371,78.8068861521393,21.432581058735522,127.0843451319003,-74.06391840580994,-38.70099358994343,70.50128059148508
TCGA-AN-A0AM-01,221.15551716816012,395.4013375314664,87.18713094794185,28.129777874560926,102.92252433253698,-60.696847458736094,-27.688411301977823,91.81508188588069
TCGA-C8-A1HG-01,217.82943729876453,389.6108982624572,50.62938730052889,12.027406960188515,98.5743142507737,-63.57368767874663,-9.042377439812789,80.86162870795681
TCGA-BH-A18L-01,185.04126467473927,402.2917599317482,59.65035033249026,3.5390226801581903,87.69380781927399,-54.349985748547475,-7.72449499001837,58.90244261554642
TCGA-A2-A0YI-01,216.0478286230622,391.66599739455467,77.96787760975087,13.061180833040517,131.8232936196629,-72.98502862211521,-29.98400602220169,57.06771942762907
TCGA-D8-A4Z1-01,212.92171552429025,393.96216046746383,71.36231857005743,47.6079688894823,134.07963883788625,-65.09216236222159,-30.367252080703498,72.86598917976292
TCGA-GM-A2DK-01,212.58665012516863,389.4274628714869,71.56680063855603,33.55583227881619,131.94684884692177,-50.59235866128626,-10.885519960911786,91.31519385145899
TCGA-E2-A1L9-01,227.66583000986262,387.7739344728187,76.3481931562595,15.30165797655965,129.59583721997095,-67.70189322742289,-27.490354368772472,71.30433602342632
TCGA-BH-A0BA-01,202.07699505465095,400.1239816157922,81.00766651412513,19.734168663711753,115.15879992279778,-63.90395138800421,-40.353604208350575,64.54556973788019
TCGA-C8-A12L-01,228.91427063614512,383.4526364516604,105.88602063120297,27.324324980579252,80.44190003954877,-63.33120562426891,-26.664601681893952,67.60041245276085
TCGA-A8-A083-01,172.8772083895046,393.09631528212174,63.36438304323974,2.9823842870430326,118.59737392314896,-62.10669490006604,-17.8571571716306,71.92743649496688
TCGA-D8-A1XY-01,213.4189642498811,390.21689036410714,76.15702190365667,7.1962373614762,129.6272509019414,-59.79861555179489,-36.935289925443364,58.04171713414897
TCGA-A2-A0D2-01,260.0685847797067,368.3063856400894,82.6087680102533,51.96723874697682,67.27274631455113,-59.731716101178726,-40.507908542893,79.22335319625239
TCGA-AR-A1AL-01,226.9517450136842,393.06923303485087,72.89317207882294,25.051096106997477,129.65562717305005,-73.23915145741981,-31.960567608439334,54.44204511456897
TCGA-AO-A0J6-01,243.4594118143253,367.6960832421785,106.4482263500268,52.59809704046931,73.64777626091846,-69.17216932797012,-35.39690415863383,80.50090511594348
TCGA-AO-A0J7-01,189.8494066918373,399.8959146996626,52.658406122770856,12.885329236032778,105.75181450708477,-55.328085358361356,-6.648158718468696,76.56860432563667
TCGA-OL-A66H-01,200.59973723965376,384.8307058874052,62.199370429444485,14.489444237855288,112.25708811314479,-55.95542714490882,-21.694159770548502,89.22910162256815
TCGA-D8-A1J9-01,207.31733858658586,399.4342688442921,93.65974597635253,0.5450566768193355,106.64562673134155,-69.72980226233472,-47.19083179812324,63.12572001736345
TCGA-BH-A0B5-01,217.16521959469267,404.614259082333,68.36557258054299,33.52462008044425,124.99245823061247,-63.40794566602025,-21.919229628262798,64.7214671976894
TCGA-BH-A0B4-01,216.59120587582058,387.835627468453,68.92516465055633,22.25539760861665,116.65966101544277,-44.79854319308361,-19.479886156365588,73.64876953540636
TCGA-AQ-A04H-01,203.12158102785972,401.142368501069,57.444282394371186,10.339128803603941,98.48951526371053,-51.95780279554469,-12.056962541377093,61.264984485827796
TCGA-AR-A1AX-01,221.4527083035649,398.59306572346327,81.13675441288981,33.40010272647653,116.95166427645738,-62.59857109839391,-35.849476922475404,61.13410536043031
TCGA-BH-A0GZ-01,208.46141864586903,395.43748404268683,75.50512702527462,22.925337224140183,129.865097464349,-59.6771215361889,-18.731635992467158,87.50951324857013
TCGA-B6-A0IN-01,208.88100819136767,390.20434410471546,66.31836727826754,20.351281402170788,118.09388182864723,-52.596427998907835,-18.354352248694816,92.55149213600271
TCGA-BH-A1F6-01,247.88905080126594,368.7248631688766,95.81545577256827,60.18194374045031,66.85978665106512,-70.42645867423639,-39.373135805024596,84.39600500194615
TCGA-A8-A07U-01,248.98475480923778,371.0043882858812,105.85449049361759,52.37220732057427,86.11645137499711,-58.89378462149367,-39.60178190696047,70.8761639580436
TCGA-BH-A18V-01,264.8295593104983,368.6948760437666,100.16290096809198,58.92375532351028,72.98790504324641,-66.23418155605333,-37.67948382654162,62.13500845255993
TCGA-AQ-A04L-01,206.30954062225973,383.08874917918683,76.43786785477238,12.617988145611815,90.70896275549654,-64.7516660017717,-44.615888459876196,89.36177186965969
TCGA-AR-A1AP-01,211.15006997112928,394.3112351821402,82.27854911255486,24.991505058481206,121.44736871824065,-55.87638140286061,-27.432027348073735,72.14018157474163
TCGA-AC-A2QH-01,288.9887474707692,356.46078163749894,3.8082038573764834,26.193914646245446,88.54280691859992,-50.65408256000402,-33.43900382878826,85.20597621303662
TCGA-AR-A24M-01,220.41591992832608,391.35243420419465,86.8354982547705,0.16341739388413146,124.96163133732773,-76.77566992490952,-34.62381950559839,47.46750174019459
TCGA-AR-A2LQ-01,239.43156787222242,379.85242326003834,80.75274620957526,33.5901486900278,124.91732150646955,-65.19873140827897,-47.75178207047652,66.06164727242674
TCGA-AC-A62Y-01,203.1502417726957,390.9105059312343,71.9844204811736,15.361804813422179,126.62421935237747,-63.550133682867475,-25.073583745901992,85.05778550840242
TCGA-BH-A0HO-01,204.47974109859538,387.68845678300636,68.82367814539094,-4.315314120734008,115.30071390715747,-67.89246433593468,-25.488937373030044,69.23855668974576
TCGA-EW-A1OV-01,221.96149097661444,384.35440171168773,67.99575510933687,31.727883529534054,96.59203910709716,-59.00783678189965,-29.220102889534243,79.02002072619894
TCGA-A2-A0CK-01,207.79297952675657,394.0914406214072,57.39867983059389,41.946261579251825,128.05984734797684,-64.64598313603256,-19.29201833084071,92.01331904997187
TCGA-E2-A1L8-01,214.24839434961885,389.38218105557667,71.08269153113599,4.797255544522926,130.49035668193486,-70.78146900989358,-25.387949520925055,68.32391589805636
TCGA-EW-A1PG-01,241.79058057893744,371.4587318729516,91.94537935100746,12.075407119591887,117.7985987223676,-74.07211101261916,-37.645942351408806,59.74779876545969
TCGA-E2-A14Q-01,205.48446080764037,398.2526885750925,76.35727759080024,23.903949464782006,129.3999848680383,-67.73813644794092,-22.30331598433277,75.83616771014985
TCGA-EW-A1OY-01,203.3967400721493,403.5684081312519,64.3256334822822,19.691953200177302,108.02939630384223,-58.478996607142854,-24.988952465650293,77.35877468012455
TCGA-BH-A18H-01,208.70027358214273,390.449320449218,74.50548162930741,13.85939639030213,117.40934320697663,-55.39011289372085,-22.46318160647438,71.14038965073837
TCGA-BH-A0HU-01,195.102757545336,404.4617281495048,66.05983213435522,27.003599530372757,101.74996292568486,-62.82431988362739,-30.41258272097904,81.2544669389743
TCGA-AO-A03R-01,204.1928515372317,388.6487529053369,66.84885296370828,31.099282871851408,106.58870607938142,-61.21671143907239,-19.830480249378915,92.72530485635372
TCGA-A7-A26J-01,219.88261608808543,400.4886677976732,70.32159885424244,15.469653167978102,122.28037217546749,-67.86653749613274,-24.231035314562984,50.75775392455742
TCGA-AN-A0FS-01,215.6470488520412,395.46356886479487,67.9818346357282,17.28845594590264,128.39024283416921,-70.4163227063861,-33.614852638427585,66.66233011826819
TCGA-A2-A0ST-01,246.84008673769833,377.4159886923968,94.71340437053672,54.38766366587283,97.86449816636592,-69.38727493114246,-33.40981919177621,73.18157927332763
TCGA-D8-A27W-01,211.57374618258714,406.0624748992691,59.11927750247975,9.437795997482233,104.08347471169141,-52.80283873680465,-7.418497837705966,70.39093640151094
TCGA-A2-A0SW-01,209.38186655829233,394.4026407534551,75.65704146526468,13.62756923366824,100.41295322384187,-54.34822548365194,-39.70303552648853,78.10405445467876
TCGA-AO-A1KS-01,214.05645481901283,399.02479959041693,61.887072695108145,-0.29449553913970306,98.39573463632851,-77.31745859206822,-24.40040864218219,37.11398522579614
TCGA-GM-A2DL-01,222.8941875685364,387.7265059975416,68.29212513425384,11.997984094705885,117.28826457704803,-51.33995464721631,-34.71363202717561,80.83518999372743
TCGA-A2-A04X-01,196.27431816609598,391.41028854306944,80.92847756431789,2.84387712586355,105.01131942435049,-55.61131673398939,-35.29445914624532,84.33620974056637
TCGA-EW-A1J6-01,206.66109950082765,391.05030545431055,57.43661845826139,22.155449856098645,121.55291635469997,-63.647785790864226,-13.417852895120795,87.42291879368517
TCGA-B6-A0RP-01,208.63725189448448,393.02541148790533,59.88320487293021,11.215507881830497,130.3197195526785,-63.557952432492904,-29.582690583004517,68.5124337023544
TCGA-E2-A159-01,238.83533235861913,379.7811384484638,106.34547488340445,43.02973305639805,83.97903285140707,-72.31168298691969,-35.60192116103131,68.79942511820391
TCGA-BH-A0W4-01,219.65256898312927,398.51646737150213,68.89023574891084,22.838302069120363,129.21458054794303,-62.295896218189576,-25.82057107894288,63.47916083547926
TCGA-E2-A10E-01,204.47704154102266,404.547755758986,72.95931220536917,14.031075161234952,127.66184409346374,-67.6351348237184,-30.610326069122337,65.81804908643613
TCGA-OL-A6VO-01,240.2010112471955,377.20705779471757,73.53067722472792,67.07851821800992,59.491510973095984,-78.92086137783244,-32.59770264941639,83.80891246885918
TCGA-D8-A1Y3-01,191.95388433113274,383.08408815853693,58.84443313889864,18.449374393736164,72.93495812351662,-50.11544654969067,-30.20655423161122,94.82736529213409
TCGA-E2-A14V-01,204.83366949727534,406.7160639040304,84.93009008545567,15.089898654513625,104.566308793876,-52.94369451774795,-28.500005913104115,66.77831328372088
TCGA-A2-A0D0-01,250.4700732100496,359.28990293309243,89.7332905978545,62.3310123771343,49.13912435385109,-65.97874033955262,-29.41703386503787,102.834603446067
TCGA-A2-A0T5-01,214.662708900296,393.4842384761421,78.51030099511726,27.236179050980187,115.94799132450801,-70.6485595320425,-23.92423577474394,78.59258609377102
TCGA-AN-A0XS-01,211.43597758114677,393.0771545655215,63.36348499287442,22.85064774885224,131.30870038040135,-53.20165565323095,-25.127170084359026,74.42043980621614
TCGA-B6-A402-01,230.83588829800536,375.50345434307894,82.44894761245124,79.79527932076246,66.00050629507804,-76.43759931421243,-38.80058065946206,87.39250728141889
TCGA-D8-A1JB-01,218.97709205541403,392.5653373794653,82.33725057918622,25.31797344515833,119.68736733119353,-69.9633328438882,-24.968204260512195,58.1324366849218
TCGA-E2-A109-01,200.315744859101,408.53988764892745,54.82808582318788,16.046490455534567,103.65482247842297,-50.321622552800754,-12.672807815288184,70.1545394878556
TCGA-B6-A0RE-01,252.21984197918292,368.9573100422489,98.73313299725078,59.771561960508144,73.29903355023399,-67.50682499072059,-35.91459683785287,79.76149730497119
TCGA-E2-A2P5-01,197.59103161465228,396.29088948432855,58.97416580803625,25.44220373136452,104.94028766562568,-59.075158825036816,-32.10363033203084,92.20557723765609
TCGA-OL-A66K-01,200.02330903926455,396.11635653027224,54.70966484135073,33.65017289130742,131.80562784415255,-65.13295474530926,-20.75266725894428,78.45506259645094
TCGA-S3-AA11-01,190.30491187949607,404.7781563003758,61.48149557969032,38.34547769874782,120.67677512288117,-62.36982912472164,-20.380586573139578,76.56609044578394
TCGA-C8-A134-01,253.7828973811372,378.972646495744,81.05543120953092,67.49828761407747,79.37340146552074,-64.65122269326821,-37.125468057000376,75.91717483774005
TCGA-AN-A0AT-01,262.4853168405159,377.1379844585001,83.20147627092484,50.53743722177117,62.90870030450877,-71.09080683799158,-25.28404311061443,78.60673531550304
TCGA-BH-A0HN-01,153.01670515183335,393.7485814104922,45.89080650006662,20.840709782758413,117.69655344485787,-54.1126321414342,-20.28486631194761,95.93026607598739
TCGA-GM-A2DN-01,218.70695824358486,394.1763449384864,85.83634629262934,34.00312988541703,122.94519138876815,-77.49278659693343,-30.68073685640052,75.74059033063597
TCGA-AO-A12D-01,220.06649999773666,386.7211653961772,103.65764022760061,27.507730306238543,102.06450065171178,-70.3297391585347,-53.86132780600543,66.67668232848553
TCGA-A8-A08C-01,201.59312868827928,391.19301227328924,60.5820401665508,3.7159567118990466,103.87624522215265,-71.90866706855044,-26.381882924349494,61.02225407534738
TCGA-C8-A274-01,182.8889656218307,407.2435480203511,76.76912909022576,14.794686545707407,110.79626932803605,-66.74900786193487,-27.464668595043086,65.83850611036183
TCGA-BH-A0HX-01,216.67853620480165,396.41093938753374,73.91969330634981,16.21185866046267,115.48810589178085,-53.78682666341957,-16.39748022207943,71.74865265215865
TCGA-E9-A1NE-01,230.23804493721556,395.3653921531461,79.52059842130006,27.199679328859716,116.78450095807499,-62.93418399430842,-19.80747517550697,52.48853614477116
TCGA-BH-A0BP-01,218.94690976797878,387.9549199158183,76.45674530391321,29.099433236824858,123.99081840541938,-61.525682779915336,-31.432913166725896,76.14645196476664
TCGA-AR-A2LM-01,225.32307971885533,396.7068876306362,67.4763806308051,28.36609762440539,134.46843113219458,-70.99124983719483,-30.436933854150933,57.232563036819755
TCGA-BH-A1FR-01,203.40834972050712,400.4806943212293,47.450635772145944,15.938192634377579,116.12819432879385,-69.18173362428348,-4.601737800268329,70.1843357494632
TCGA-B6-A0I1-01,216.8131878861536,375.4443455695224,87.83628295626639,83.30817982061961,63.900165714515396,-69.94584709991577,-41.34784036750941,105.26441623567274
TCGA-W8-A86G-01,198.34341568071252,394.572716388127,69.88792618942446,55.49529263205872,138.763952085564,-66.74809967471032,-28.257186992022174,90.84544739025657
TCGA-PL-A8LZ-01,258.81989516840076,371.81326641607563,83.38054167938458,59.59082238131527,87.13820507912293,-63.60782906021641,-40.90669458675637,76.32708403633342
TCGA-LD-A7W5-01,214.26432677096167,397.80832655624874,62.214064070774356,53.56339453224687,122.92928730329501,-55.71574847040568,-16.21215725091947,90.08225984665589
TCGA-D8-A1XU-01,212.13201013630785,395.8103273550853,79.99478037957024,13.894854869334825,132.1219320049418,-62.9972250502823,-30.72089060812561,61.676846913507404
TCGA-E2-A15G-01,179.08755974673002,406.315237590259,62.13844845474779,10.234433190706454,128.7726777027045,-64.72242664400437,-23.957717566330544,64.9981657136033
TCGA-A2-A04R-01,201.99832730484687,394.82232302490286,56.32427826202067,6.750069247371805,110.0444332838784,-54.13910595543448,-15.557354791561465,65.04915862792706
TCGA-AO-A126-01,202.56691538688196,385.81068661128427,46.551250078235924,24.967962482592306,132.12933266236948,-52.55399588092016,-25.951510927123685,100.87292878943649
TCGA-AO-A0JM-01,211.44887607804387,390.4049652426943,68.83227137369758,2.680797596234669,111.13990465906873,-52.16377684809546,-31.35395208968589,73.23006590500191
TCGA-EW-A2FS-01,208.66478475244205,397.01877447089794,72.62959146130615,35.30055250774648,128.45425754707688,-59.3499776266701,-12.365859844841886,88.11398421605261
TCGA-E2-A1LH-01,239.97610315910393,360.271177356988,93.88750193222845,75.77379796880881,88.09541970833712,-61.92884718703608,-33.84831826968974,102.53349126443726
TCGA-A2-A25D-01,209.9419806761322,390.22858459023746,75.58464309886651,21.13657812237345,104.39609607278132,-55.853031335583545,-26.62791268028321,78.15254201629301
TCGA-E9-A243-01,255.37841425582096,370.38518267633265,99.46531157660056,26.479035276268363,87.75324418756898,-73.67199682243321,-34.25318059599294,57.695170912735534
TCGA-4H-AAAK-01,219.17483805133176,393.91002736624125,64.60361441554747,38.86438909237285,131.08507298687823,-57.29959669325431,-28.095212142252837,77.42493362610705
TCGA-E9-A1N6-01,226.7249231089929,391.44545763919655,69.5753169163159,19.83279167931758,103.70345582501291,-52.965177859505964,-34.36861506154838,71.44386216764659
TCGA-BH-A0E9-01,215.94687611082608,400.0723223867873,79.53237120225037,35.386530433932485,130.09641536693428,-73.4611878739897,-27.55007483576476,62.88519678828459
TCGA-B6-A1KI-01,199.83050439621096,393.7235306365045,71.96245432300552,10.657519894732978,125.81986528561968,-62.78090616970909,-38.816712880347325,71.35290434646902
TCGA-D8-A1X9-01,221.56839710687294,394.9969193143264,71.376843930886,1.2180002620591992,115.77746658167698,-51.880491082821045,-19.01368270249848,54.4070729640996
TCGA-A1-A0SB-01,239.32598167247104,380.8002739611362,69.79206685261227,55.493413712885314,91.44593293845438,-80.08246881362538,-43.73710442055383,63.46070484855554
TCGA-E2-A14P-01,208.57408412557473,395.86326025023163,86.05677616118922,23.15348712598349,71.16400309503766,-50.01592116813041,-29.995831082512822,81.45131429384651
TCGA-BH-A0W5-01,218.75535732841084,396.14795786282855,74.61400333693445,30.89210273082118,130.15096030670355,-62.67514175857949,-26.013970368598315,67.53452538560103
TCGA-E2-A15I-01,206.66589866389646,394.64901764258536,69.80473777135029,17.74349943117937,125.7252753934901,-74.27824479173094,-29.131235567552192,52.62727962077355
TCGA-A2-A3XY-01,258.42737636033803,376.4330107281726,74.78715962296076,77.78277863317274,94.97097630391903,-62.33147292116244,-39.81045794177464,90.6664460809254
TCGA-BH-A0H5-01,219.99315451474453,390.97760826758065,75.64212786326937,27.446337318737704,124.2950951054989,-65.72344026222237,-24.047811372358368,71.7869002073727
TCGA-OL-A5RY-01,239.96879101423528,371.88685907917693,102.88263876749485,38.39826207697287,109.41259647392582,-63.939652956113726,-32.67076706597109,87.13680289289061
TCGA-E9-A227-01,213.27632607755706,390.90210517651553,72.23253799473514,8.697670090246952,126.71069194582553,-68.44509076087999,-28.102363219219917,75.37286601718264
TCGA-C8-A8HR-01,234.0323265740175,389.8944121308972,71.36594836310022,49.3238667072446,125.74195335352421,-56.31563167273759,-26.51434671256021,84.89124861512573
TCGA-EW-A2FV-01,218.89472325737344,395.79791428616033,87.80846630558656,26.64886573675481,109.59329124472015,-52.16505067976721,-23.128061961514092,67.7875998748074
TCGA-BH-A0BG-01,258.6296165197301,369.86386348343217,93.05758528521716,50.944495690179586,83.63082655217639,-73.54310131699287,-43.593097937242256,68.2510992475508
TCGA-D8-A3Z5-01,193.01320499471737,396.2589693935771,69.13997233846419,54.57761415734564,133.14189394270835,-62.24993834435366,-26.575053245066467,86.70831907301027
TCGA-BH-A1FD-01,212.14409689322204,396.6303519588422,64.03324797967667,-1.2626443786410277,106.64172297684362,-64.75267930384652,-35.17184022387421,66.61502216437458
TCGA-B6-A0RV-01,204.67269065330598,401.3161972726857,74.82005459726363,18.70440467021887,119.38601355452148,-69.8013195238583,-28.55214522592752,69.38960882328328
TCGA-E2-A1LA-01,207.45827269262108,393.78146211782837,71.18095120451719,27.050606115566104,120.58655127192071,-50.8722932142044,-17.392722749216663,82.40266416832182
TCGA-A2-A04Y-01,200.53865155934588,401.54557625893017,74.88499384093075,28.87518508493521,107.37359532919375,-52.50455695302184,-17.190774001741485,81.21763749691425
TCGA-AR-A24O-01,237.9449103882072,388.94500723434294,78.1119838433917,19.509112023051156,130.00845324538722,-71.72098768546803,-33.74719516575143,57.09762805937555
TCGA-EW-A2FW-01,190.66847081778272,401.85572525449925,44.078637619731296,5.399390347892393,106.4326432907528,-46.21393706403558,-9.704469262420393,81.59919290572111
TCGA-A2-A0CQ-01,184.58606656834476,395.52329555940923,67.31893691549902,19.317573643566462,125.18509789243703,-65.39312415821172,-17.858298793762014,92.81093049018486
TCGA-GM-A2DA-01,212.78900816880454,387.5573360105225,62.21267824478133,36.150480075778944,132.10291799422953,-54.336788480497596,-28.41303023063335,85.5389231100664
TCGA-E9-A1NH-01,218.06615977781448,387.85303623481366,73.26376484376664,19.221611014014712,134.2731612155978,-66.69026856657408,-29.766935639890118,69.95967771976322
TCGA-AO-A12A-01,222.6851390870181,396.24784964479784,78.60098271623772,33.947600067634255,132.24206540630257,-72.3717554621999,-26.014262789492026,70.86027768739609
TCGA-EW-A1IW-01,221.21030457101418,404.8854024792255,79.67805603865318,23.240180104198163,119.20081792767805,-66.43002590433292,-25.46977299303832,67.77489352080369
TCGA-E2-A14U-01,192.62210280656237,395.18982853895625,76.21983261412069,42.604909659506355,131.49510435072276,-68.7882738360008,-25.300336860275394,82.1138647877107
TCGA-C8-A12K-01,259.98527834464346,370.1069675467123,85.43900243367,52.344123430338534,75.47971105125434,-78.4275745743449,-34.16290104694779,84.22726258529252
TCGA-OL-A5RU-01,197.46002536091336,394.51863630446735,73.90284004401789,33.40790740428668,125.5124892339438,-63.13328473858986,-28.999658580884905,78.95610372776906
TCGA-LL-A5YM-01,175.97880232813722,369.65175994914694,48.52600469353203,23.668455490368174,108.45894058355404,-39.451733182895815,-9.628900824806944,119.3320993343263
TCGA-BH-A0BS-01,190.60134066604124,390.7762927133127,79.85620153019593,-8.79024075407954,110.81632314903591,-71.89017165401918,-34.23690586138491,56.674764673215805
TCGA-AR-A2LK-01,211.1609853310641,405.8856245381363,57.78205767813543,9.845072016945615,110.38634963696816,-57.1121324845736,-21.665845275338956,59.03141040321802
TCGA-OL-A6VR-01,178.73107705522628,402.79263999745103,67.72487854617094,25.234945314321482,126.32619459303918,-61.264027538088136,-15.306394626216516,85.71151919302338
TCGA-5L-AAT1-01,208.6637205793551,387.5586345553688,70.92391396463063,33.19432206857286,126.7106247221496,-60.09993925102919,-28.308045776985697,90.32772865320578
TCGA-E9-A1NA-01,229.0139233739421,387.9538403242599,72.2865434125221,15.23804685315347,104.92515434742843,-52.2448434800963,-11.515710858201878,72.68581451404262
TCGA-A8-A091-01,197.463236021058,405.0559007629039,44.93382080356278,16.445129248824685,119.29613341576409,-58.58116964236543,-13.30800960036963,62.05102049476636
TCGA-A8-A07E-01,232.50641551394412,391.78712328821325,75.00021249880407,22.34157655317799,114.94816507490881,-65.74279911895118,-37.0716171918866,63.11337413205527
TCGA-BH-A18K-01,210.63363474572665,400.259817235662,76.3068545025682,20.210178800356204,124.77996954972683,-60.58796751801706,-32.8976385214548,82.5382215533875
TCGA-A1-A0SJ-01,220.57812971416652,396.1023212932033,78.30779437633936,17.112583266048063,118.01692545022735,-54.01295219912445,-14.780534774075289,72.87108688356551
TCGA-D8-A1JL-01,265.1830345618898,376.8205517012856,91.48833595657038,50.70118138803808,90.53517277484448,-75.34470536988903,-39.50539553685353,62.83008935084729
TCGA-AR-A0TY-01,198.0281794850059,400.8136581005864,71.90632585283973,1.6473129709840535,85.30583578521912,-36.12152776577525,-14.443639654236861,66.60084504260047
TCGA-E2-A574-01,231.73246119192507,357.9629258592904,91.30654289406033,60.27803999995547,65.06142908220231,-62.198328974322656,-25.798323868524925,109.60563261488525
TCGA-A8-A097-01,228.31771071991156,399.36210425441163,78.09501831749247,19.989671835653514,119.55234713192823,-54.43693621397136,-27.442076965180668,61.01338103135498
TCGA-AN-A0FZ-01,199.23883151211587,395.91809422327117,71.86577357621834,15.060568033781088,107.0131655508675,-41.179166309644025,-20.966004904218597,65.61336379019747
TCGA-BH-A0E6-01,231.72053658463622,372.6809094356249,78.39731608220998,70.51782383229634,81.70230936302949,-73.97114524104938,-29.82176321741928,114.59253028030278
TCGA-C8-A132-01,227.6244783469988,396.5667157805227,83.60071399028206,29.741755953990157,122.97007707811203,-61.829216316660315,-25.40631747817425,64.82283295109048
TCGA-BH-A0H6-01,201.45129959467923,394.4106483148414,65.21471536677265,15.186678809835357,127.0459099320827,-54.62350151585131,-29.48335880228735,72.03683007538254
TCGA-B6-A0RG-01,195.79273045518366,393.8925074461349,78.38795000364172,17.014032888631878,121.62078546552381,-54.61278378996203,-16.481870915917455,67.70529174808573
TCGA-PL-A8LY-01,211.88462363072617,387.16135223588594,80.0532620033081,53.07821184444467,111.56471515787858,-73.92279969955365,-27.792581201735175,97.02222620848363
TCGA-D8-A1XS-01,214.87388554163718,400.10566922257294,64.92827987663725,5.916828047705991,109.87470717039713,-60.414447872320075,-25.68572970401819,54.04740484859792
TCGA-D8-A1JT-01,191.0930153512363,382.2879837719519,77.44406879378255,-20.761179800015988,105.32163195726059,-74.69766171251993,-22.26230558693615,50.85012753421941
TCGA-B6-A0RS-01,215.53451927061414,387.63930035671694,95.87805257232543,26.495917831471736,93.56970353897741,-62.394708324045574,-51.60046301240887,80.42437640855869
TCGA-AC-A8OP-01,209.9590986139116,401.89777786499553,64.2790845454829,41.494282723288414,120.8304390768846,-55.99869394539075,-19.373393111623738,68.09036036976383
TCGA-E9-A1RG-01,187.7410171837523,393.43372799018834,66.14798086613135,33.207038065415595,117.70480414638585,-38.417469354539385,-11.556293260563052,108.65582656855167
TCGA-C8-A12Y-01,195.589408521766,385.276479330547,75.20789894317906,19.81011476423861,127.65008094063815,-61.98311758483347,-25.885188032440038,95.34339829551064
TCGA-BH-A0DP-01,220.73457672229065,392.0448995173341,78.5622382908318,26.611249421646928,131.9452643496514,-69.87896650704553,-30.75154695792322,73.11166079954162
TCGA-E9-A1QZ-01,227.16766399149802,387.38465963041835,77.3406309979681,20.393063288953346,123.5207836345688,-67.07112717110292,-23.45809701039841,67.99786010974208
TCGA-GM-A2D9-01,192.02638402751703,394.3965771234142,69.15859723364966,28.650123590496182,135.81660971519193,-63.481309766862445,-28.372093462982207,94.52620810835353
TCGA-GM-A3XL-01,231.96100818998966,374.02460101692736,87.49662316851905,61.45597281259498,61.62176474814753,-66.3083452510096,-28.009399738516564,100.28604285032819
TCGA-LQ-A4E4-01,185.98641710326459,405.46017807437295,57.32887687548893,26.009295963352514,112.54911532586343,-53.0583931454127,-29.737037897170325,77.24736511674539
TCGA-D8-A1X7-01,206.98890981032545,392.7243060590307,68.85976447546696,-8.301118487502052,117.13870796207735,-65.4069420491468,-26.6392278825082,53.57746375555513
TCGA-AN-A0XU-01,261.083092900446,381.67384387728146,94.19301911687259,60.688494179808266,84.80767153860049,-78.11141740733646,-31.0921316292225,73.39684124387091
TCGA-BH-A0BV-01,208.74322230792163,391.4521519988913,65.236544432604,12.405687486585602,126.47885566030811,-62.040792622664576,-22.717681963586415,65.48898936496258
TCGA-BH-A1FJ-01,197.15800779460594,403.8983682371635,74.28180611592057,0.20881455478733102,114.59641049451238,-70.54850019261423,-22.801371970436588,60.2415590096426
TCGA-EW-A1J1-01,195.41067297415262,398.3508244678346,58.39577149828261,6.257022278416841,120.42914505063088,-63.56780147549829,-8.311154986600435,55.82461983253606
TCGA-A2-A4RX-01,266.1792296770625,372.02651180518365,85.13552720034923,65.43298413513799,110.01043779907789,-68.11359797453744,-38.22704455270984,66.71787335539594
TCGA-D8-A142-01,249.08340439173256,378.28051687237553,84.47353986932822,50.77811722295366,92.24732189760125,-54.4965657793585,-49.18544797005051,73.559892776157
TCGA-EW-A1J2-01,225.22863863457926,391.7909126177225,79.55515235461439,25.47235350601198,138.51983047923014,-72.72044419431126,-31.532879422252947,56.05673112815364
