,dist_arc1,dist_arc2,dist_arc3,dist_arc4,nearest_archetype
TCGA-A7-A26I-01,443.64689529600236,713.4750805245101,453.56172031752965,425.9706044162319,4
TCGA-BH-A6R9-01,424.8752111578886,701.5677093726251,448.4815188807675,419.48607324470015,4
TCGA-A7-A0DA-01,439.35726428604335,707.1806408563464,442.99921112402615,419.11277543805704,4
TCGA-A8-A09E-01,435.4767438200489,696.5629431165181,416.3453856898659,411.9055020843288,4
TCGA-AN-A0G0-01,435.9786153470998,703.6587345266105,437.83868920702827,415.91249312815387,4
TCGA-E2-A15E-01,448.6801801021989,712.4966896879187,437.7257376866854,425.3890539345578,4
TCGA-LL-A73Z-01,445.96944054403417,710.1820431393573,440.4352780529921,421.4032847032042,4
TCGA-E2-A9RU-01,424.49266585321396,689.2264290981623,412.49311045113404,404.62128749979786,4
TCGA-LD-A9QF-01,440.6433841662815,705.566215441467,438.5994533472603,416.52726721841236,4
TCGA-OL-A66P-01,421.89693855901896,685.2689026180193,413.5773526005475,397.4741731717146,4
TCGA-E2-A1LG-01,438.80812321170146,699.8480647336518,435.0679631453828,408.8422904627602,4
TCGA-A8-A081-01,452.6506919530198,712.1173804998084,431.96598191460254,426.0341251899308,4
TCGA-A8-A0A6-01,444.09731983711936,707.566693390402,434.5919441687135,419.6340226172753,4
TCGA-BH-A0HB-01,440.3933390052696,702.4537441489545,427.57228342487366,414.83720251674816,4
TCGA-A8-A08B-01,433.1910882097537,690.5677400272624,413.0010820916815,402.7588936530002,4
TCGA-E2-A15L-01,439.7453848098452,706.2484082498383,431.1966496387991,421.1130012980325,4
TCGA-B6-A1KC-01,436.5314683452895,705.6851299919341,427.1163359955746,425.3511080879953,4
TCGA-E2-A15S-01,447.89879644802176,713.6781713693944,432.1593964350294,432.6370508899101,3
TCGA-A2-A0YD-01,444.3953786768574,711.1803101734779,440.54799436903113,424.05257044700795,4
TCGA-E2-A1B1-01,451.35780804604474,716.5351197749801,449.6193879246678,427.34634792511355,4
TCGA-C8-A27A-01,447.57894252968197,716.6236788023751,440.52986002453935,433.6394651979156,4
TCGA-A8-A082-01,439.93899230675737,705.4237027925118,426.38787325000163,422.28146741616297,4
TCGA-D8-A1JI-01,425.9371684868184,689.8805488549351,408.26371422599163,408.6597761762407,3
TCGA-A2-A0T7-01,453.47843805976294,718.7406960994578,446.75235559708216,431.02171060035846,4
TCGA-E9-A1N3-01,437.9627957977242,702.9255472448863,423.0431918445194,420.2087497222853,4
TCGA-OL-A6VQ-01,440.4001189521689,705.2890969614776,431.9289401155686,418.3445016555475,4
TCGA-AN-A0FK-01,432.4516261858383,695.1355065791174,415.8814311779632,410.73319209143443,4
TCGA-LL-A442-01,432.6132804288718,695.4328039332898,414.2036761547409,412.7231554686152,4
TCGA-D8-A1JC-01,453.65225507270424,717.4965378956524,442.87568602640175,430.1760305955603,4
TCGA-EW-A6SD-01,448.4607468749243,710.1887186810367,437.64664846282056,421.21039474731566,4
TCGA-A1-A0SP-01,447.9733653145504,717.8351943027642,454.8718063460922,430.56037090706553,4
TCGA-E2-A15P-01,445.3522911368333,710.3833963673975,435.59874398011243,424.029154028196,4
TCGA-AC-A6IV-01,443.4284524770344,713.7726777308119,443.45703746737263,428.8588690275888,4
TCGA-C8-A1HE-01,445.68538536224634,706.9491149967616,428.1683547740486,420.9762357386454,4
TCGA-A8-A086-01,444.774086280528,712.7751430583726,439.0186888193775,427.7364362609265,4
TCGA-OL-A66I-01,433.3332861396307,705.3220704909742,443.31488383874876,419.70627899396686,4
TCGA-E2-A1IG-01,438.22806831077713,706.3367620927415,433.30785529037115,421.24839002421214,4
TCGA-AR-A24Q-01,444.21962564436484,716.8780410902054,454.29640110296907,431.5344092908736,4
TCGA-E2-A1B4-01,425.64621110359946,686.4476755126508,406.690218353061,401.7106358210537,4
TCGA-B6-A0IM-01,439.8999938420135,707.9629023217494,433.34136934366336,423.62755766397754,4
TCGA-C8-A12T-01,442.49068130635266,709.9745086865861,436.97127073343665,424.3066309062233,4
TCGA-A1-A0SK-01,443.54079574499116,716.8769524806033,445.9193959440273,434.76702642995826,4
TCGA-D8-A147-01,450.6506063244443,719.8975082355714,457.5383258361072,432.1141835728857,4
TCGA-A8-A06P-01,439.4745920985657,704.4771589237395,429.3935370988094,418.4689804708755,4
TCGA-A8-A07J-01,428.1537970616446,696.4793915291926,425.90321853535437,410.8135186671567,4
TCGA-OL-A66L-01,419.93758008994325,683.3736867910699,406.3056226866112,398.41630447882955,4
TCGA-A2-A4S3-01,449.5973104321802,712.9521846048818,434.9155343144413,427.401767467213,4
TCGA-AR-A5QM-01,443.0713846153984,707.6991437728718,432.31434791350205,421.5145407763388,4
TCGA-AR-A0TR-01,436.21832523185486,695.9380404946793,411.4444529606367,414.4400842778042,3
TCGA-D8-A27V-01,443.0309423026523,705.9819999345657,431.96645410887584,418.28627820235954,4
TCGA-A2-A3XS-01,441.57189126574997,707.8585788993676,438.84170949367456,420.01222962515516,4
TCGA-A8-A07W-01,448.0247208893207,713.3084077438589,436.3454172659995,428.23405357356387,4
TCGA-EW-A424-01,437.8974398075939,703.0484030603014,424.8138997768139,419.1599677322538,4
TCGA-A7-A0CJ-01,435.5260433685941,699.9115474402626,422.2246253213481,415.2600214261472,4
TCGA-S3-AA12-01,427.0858406032626,690.3846146526138,407.51250470259663,409.96446267029665,3
TCGA-A2-A04V-01,431.72347013326936,700.2186738327716,425.1162801996436,416.84125025060376,4
TCGA-AC-A2QJ-01,387.42276984198105,661.2001587853376,402.50380882511615,377.99189115964947,4
TCGA-A2-A0EV-01,446.0138989168089,709.9125807281639,436.40218299244987,422.35209210101135,4
TCGA-EW-A3U0-01,441.5030749558585,712.9867748534168,449.77013534905143,426.97702478599984,4
TCGA-E9-A228-01,448.0110138613517,715.568839847588,436.67748947336173,433.5038277812666,4
TCGA-AO-A12C-01,437.3029982964553,705.5029583596194,432.0936107558439,420.7047098795833,4
TCGA-D8-A1XM-01,449.9277992551471,717.4972995261136,445.9423202982706,431.0050343458429,4
TCGA-AO-A125-01,427.68338138012297,685.2389591566935,401.04912850598606,402.6933286492063,3
TCGA-BH-A0B2-01,442.0398988000589,708.8443523304251,437.64694210686315,422.01039674244885,4
TCGA-E2-A1IL-01,441.1409183432419,705.6217175274825,429.2276778136977,419.9909404921048,4
TCGA-E2-A150-01,438.0097555464712,704.7742813210466,445.22433892264917,415.68242891377145,4
TCGA-BH-A0BO-01,435.13968355228724,702.0266480583259,434.6773127812505,414.2248265720402,4
TCGA-AO-A0J8-01,442.04279103747405,705.8866368293246,429.1607170881683,420.06622890474074,4
TCGA-E2-A576-01,429.4333588789963,691.7920496740702,409.05682254482275,410.4109346568004,3
TCGA-3C-AALK-01,445.8331173905408,710.7858392661362,435.50035876700946,424.63137451091313,4
TCGA-AR-A1AT-01,443.3200960062846,706.1381483832441,431.1531448910607,418.82348269664317,4
TCGA-A2-A1G4-01,444.59892071987446,708.9936938441913,430.14413392884995,424.79248477393116,4
TCGA-BH-A1F0-01,446.92207034026376,714.9817005040507,455.81484951169864,426.36843501962863,4
TCGA-A2-A0CS-01,429.9580323265488,694.1540957147216,418.0892117283269,408.5970558957732,4
TCGA-EW-A2FR-01,446.32762953607454,713.7849948131466,444.4330775834251,426.55333996685755,4
TCGA-A8-A09X-01,434.0921548068781,697.4986393724648,424.2041112733695,409.98247992673134,4
TCGA-BH-A203-01,449.069174004913,713.2836921394614,440.96144541653797,425.2991695775143,4
TCGA-A2-A1FX-01,439.20784281402547,706.170992652219,429.10072705335,422.6374928779155,4
TCGA-BH-A1EX-01,446.35795880311406,708.8713541271719,436.96957915984774,420.0390116761617,4
TCGA-HN-A2NL-01,434.1177870840754,709.496255014144,441.876544047946,428.25548940428484,4
TCGA-A2-A0SY-01,443.58394702998953,710.7062941768766,436.22797491440787,425.5090782156104,4
TCGA-A2-A0YT-01,448.80898190924745,710.4274980161011,432.1208961630674,424.2078569125251,4
TCGA-E2-A1IO-01,444.8052422573625,712.4263497756322,440.4351434412731,426.31199247644014,4
TCGA-B6-A400-01,444.9682822755686,716.1919409673053,452.79206400766947,429.94039574017484,4
TCGA-B6-A0IK-01,445.462544564173,705.1486611518194,432.55769645826564,415.5075823067099,4
TCGA-B6-A0IO-01,443.8143196223878,706.2727506188456,428.2308375366356,420.47089351568104,4
TCGA-BH-A1FM-01,434.02544340512367,701.6716342440623,431.72190575366113,415.13532618821625,4
TCGA-E2-A3DX-01,442.35267476852215,709.8755038982664,438.3766960874497,423.5780552271271,4
TCGA-D8-A1J8-01,440.0881243673842,703.5247400430138,433.2618423217714,414.71060000728755,4
TCGA-A8-A09B-01,445.4646737720158,709.9091700849345,431.20742220445766,425.59539287048773,4
TCGA-A8-A09Z-01,423.8654046733889,686.39715820585,410.09911940790846,400.32614475182123,4
TCGA-B6-A0IG-01,444.05851538414726,704.379167008333,425.83982000054203,417.8888701693466,4
TCGA-A7-A6VV-01,442.41808493514236,711.5976402867136,449.5480803021933,423.9288826313959,4
TCGA-BH-A1F8-01,438.5684572147524,701.64828743472,427.27193215321347,414.31984923220875,4
TCGA-A2-A0CV-01,435.49427070206383,700.9012151291898,429.2314108749578,413.68281787832694,4
TCGA-B6-A0WS-01,443.0817147669429,708.99923296096,435.075554803707,422.79748239695897,4
TCGA-OL-A5RZ-01,428.7813708588441,689.9880861315653,408.0162746600074,407.16237498874193,4
TCGA-BH-A1EV-01,448.3921718007461,711.3833214975015,434.1630510740181,425.18353506205654,4
TCGA-AR-A0TU-01,425.3480375784684,696.9752018649596,432.6611616073984,411.7603964602775,4
TCGA-EW-A1IX-01,441.82803043993437,709.0053067889997,434.79394821711173,423.7672722705808,4
TCGA-E2-A15K-01,442.00523430650765,704.469150053542,426.95752921160096,418.4059516672031,4
TCGA-AR-A1AR-01,437.18933568528166,708.5732247645412,450.6747634966227,422.09188499115896,4
TCGA-E9-A1R2-01,444.6806474031124,710.5569739096612,434.77057969707124,425.26134256730063,4
TCGA-E2-A1B6-01,430.3680884518017,698.7723744989897,433.29177733756296,411.5290463348354,4
TCGA-AC-A5XS-01,436.24361988532644,699.0137507303195,423.37945593960677,412.24085297188617,4
TCGA-AQ-A1H2-01,432.71063120499645,694.5710017646361,414.78964082379923,410.1006355441837,4
TCGA-AR-A1AO-01,444.1768520760866,710.8538578266209,447.3609882778464,421.9591249560001,4
TCGA-E2-A15H-01,443.26111761651174,706.353055417976,430.1387356351905,419.807856472193,4
TCGA-B6-A0WZ-01,439.1811338056116,698.8016906534203,418.80942840355976,413.14909474947336,4
TCGA-GM-A2DD-01,434.29205478070645,698.7170684261633,430.70260380665,409.86281223858634,4
TCGA-AR-A1AV-01,439.57675719454943,704.0749956585864,426.57021619748986,419.20529434510394,4
TCGA-C8-A12P-01,440.0026188277602,702.6914740994256,432.62164500916424,413.4956200920488,4
TCGA-AN-A0XN-01,433.5720992322057,704.6758281122904,439.5631340164831,419.00579944822607,4
TCGA-AN-A0AL-01,439.73487956216724,705.8331924307403,444.1572774177694,416.535036211435,4
TCGA-C8-A12X-01,427.864843539595,692.0063209027123,411.6963841013141,409.58033356618006,4
TCGA-AO-A03T-01,438.6262833342742,701.5721628707173,424.09624467897754,415.8564094751208,4
TCGA-GI-A2C9-01,447.65702149017125,716.3296379282853,454.91645423585857,428.1845636807567,4
TCGA-BH-A1FU-01,447.39165529662534,713.8908794931731,447.0055940738043,425.44304690518186,4
TCGA-E9-A226-01,429.2711450367255,694.5840021897486,423.4291109060915,407.31887455074155,4
TCGA-A8-A095-01,449.8892573303345,714.533468766046,439.461370270315,427.9622368333554,4
TCGA-E2-A2P6-01,440.14211588711186,700.4282976254431,419.69828402755155,415.58312719825375,4
TCGA-E2-A158-01,427.9580181181946,696.5320889155328,427.5155841649146,410.4543624957229,4
TCGA-C8-A137-01,431.27427200695297,692.757681171783,418.1373226120615,405.05822011551965,4
TCGA-BH-A0DD-01,445.99551861535434,712.2640936119305,435.2294458200607,427.9402305618911,4
TCGA-A2-A259-01,444.8829076497779,711.158759463888,439.28651946804405,424.1970920313616,4
TCGA-BH-A0RX-01,437.9053368922914,706.4421310489739,442.74946793017625,418.73508162004595,4
TCGA-E9-A1RA-01,441.7959797746726,707.7951126917403,432.92597061495815,422.17017915263654,4
TCGA-EW-A1PA-01,446.45360947098493,712.9387968131343,437.3256533827458,427.85717379334534,4
TCGA-A8-A07R-01,445.2455224992613,711.3690511336935,447.104914680314,422.286752685496,4
TCGA-C8-A8HQ-01,449.6989999328867,714.608305038354,439.4060810770209,428.2536897992289,4
TCGA-E9-A24A-01,437.1100998862983,702.4355008687332,429.79852905073204,415.5170646594648,4
TCGA-BH-A204-01,433.5063019151896,702.6070911119131,425.0403359284411,421.47657483022766,4
TCGA-A2-A0EN-01,440.4477282465267,707.1961191796981,436.64468428278803,420.14069257127977,4
TCGA-B6-A40B-01,437.02914505183657,699.4947632577367,421.85655911860647,413.6932374779348,4
TCGA-A8-A094-01,440.7432406031253,701.4693004619087,430.1597768856595,411.87404480202036,4
TCGA-A2-A0D1-01,430.1929335356466,695.9408080566859,417.85580176997604,412.6909292911894,4
TCGA-PL-A8LV-01,443.0417542885924,708.6158784880123,442.8462169296876,419.57847424875064,4
TCGA-AN-A0FD-01,436.06196134763593,704.2922391680308,431.6894829175951,419.16073965134206,4
TCGA-A7-A0CD-01,438.46086764449797,702.7942121941378,424.9910184215225,418.07000555179764,4
TCGA-A1-A0SD-01,446.01334897915933,711.2684538995466,438.71169924243355,423.99306730459256,4
TCGA-BH-A0BJ-01,441.8970210071867,708.5681778980118,436.23589268111425,422.1208708092548,4
TCGA-A8-A08J-01,447.61358112353633,710.7501900828381,434.41228974593645,424.1471102440485,4
TCGA-E2-A1IN-01,441.81453112188865,709.1082368446021,434.95467606332227,423.916098046923,4
TCGA-BH-A0BD-01,450.0948166675134,715.3805259890045,443.4425498144697,427.75276819652413,4
TCGA-BH-A18U-01,448.12775107868185,713.1712186141526,437.49444243423574,427.19847375884495,4
TCGA-A1-A0SM-01,444.8641340443338,708.6149410803623,434.12252756244106,421.46348135965036,4
TCGA-A8-A09I-01,446.57571009936464,709.0626181360743,433.0935536417305,421.9843216526175,4
TCGA-D8-A1JF-01,433.48144485961285,696.1970518447758,425.173472361954,407.5018009182924,4
TCGA-E9-A5UP-01,424.71914582551386,679.439749849396,396.4347504146631,394.80658677810095,4
TCGA-E2-A1IH-01,439.00213936703585,708.084069061406,437.7386528044129,422.44693719826927,4
TCGA-PE-A5DD-01,437.0829395888067,701.8343617138178,423.0988668982435,418.09317324343124,4
TCGA-AO-A03N-01,426.3570693107758,688.5713231986732,412.7702247056829,401.9720772598601,4
TCGA-AR-A1AH-01,431.16909024412746,701.7603082275248,435.839733728918,416.0027614116823,4
TCGA-AO-A0JI-01,437.0381547162979,702.2828200628636,421.86696591643437,420.2892710413111,4
TCGA-OL-A97C-01,438.09236985721645,710.5795384303674,440.1695473577741,427.6395763026288,4
TCGA-AR-A250-01,446.5725921191209,713.8872447609235,441.5576030558237,427.669334495367,4
TCGA-BH-A0HQ-01,443.33372768562003,706.5008764558233,429.96670471174014,420.16919167133375,4
TCGA-JL-A3YW-01,440.543508069011,706.2310127355574,442.2363885376113,417.0018567402057,4
TCGA-AC-A3YI-01,438.0718519394261,705.7390603553126,437.19709807968957,418.62542933027794,4
TCGA-C8-A12U-01,439.06574100716,702.7919585034424,422.6015041974142,419.45787540868554,4
TCGA-AO-A0JL-01,428.10867920670586,697.406614607572,426.43213637769605,412.5764288183648,4
TCGA-AO-A0JF-01,440.0587154860602,706.761267140498,437.0575447482546,419.4008309793859,4
TCGA-EW-A1P6-01,441.7524217170562,705.0000865557803,425.8266918297032,420.4713598655206,4
TCGA-A2-A3XZ-01,444.435610316786,706.4191594761204,430.9014054305608,418.95059602355417,4
TCGA-BH-A0C1-01,444.4397480484907,710.2559432023046,435.6357381182636,424.296142376318,4
TCGA-BH-A0AV-01,444.1059251067804,715.5865605515056,457.91748658979145,429.0120442192561,4
TCGA-D8-A1JD-01,445.39939614138206,712.769876277321,439.0688830352884,427.26412024158157,4
TCGA-A2-A4RW-01,443.18145486777354,709.3383402506312,433.2704338872685,424.44160278351757,4
TCGA-AC-A2FO-01,441.10697118815295,707.1451868289361,433.4661056674349,420.96428593335503,4
TCGA-AR-A2LN-01,439.2354478370399,706.5689769412938,436.0271193170453,419.889282919927,4
TCGA-E2-A1BD-01,440.10359826008624,703.3356737457477,424.9647276981316,418.2986489308163,4
TCGA-S3-AA14-01,445.00302546121713,710.3112324975314,433.78876686934046,425.0943963534885,4
TCGA-A8-A07L-01,447.00072611569556,714.6615286529359,437.73975846682185,431.19987429180526,4
TCGA-LL-A5YN-01,430.18397009360797,691.9233506056835,414.2639595319363,406.0338760306391,4
TCGA-AR-A24R-01,446.7880019193826,711.893100311527,434.8953261588053,426.77974306735416,4
TCGA-BH-A0DH-01,440.4604158523078,700.8718476942001,422.00659391359966,414.7544425584951,4
TCGA-D8-A1XT-01,443.34417323908957,712.1249700564829,445.5230453889298,424.9973324110556,4
TCGA-EW-A1IY-01,442.71976365746315,710.0645145813334,442.4794593115841,422.36431335704384,4
TCGA-A7-A4SE-01,443.56795590607356,713.6023688053098,452.2371532669974,426.34674703485337,4
TCGA-A2-A1FW-01,440.570434026078,707.4049854192812,430.6136644081001,423.5291765217596,4
TCGA-E2-A155-01,439.6969390542994,703.3110205818648,422.18801530781985,420.6852384961823,4
TCGA-B6-A3ZX-01,440.06558952789106,710.6105631536446,443.31754159583437,424.911645971108,4
TCGA-EW-A1PB-01,428.36478496552735,692.406138511508,429.7395842075533,402.5114560549356,4
TCGA-A7-A425-01,435.53795744587853,698.42148455911,421.1591600222337,412.6576416591639,4
TCGA-LL-A9Q3-01,422.51523111084896,682.4821880362032,402.20333338047834,397.8642181329938,4
TCGA-AN-A0FJ-01,430.00478445659905,701.943027617399,439.2734700857798,416.4904384291382,4
TCGA-AN-A03Y-01,438.43698792587696,703.5668984906617,424.07638164787437,420.6153901539931,4
TCGA-E2-A15M-01,445.322238070864,713.6413213014873,445.6894934337678,426.5297456270069,4
TCGA-OL-A66J-01,430.7851840249998,697.5060449432953,422.8805665958669,412.624943643276,4
TCGA-AN-A04D-01,430.3413316955174,698.2409377693068,424.37375427244007,413.7552347713685,4
TCGA-A8-A08I-01,450.80248220770767,716.9649133446823,441.52079253050533,431.4266931671023,4
TCGA-B6-A40C-01,437.9905070146253,705.6362091335476,429.13252468722663,422.2639448794918,4
TCGA-A8-A08F-01,442.5461342756093,710.0230560645393,433.53750107648585,426.31663993512444,4
TCGA-BH-A0B3-01,448.57597818933954,715.0913715948192,454.36682767728024,425.74072102433075,4
TCGA-AO-A12G-01,438.34814447199165,703.1402787361034,427.2108574959854,417.5212777276696,4
TCGA-AQ-A04J-01,449.7628304069869,717.8045998493777,455.2466828425722,429.3841071775788,4
TCGA-C8-A1HM-01,446.5505900868075,710.3249267689018,435.5579766156003,423.26258395512247,4
TCGA-A2-A3XX-01,440.2558495561838,707.6436803079596,438.5896855747196,420.45847906720144,4
TCGA-EW-A1P1-01,439.5085728673619,707.554323324621,445.06697592063233,419.3597074433607,4
TCGA-A2-A0YM-01,445.76938197378064,714.789804256638,453.4543561152451,426.876816734231,4
TCGA-E9-A3X8-01,413.3119693812794,678.120755164585,402.59964271947445,393.29316865986095,4
TCGA-A8-A08Z-01,441.1342873158668,711.788993741512,441.7667910994268,427.0695243105798,4
TCGA-D8-A27F-01,446.7222380170068,716.4337332991325,456.23738454361893,428.81168486750477,4
TCGA-AN-A041-01,441.0450361263513,708.5732324614078,435.08589400130205,423.22122510754195,4
TCGA-AR-A0U3-01,446.0651802911526,708.4016058715556,430.10174566067894,422.62163013114474,4
TCGA-A2-A0CL-01,442.5866664878437,711.7956937928842,442.56613097512434,425.7188658187465,4
TCGA-LL-A5YP-01,437.1288415613471,708.3423008198304,445.6171103841316,422.18741457093785,4
TCGA-AC-A3EH-01,437.06137427305305,699.594565814079,421.0925533734589,414.3887189528801,4
TCGA-AN-A04C-01,440.35275746207964,698.9332805037556,422.478603748429,410.72100922351086,4
TCGA-E9-A1RC-01,448.93419338940197,713.3975888957431,436.297198260913,427.8937811459481,4
TCGA-AC-A2FK-01,441.0348905801864,705.6050203622897,436.14794956318997,417.03953890683715,4
TCGA-D8-A1XB-01,446.84830868026535,714.2007649161184,440.0941125080451,428.83710374210045,4
TCGA-A2-A0D3-01,436.0971039999612,696.849710011292,418.36152005349317,410.7994744566044,4
TCGA-E2-A152-01,441.26662224071123,704.684515673352,431.93082450115566,416.72283341061654,4
TCGA-GM-A3NY-01,437.3596590913986,700.3597905981995,421.99199944841433,415.30170996039317,4
TCGA-AC-A2B8-01,446.37579449760324,712.9162248156617,440.1516616618873,426.4308731090191,4
TCGA-E2-A1B0-01,446.60723753887856,711.2492417578741,443.71950721337095,422.06234266039087,4
TCGA-BH-A1EU-01,443.1186984878376,711.4301674198862,441.3106159821087,425.07010475364837,4
TCGA-AR-A1AK-01,448.9088457323921,714.4170665621211,441.42149467036904,427.3706808373313,4
TCGA-E9-A2JS-01,447.5601084617739,713.6020857640551,435.270268742263,429.97046225568744,4
TCGA-GM-A5PV-01,434.17099547037765,693.4948540757802,414.7214535691188,407.0827073679359,4
TCGA-AQ-A54O-01,411.58716301905383,673.941089238085,392.9965108777866,391.7419546820417,4
TCGA-AC-A6IX-01,447.26032531735837,712.5744127430025,437.86243087770447,426.2757154302831,4
TCGA-C8-A1HK-01,439.3776959647852,700.5420821389437,422.8305766280367,414.07763521412653,4
TCGA-AN-A0FL-01,419.1293684905697,680.2386230840696,409.0777432122761,391.3426969661675,4
TCGA-BH-A1FN-01,447.02747362454346,716.0973251234859,447.0122974054143,429.74228985658596,4
TCGA-A2-A25E-01,444.299840630208,710.1461951826237,433.61984376317395,425.29008341212295,4
TCGA-A2-A0YC-01,442.9304851367701,708.1848466994708,431.69914454868496,422.99207240760876,4
TCGA-A8-A09V-01,445.4593074807917,712.3133917712637,435.6941433707396,428.13396760804045,4
TCGA-A2-A0CT-01,439.39405754092775,703.0389268787101,426.7672191712037,416.9454078224457,4
TCGA-E9-A22E-01,433.2268996005234,703.8357951670882,436.0235499172282,418.56536704446415,4
TCGA-BH-A18Q-01,450.6424418521411,717.6224384466874,450.5303119098035,429.39232469571874,4
TCGA-A2-A1FV-01,436.0455750166923,705.3312955286591,429.17294645319237,423.1192696849582,4
TCGA-AO-A03L-01,446.34186978089645,710.3554340562927,435.00159007862413,423.71510883973247,4
TCGA-B6-A0WV-01,443.391187085477,706.7953305426647,428.1520208894447,421.9121104240405,4
TCGA-AN-A0XW-01,444.54588170225554,712.7848724299379,442.5626117818861,426.370829389621,4
TCGA-AC-A23G-01,434.7956405593336,704.0118897122886,437.2327544245584,417.44878290692697,4
TCGA-AC-A3QQ-01,424.0322034403526,684.3560329779917,403.28672332478413,400.4789001010848,4
TCGA-EW-A1P8-01,443.0800188882881,710.4306074818895,446.5566438162991,421.96643181051843,4
TCGA-B6-A0I2-01,426.38890617164475,690.5373090482976,426.37101407185315,400.9496592531716,4
TCGA-A2-A0CX-01,440.76460863318897,704.9512082223687,432.8078069362366,417.12932816821325,4
TCGA-B6-A0RI-01,446.3786329756468,711.7749825165289,437.97482174969554,425.10863517680053,4
TCGA-B6-A0WX-01,441.3502097500922,710.5815667360381,445.4125586398571,423.4654260522655,4
TCGA-BH-A42U-01,431.72391091195703,697.1625201192629,425.8259957100915,409.9538762527716,4
TCGA-A8-A09G-01,447.428016635635,708.8555895832907,431.5773554120055,421.98190508623907,4
TCGA-C8-A26W-01,452.36895566901177,717.198101664693,442.7721554507214,430.3267567307956,4
TCGA-AO-A03M-01,449.3951643909701,714.0126835964634,439.6290532292682,427.10503753294404,4
TCGA-E2-A1LB-01,433.4844107576063,694.9014371048544,419.3481512535082,407.55709868437975,4
TCGA-BH-A0DX-01,441.0721154792739,707.9716101536432,436.4017082413925,421.37027316933853,4
TCGA-AC-A6NO-01,444.0110538503514,707.9944560144069,428.8970234607913,423.7493802107202,4
TCGA-EW-A1J5-01,451.5218212511782,716.3986398001151,440.6089258326204,430.27669092847606,4
TCGA-AN-A0XV-01,443.87549218340536,709.6307208846606,436.4064491217114,422.982702212338,4
TCGA-BH-A1F5-01,436.9521597701925,699.110091163497,421.2702209794086,413.28353403834,4
TCGA-A8-A07I-01,439.96192750289595,705.8660705166382,433.15497034108427,419.2048169688635,4
TCGA-C8-A12W-01,445.3832462840654,711.2529918569095,436.07077529735847,425.588755076088,4
TCGA-AC-A8OQ-01,445.2477510549935,715.7529797922513,451.5364434263568,429.15615470307813,4
TCGA-A7-A4SF-01,435.0886124824361,694.1030014280441,411.7063171001962,410.2284555662539,4
TCGA-EW-A6SC-01,448.336844026552,716.4287351012075,442.423382570589,431.4497642426042,4
TCGA-AO-A1KR-01,419.07738508597987,684.4446587754093,414.2745555252554,397.1848565557542,4
TCGA-EW-A1PD-01,447.12178448571234,715.143578646292,442.648730407529,429.4254588746212,4
TCGA-EW-A1PC-01,451.71070464249044,716.9132477798566,441.37576521998454,430.83061087841816,4
TCGA-E2-A10B-01,448.33290542466426,713.9296079557415,437.84930930023955,428.49960509032553,4
TCGA-AR-A0TQ-01,452.66217138997774,717.1109712008536,440.60383656133536,431.1147951942229,4
TCGA-A2-A0EX-01,435.6263485068374,701.3655397798057,427.8302908446566,415.1353672906443,4
TCGA-E2-A14N-01,432.72004447444203,701.079915777487,438.8507467714379,413.1922216203022,4
TCGA-5L-AAT0-01,437.1190575568374,703.9402870258597,429.65559754697375,418.6893767229195,4
TCGA-AR-A1AN-01,436.48474654397023,704.5054840290229,432.29453911426646,419.0351888339662,4
TCGA-D8-A1X5-01,439.0360363152637,703.78947647584,426.7867594512782,418.768909987626,4
TCGA-A2-A1G6-01,437.14085489719383,703.6604871096584,434.73705405191936,416.0402154430886,4
TCGA-A2-A04T-01,441.31017875227917,711.4098111407637,445.8998995861482,424.91748524108704,4
TCGA-B6-A0IJ-01,435.96249376396514,703.7386249208441,440.76780624203815,415.5434946044556,4
TCGA-AR-A256-01,439.83808952006484,707.7396953885561,446.97909713864607,419.28228150742467,4
TCGA-A7-A3J1-01,444.806736418953,709.9164395468016,433.4962746777514,424.527272734253,4
TCGA-C8-A12O-01,447.59661368458063,713.3021912895967,442.18494391460405,425.6627649544304,4
TCGA-E9-A249-01,439.6758513770328,703.604782105341,426.2045918105065,418.3342889002348,4
TCGA-UL-AAZ6-01,440.3260832358436,699.5294931651077,420.74483153684525,412.86145620161415,4
TCGA-A8-A08R-01,446.1893474756207,715.1394812206693,452.3184968469595,427.34297999625153,4
TCGA-A2-A0T4-01,444.18868374408044,711.1237551308537,437.98551012659,425.1166694068613,4
TCGA-BH-A0AZ-01,436.3881180470701,705.0706547820519,436.54119268529035,418.62359472035104,4
TCGA-AO-A03U-01,435.7671992668406,699.085541274742,439.1967410509831,408.4904765510598,4
TCGA-A2-A0CO-01,435.6052943273955,701.525152464581,429.63109484851964,414.6733398586389,4
TCGA-D8-A1JE-01,433.7825750003467,701.617414301126,429.6485169596333,416.0152274956015,4
TCGA-BH-A0H0-01,437.48365610088194,700.4146727687122,418.7864296743928,417.91133947358264,4
TCGA-AR-A5QP-01,443.3318507854109,708.5588518241423,434.4217507714756,422.0608726131578,4
TCGA-D8-A27R-01,449.9720351317331,714.4402665127335,437.6775133304602,428.69819143959523,4
TCGA-C8-A278-01,441.03840145767026,705.9060455068529,435.5138353307154,417.77942442337877,4
TCGA-A7-A13G-01,441.4932997797303,703.7599006036301,424.10346753540955,419.05336262986026,4
TCGA-A8-A079-01,444.1452840242222,708.1810402010916,428.754100032677,424.2107719148432,4
