,PC1,PC2,PC50
PT089_P9_H03_S183,5.33050313680943,3.886583294734422,0.22994480537809706
PT089_P9_H04_S184,-0.28912422702311136,0.286278973087893,-1.8390709756761408
PT089_P9_H05_S185,-1.8841848700445403,3.1799183995453415,-1.7685077726573666
PT089_P9_H06_S186,4.960989118415614,3.182761472280093,-1.8059491622682022
PT089_P9_H09_S189,4.266774832217135,2.591771395073388,-0.40223038274159567
PT089_P9_H10_S190,-2.401116827958488,4.801752004125523,-3.226702019845712
PT039_P11_A02_S2,-2.422861787548286,2.6120027238620507,-0.5341175344233808
PT039_P11_A03_S3,-2.9155431174839204,2.049257582586062,-2.5470965105633403
PT039_P11_A12_S12,8.24906969434166,-14.716301985145721,2.506421493977408
PT039_P11_B02_S14,-2.8158304215044594,0.24244150739488232,-0.07146343259994463
PT039_P11_B04_S16,-2.4778916908914668,0.913341000649061,0.3282338664617238
PT039_P11_B05_S17,5.3071076781037805,-13.526725536702095,1.7800567834465117
PT039_P11_B08_S20,-3.098813990077267,0.11217389560833196,-0.5981836169617379
PT039_P11_C03_S27,-0.08901201454385352,-1.4742544491662,-0.2362076826209088
PT039_P11_C05_S29,-2.814570626867961,2.2438362372253122,-0.9558698889295236
PT039_P11_C06_S30,2.6555814711296493,-5.608457175008962,-0.47294040642009205
PT039_P11_C07_S31,0.8598053279399647,-2.5073676959368374,0.08447125128409674
PT039_P11_C09_S33,6.590564021078265,-15.170197845224692,2.723542339745736
PT039_P11_C11_S35,-0.9326985115209987,2.6075752157758445,-0.428564760021262
PT039_P11_D01_S37,-2.2133967906228156,-0.6201645785497238,0.23337369152426884
PT039_P11_D04_S40,-1.1902589967261579,-0.255343334866385,-2.28452248105445
PT039_P11_D07_S43,6.551853222184825,-16.808450101594833,2.992717573239487
PT039_P11_D08_S44,-3.1727159474718105,2.8034989124433873,-2.147009980525719
PT039_P11_D10_S46,-2.5452830096493035,1.3581639017086407,-0.3954616027987977
PT039_P11_E01_S49,-3.6473781308869113,2.640158102938158,-0.3261389253209302
PT039_P11_E06_S54,-3.6279432062204893,3.7119866764199774,-0.9158643335180279
PT039_P11_E09_S57,-2.8963544582382155,3.4978420222077253,-1.4136344105241974
PT039_P11_E11_S59,-1.4180193448159293,0.9577819287062946,1.1084321660360203
PT039_P11_F06_S66,-2.6521377039945575,3.345687401397445,-1.8250947231455128
PT039_P11_F11_S71,0.07971052891054853,-2.2325134170100593,-0.026919359052277908
PT039_P11_F12_S72,-1.9208533582504443,3.2476695634400228,0.5068103374232927
PT039_P11_G03_S75,-1.4740944424816678,4.025327521253408,-2.3393694629861357
PT039_P11_G04_S76,-5.00745514342155,2.4805815822968666,-0.6153386718305736
PT039_P11_G08_S80,-4.710474517795112,5.836829924536342,-0.5095984703430886
PT039_P11_G09_S81,-4.776032780887843,4.015090996001699,-1.0032411055566512
PT039_P11_G10_S82,8.729809493435578,-17.044232496148034,2.9170956726819797
PT039_P11_G12_S84,0.32508802797964326,-1.2427690135423015,-2.2856497036432355
PT039_P11_H02_S86,-2.178315467919497,3.134024102399438,-0.16377632890757532
PT039_P11_H03_S87,-2.917916700804568,2.8265742968002563,-1.9684333675635473
PT039_P11_H06_S90,-0.07777009938613241,1.676606461123094,-2.0299564886480597
PT039_P11_H10_S94,-4.801938264038063,4.880004628972809,-1.4651887232037861
PT039_P1_A03,-3.722115407485576,3.0031730178994973,-2.1474966597458276
PT039_P1_A04,-2.3954849120314723,1.3083865844266274,-1.20537692233258
PT039_P1_A08,-3.753755899102542,1.8623454061476612,-1.7198369444742334
PT039_P1_B02,0.019116717628512025,0.1624950002588862,-1.4536858671471344
PT039_P1_B04,1.2284535265738872,-6.966528763819626,1.638785101942715
PT039_P1_B05,-1.1192462906304208,0.7263025118966877,-1.3798552559315058
PT039_P1_B06,-3.3152954196926383,0.2794220808797122,-1.6349231287450114
PT039_P1_B09,0.04934677975761109,-1.942375833190904,-1.6244739660118492
PT039_P1_B11,0.3979429406579854,-2.9419505019429755,-2.8600774897640484
PT039_P1_B12,-2.143875249861086,2.6673117516028833,-1.4018418158440422
PT039_P1_C01,-1.0167690389285668,2.561319274130643,-1.3658094741736164
PT039_P1_C02,-2.7033866868015815,2.3531378432870773,-2.842704976990953
PT039_P1_C08,-3.25840541213816,1.8121631417957642,-1.356188673373211
PT039_P1_C09,-1.964867756696994,0.062364762839115115,-0.4319710137525905
PT039_P1_C10,-1.2478826365850617,0.2666525421219239,-0.2749089813724492
PT039_P1_C11,-0.913079791660398,1.0636090390774253,-0.8238306131569484
PT039_P1_C12,-3.934724028829196,2.5778746450295498,-1.8546289380268108
PT039_P1_D01,-0.949527766049765,1.1693228249787817,-1.0692170283560722
PT039_P1_D02,-3.208779854463669,1.3706120524858023,-0.8404757584188844
PT039_P1_D03,-2.4991922179026016,0.9691099448516521,-1.034125769382902
PT039_P1_D04,-2.391287531381728,2.030557490718146,-1.3686219910202126
PT039_P1_D05,-2.5528475828815496,0.6352645680563689,-1.8457096593750257
