tumor,PC1,PC2,PC3
192,-17.155569194738806,31.89608881036509,5.554161296995126
193,-15.161924666418995,-0.0019478829150628102,-16.480117575655242
194,-18.49774186559174,9.495797361266856,-11.17686925071744
195,19.670701789265912,1.3965948925270684,-10.230486436556891
196,-7.981105680491856,13.70088937741339,8.635861633635809
197,6.592994996572174,9.029960504415476,-7.096737611368522
198,9.629880717270764,18.804760756231975,9.279786863194754
199,-14.553283224178717,4.38465053942512,5.9177526382800725
200,14.275139291797453,10.41858628131283,-9.207701194305503
201,-18.595867930741893,-14.203061916450007,-35.60003147746581
202,-47.721901116284585,28.253571357588914,17.49619008588344
203,-4.497626696069649,18.067785939281826,11.849417619814334
204,-32.55970784819455,-7.252987187331132,-21.00837314955065
205,-23.689560346342112,-1.2566770816214052,-10.709921277858667
206,-4.83110872714124,3.828428725532653,-1.1533800138952228
207,27.75525624043171,5.808403915473298,-16.623377817601742
208,5.171830752720915,27.138533491770215,21.947177160147366
209,3.279897691407963,21.180638956267835,3.14144030626002
210,3.8803405987482993,-10.15684780903947,-21.592355467106614
211,9.756614977827244,16.58221808155461,-11.27004948111764
212,-32.29918225641932,5.512357888515326,4.328926780292591
213,-4.4504935503849525,5.638845745476455,-31.4564183111107
214,-1.2761799316745812,24.622436751920116,10.189042492039944
215,-24.88516103123268,34.243802926025346,26.065055975674255
216,-15.058933256501282,16.11479823541231,8.021719311940739
217,2.668178771912868,1.2613083310873963,-18.424638097281836
218,-39.79935428374651,-7.283078896992188,-21.216907868141554
219,5.430457776923546,11.51887598963202,-14.861187000178896
220,6.071367492401438,10.519889850525171,-11.720233698346775
221,-9.758673534643375,11.77124929673435,-3.658349317692538
222,-14.663842959727688,17.915935113749708,12.835880473414251
223,23.00976770346726,15.348546590567153,-2.500294096485508
224,-13.26146003477292,15.865141229063928,19.0211717083793
225,-38.813890423422194,-32.99318676839572,-15.719043060366396
226,-44.19870715393723,-0.08076796192186526,-0.5649423251703408
227,-1.5271044941454044,8.632124871154463,-21.370603881707687
228,-46.004717621622575,3.668887614697141,-4.7197449676779994
229,4.333541637584237,24.851773220261638,10.701004497760511
230,-12.027264587499664,28.55654022248549,22.08466048047566
231,-4.27587059409444,2.410575602161429,-5.8303075368417066
232,11.040537606019479,7.035726133351345,-12.845723495408109
233,19.684700594095055,11.856494422050895,-25.432227869614138
234,1.7328387308853825,-6.639850005210772,-26.19022860255677
235,13.62804447888107,26.500414860935823,0.7069933902261987
236,7.0529633242795375,23.299244737487758,2.7521458411078736
237,-12.861803614218319,-0.9383535930783696,-14.025205767836733
238,4.314665655814376,13.323457809215546,2.020980470128587
239,9.484912441326227,1.843845300069835,-28.987155606277273
240,-11.543550707426963,-0.5895517503323323,4.002785554432093
241,-24.769604214485135,11.66968047895223,-7.02539387527227
242,16.14763942132167,24.030181380829045,-6.167246000350139
243,15.912619665991887,20.238888515435576,3.368968470627835
244,-25.62233633126369,5.290694962372889,2.1861132169971795
245,8.927104410141352,23.432808443541404,-4.245733253155869
246,5.287260719171858,5.430062667013227,1.1666373415808657
247,-2.010879776522235,2.003979186421773,-21.09972749697736
248,10.443133088119012,6.949821737193703,9.98741908023858
249,-11.587824116270896,16.790253176990966,0.6797467614616884
250,-6.147432511127049,3.410480476697933,-18.906241927245667
251,6.049681930302578,17.781865836439195,-5.655070213230242
252,-10.410508224860033,4.8165138082983745,-20.861920208161834
253,-11.36098321648143,19.48625952800722,16.72918629305082
254,15.189665829704664,3.9182913923292984,-32.495237832344415
255,-40.084968106092596,29.573527333020426,26.72239049205073
256,-36.88706176607898,21.724553636719126,23.85198443098809
257,-44.95715433378031,-10.607836445232117,-15.617938563261772
258,-7.809011071906767,24.499982566956703,6.617593150008062
259,-19.53903477324255,11.023074811595372,-6.873569546358389
260,-44.65691044148333,7.329791029107121,10.38957184632744
261,12.307531914460778,6.114429278328725,-13.543433952263427
262,6.403609840628042,-13.585022951190552,-36.00285083525556
263,-45.35583553038817,-13.959468682917072,-10.51919690721588
264,-16.63274025883483,16.192974693418265,29.837947068339005
265,24.97071684545649,4.191775986256424,-17.132522549867495
266,-44.2513188847918,14.043680766555006,22.76337978158783
267,6.738467224721882,9.432975976368674,-2.556212851062287
268,-15.84054199325982,-0.9084189643384782,-12.197863496659245
269,-14.719778830849995,0.4102197741406552,29.58379059403596
270,24.863702048071005,5.534330069702401,-35.189608480355005
271,-41.071597315864096,-9.160223770919075,-11.510023361483432
272,14.590992985105983,11.01127490716696,-4.057843246821528
273,-3.9816651558533733,25.51119109460131,7.012357944117777
274,-12.764389005511322,24.734964986129658,17.86249025197957
275,13.744158657187397,19.118120189227117,-6.830079974106733
276,-40.542432739804205,16.35693386015467,25.84119883746759
277,-27.97145227370493,11.733902899117084,16.4487655190374
278,9.633607867266205,23.040673848157347,-9.631999380763355
279,-5.200819328235175,21.780058969374167,10.130125934383116
280,2.2969270789796994,28.835814271541985,12.544815396026308
281,13.540456264006902,17.72380759688389,-7.841876097704263
282,5.02884212345481,-2.128251365642631,-30.934785002947415
283,-38.71648544596483,-19.930386710293117,-9.179783297508095
284,-2.712008795067961,21.97608287836391,10.818167144354769
285,17.324298721871756,-6.642641030362491,-7.188014778330929
286,3.0367812618812313,15.517706518474153,-13.689834532651918
