,arc1,arc2,arc3,arc4,arc5,arc6,arc7
TTC29,0.21618706006207375,0.29198021523614626,-0.11322055755662258,0.2477886035671929,0.10577159722627326,-0.15411970458867125,-0.04815907441250311
MYO7A,0.04006954217692771,0.03872776344215986,0.8479037806844569,0.46079834676030723,0.42507544808407915,0.502607049120047,-0.4350356993936117
FCHSD2,3.2905364697119177,3.255146412375695,3.0577929750663886,3.613663867985018,3.4803091892655615,2.619925250570029,3.3809083618556266
ARRB1,2.085019386460315,1.3850614822976435,1.000098795059254,3.0279075371388466,3.6688772328429775,2.29047421678177,0.49262045467349935
SLCO2B1,0.24594557082067187,0.48419398855608603,0.5324702283582319,0.5343904820883478,1.8076454763240135,0.0871380978332642,0.11966455926624031
ANKRD42,2.8880982497232015,2.9882717302695565,3.6215977150182512,3.1823524165113577,3.344334417220231,2.377331498263355,2.2647464384848743
IL18BP,1.9608410244962295,1.623416034413733,2.5179377294182976,2.9584863702087683,3.129350385150789,2.0102404111211234,2.190308855606365
NUMA1,5.756023559868906,5.527555612376042,6.056142271864491,6.629734674206535,6.77951044875991,5.299931365056307,5.544675143165655
CCDC90B,6.242628954283169,5.890471100847768,5.728139387838918,5.731662760317331,5.510330793293996,5.792349378744968,5.763035462628959
SYTL2,6.117372216547822,5.652988189600956,3.6701394016619586,5.833679167130332,5.019327722420231,2.620182501391936,6.325115744305809
RAB30,2.4366373797901852,2.9669301483551735,2.829840215389445,3.482898026222125,3.446544062428429,1.4691979222541667,3.2091113059396603
CREBZF,5.219135511961857,4.081299229412296,5.524569435645855,5.517089450437517,5.425825567930983,4.493380691473608,4.504562381164554
LRRC32,0.1341138727440394,0.967695988623122,-0.3036734724683442,0.542507910771057,0.8754772036827684,-1.2540570419604529,0.7734080106723613
PRCP,6.346331931922569,7.5244298894133355,7.0817466044328,7.077685138448104,7.0397651874477525,6.094070477735462,7.018382232918604
NARS2,4.391078998752796,3.945607775945805,4.148017208081189,4.246697933134251,3.8393096514937204,4.610196767080276,3.339423320145162
RNF121,4.944936085027596,4.257172586485222,4.881256427780282,5.585935860669705,5.460151981449354,4.356967212889918,4.697984197237316
MRPL15,6.9569839472139225,6.749381866424439,6.628787986683316,6.201160170869613,6.219080361996821,6.290963074977903,5.7835830321735475
PI15,-1.559978306792395,0.5902407583112256,5.835550208373784,0.9751678565846171,2.2137027513910157,-1.2027279033653808,4.042453857010161
TTPA,0.6701999408969032,0.17819901415966172,1.095496493321914,0.6993221047730335,0.1898761747108994,0.6626855534585586,0.0819815852552449
GGH,6.99773444521482,7.167720162203811,7.268963043886588,6.946434845552129,6.870509181850545,6.565321799026309,7.019017405060908
SLCO5A1,0.06032980238908403,0.44501205957282536,1.723130153324325,0.3338737081521285,0.05515789932615062,0.42636295746328123,0.6177285821204872
SULF1,0.3009438521166361,3.732726515932912,2.093442670306956,3.729593831946023,1.038302277253913,-0.051998636684414734,4.554648614075409
TGS1,3.9971995055602436,3.1659464110025164,4.116548743429179,4.243622956284895,4.116683613200633,3.134986723078729,3.315287625507617
SDCBP,7.153705206136548,8.177539668598987,7.866149632071359,7.685724162197521,8.202562957959014,6.506169153683501,6.430253464322626
NEK1,2.8924779436526302,2.84911602395898,3.341731981803787,3.1308752690690116,2.9974527601871945,1.9326776386376685,2.0712666605414682
DDX60,1.5837955063385745,2.124306151702118,2.260655703757691,3.7161309569330783,2.748547776613566,1.534062814354766,1.1892869489459246
SORL1,1.2098547998848765,1.177405246220537,3.9284804321540037,1.8286954209544093,0.8381298624600317,1.604467986185431,0.6659271865226045
TMPRSS4,0.18803245749355033,0.0859664786099153,0.16092441106951172,0.3105970666169324,0.2234308210251954,-0.03659503704819991,0.22844446610494734
BUD13,4.071377954369865,3.3625112994208615,4.011671006150628,3.7966871173947503,3.8752896599696864,3.416427222506784,3.0945119183442387
MMP7,0.4003983596274343,1.7593741844156718,1.8007559404699836,1.0342455700936903,0.7438873837119824,0.2164408836105699,0.7965606105380307
DCUN1D5,6.7251872655019485,5.859980044894378,6.199444474547697,6.260397300230915,6.203725086069305,6.371731290475183,5.428974219194744
YAP1,6.011326622069387,5.943191481364423,5.72059772808281,6.372567165094131,5.770667604983768,5.029146570622882,5.4645535274029235
TRIM29,0.45014772436825345,0.3576352246873715,1.6335654529791077,1.9056604300385402,0.7666352880651617,2.3623722275769747,0.49789329862291687
SLC37A4,4.457203163769636,3.313346877001921,5.058057205758459,4.21643319454562,3.9068686742876535,5.030704845814736,3.7443264012504818
BTG4,0.7250584484196637,0.08122515558141577,0.04019441438226948,0.310023498601255,-0.036797807016117956,0.49492143386625764,-0.09221623892247285
POU2F3,0.2905013267824177,0.37846674917673256,0.07658561520869384,0.1466594160638799,0.2988781899007379,0.14081353471057045,-0.03668051228286079
RDX,7.159688714926979,6.114801496774851,8.058977920698759,7.028264500686684,6.61952727752421,6.958084406150476,7.284707494987243
PPP2R1B,4.861035160269915,3.6612145901581568,4.827197899910452,4.8772015340687345,4.290400940061537,4.483125063606882,3.640177916926284
FDX1,3.882353698660673,3.9037076840144698,3.960722832298825,3.4358084575054555,3.1653166130144808,3.9579090194873334,2.8378998988243396
FXYD6,0.7100029028966455,1.258613317041086,0.35174418998410095,0.9865394470267641,1.4963607821115816,0.3521912526005089,0.6316988469376048
ARHGAP20,0.2726400978317358,1.2269964420544233,0.9141163946609038,1.1833652570841415,0.7272597522421803,-0.21274220750924555,0.07518015762837216
FXYD2,0.13052863766112657,0.2946268267099802,0.10893864368940218,0.17160693784012676,0.12228355529145102,-0.0960233934205483,0.03390202070848257
MMP13,0.3812392513129089,1.8754357811415314,0.05460013496269167,0.3724891684034556,3.01005141371163,0.5738865913717565,0.7193627774533955
CASP1,2.1526287528635075,4.299375683799614,4.452684928640075,4.165112545278158,5.451721175972929,1.6998277687308416,1.1919509062849012
ALKBH8,3.903096811652119,2.461602748227835,2.9492427880644687,3.052275456722973,2.9891057856470784,3.2637018623155774,2.0332132205790536
MAP2K5,3.1090929621664873,3.3643156375756975,3.673916647445043,3.6594302148828195,3.163942122445701,2.913099611842465,2.8225560805777907
UNC13C,0.11931150434383739,0.2317337454748826,-0.0015465607204045717,0.32659788980315024,0.021733752963976893,0.11423619514128328,0.16501186965163184
CTDSPL2,4.805360162324782,4.053851264969445,4.597806560745924,5.236166348612625,4.438055690928371,4.138256199863506,3.955187832892007
SLTM,6.684800754902687,5.602467274244217,6.8136861855009725,6.647367106387582,6.77933194168527,6.040906943415662,5.752602363538752
THBS1,7.62954438254057,7.482585530365864,8.0947336902213,9.76621303880063,7.794146465023222,6.5550317155730475,11.804725435772923
MAPKBP1,3.731807614485487,2.271417015362644,4.092269421799935,4.1863792313815935,3.752949889786639,2.6965531375552088,3.4588834335179715
NUSAP1,7.587034388994727,5.942281253097504,7.96171995004848,7.283301220264966,6.641890510098919,6.855722470381763,5.767848268344565
NDUFAF1,4.420167152685349,4.527613665120829,4.9362527420234565,4.3261306086726545,4.061920741926256,3.870617820007054,4.095251731364631
KIF23,7.148121827730001,4.826762844773393,6.696722553695273,7.085045476839798,5.93913420876542,6.416862106925995,5.109171031011222
ITGA11,1.5121959080958653,5.992619033130531,2.4574599522652614,6.056918009407568,4.692652585546197,-0.668308566238184,5.717215155397861
HAUS2,5.858965035728167,4.2605832217592745,5.096025633687987,5.440688430566464,4.56326889740969,5.074083997278817,3.742787364806121
RTF1,4.743508851765048,4.257553041093715,5.245216245972193,5.037198064588426,4.574129008367783,4.152127983671327,4.672852064189236
PARP6,4.92293046738305,4.837470271181662,5.5198256244860096,5.4202650653199544,5.463665491189826,4.448310001115677,4.762552080234917
RPLP1,10.870663863117812,10.273352078010616,9.94590096406969,10.51330537515433,10.381366549338559,10.779605066756485,10.642676785133629
PAQR5,1.637155731939137,0.8277284865841719,0.8328262245681854,1.3244667479555157,2.3184238583081056,0.5022261063720884,0.02766998896748163
LRRC49,3.223062361052868,3.6012896569182424,3.7796354374414123,3.2034959328578245,2.9905758439782724,1.7424717243668604,1.7010495785327198
TUBGCP4,4.43748596522151,2.9394010783286557,4.375764986125167,4.533384615622065,3.9808996893314257,4.164992924769691,3.5091667015265644
ITPKA,3.052145383799928,2.2493544717923806,3.456647209069801,2.1653277028890376,2.3049289849205,2.351446126225128,1.7380440461387303
UACA,5.98605723589099,3.6909044301846485,5.532495250648507,4.9642708171755,5.154454603430505,5.350360694119168,3.659527206876607
SMAD6,2.303561879363546,1.8880848642815813,4.462236741180431,2.940285636550095,3.959481223653231,1.9997837643393153,3.955901965958955
PLCB2,1.1100599078183064,0.2965577666772733,1.326600575732172,0.8401711017403816,0.9892094596463722,0.5489663572832784,0.40762632798345505
TMEM62,3.4954625008469433,2.9666896331596946,4.49506751583721,4.133837193496612,3.3415998290222855,3.9375209181461406,3.358914675683257
PAK6,0.6678403154304469,0.8777609060483663,2.145254241327113,0.824903720181974,0.47617473001109883,1.873788654059953,1.1223714662735307
ADAM10,7.114803842741602,6.280240261141639,6.806271813828955,7.899991101976651,7.04360354842452,6.309195169022917,7.065404250943563
DUOX1,0.5303923997819512,0.2175817819004855,0.5389906398682045,0.9236847602012686,0.5531221345098054,0.6674682143397047,0.3895951404969633
STRA6,2.6748002353529596,1.3302714482308216,1.1042640760245075,1.7887883432735525,4.303566316361993,2.6514066770430267,2.0785403148182744
CYP19A1,0.2927694621078234,1.1329293575805774,0.9896230014544295,0.16689839092958225,0.7463306147103386,-0.33819701687990844,0.844657603033302
ZNF280D,3.8226196444423284,3.3992751816853364,3.6277246790850555,4.121239590095707,4.409303248653622,2.7556868490317483,3.1814731237875984
SEMA6D,0.389908039750414,1.2480117180999555,1.910199398613595,0.2203288436221431,2.7591663514956757,-0.6807592300320158,1.6090461164072307
RSL24D1,7.218146175266493,7.117031244851997,6.627819359233737,6.8453907226029544,6.56149281004546,6.899915512297275,5.760399691389255
SPTBN5,0.5670777458741811,0.1600999783100362,1.3057029528733939,1.0809880607002826,0.37142825635461296,0.4012877645466588,1.2736482530661237
GCHFR,2.581558353220039,2.227053428062561,3.9759991044825806,3.4588368016889155,2.0879686977136585,2.6284256679399753,0.6576258627939582
BCAR3,5.981106681208883,5.3337794019356926,3.634791645306813,5.779523791359399,4.345251453895368,6.02522508253721,3.4756692489982464
TTLL7,3.3087996014037993,2.6737205473919174,4.190961262554247,4.337429885532943,3.2561910368575875,3.034253946979761,2.971416476712682
FNBP1L,4.099476008967179,4.098284721966926,4.170666083937615,4.6747298884068496,4.0919526468801415,4.449765619166026,3.121970756344254
GTF2B,5.290581802294605,5.613057316856138,4.976633550643868,5.365857324478651,5.4097664564139265,5.221917489563587,4.24307440542006
RABGGTB,7.793356555226738,6.082411417467854,6.687452846091501,7.320430937990436,7.098244902588292,7.518165243836438,6.269722148623246
IFI44L,1.8182124162452638,3.1627176227476883,2.606911214682048,5.463242257744622,3.8089991156809493,1.2380830475748092,-0.04600658477820829
GIPC2,0.18942844938434233,0.2326023103097925,-0.0021018077129375534,0.24091464349400357,0.2251820916529021,-0.093180098983379,0.052360470575193246
ARHGAP29,5.868850461204062,3.6485064310808815,4.4532378361970855,5.574849820417954,3.9558397862081884,4.780013054314719,3.6304953004860745
IFI44,4.931555042195182,5.684611873104972,4.694960057485978,7.248040777078937,6.9804511190604135,3.610240765035116,3.5659711040571955
SLC44A5,0.5491061820049382,1.2112815219533102,3.169178813891938,0.8090700787175789,0.48431305541920866,0.718993010510133,0.965098187638256
CLCA2,0.2597265949154252,0.48537671504239144,-0.06509899460498891,0.07855520456477949,0.5867949302325032,0.3446951849388641,0.9956492727176927
DBT,3.278211957809845,3.322939780922319,3.334200046671795,3.974997231514683,3.493278815925735,3.0393350741963125,2.4644591567460625
IFT172,2.8894126820244646,3.444785953641007,4.332551010680521,3.515957272684233,3.8965241219466202,2.7265562136935872,3.727049574672941
CGREF1,-0.07426999669155943,2.4283009433282805,1.9267632975454914,2.058140399904827,2.1705905963337835,0.3705649573375127,2.2259980950019935
HADHB,5.831104065250111,6.351559085537392,6.712605466498644,5.788695220696364,6.01726220929778,5.589501955736544,5.805181489868821
KHK,2.2753744055828746,0.6346759184029804,3.55307766383822,1.5055835696331903,1.617122211300924,2.1228863055806073,1.1497741644070725
ADCY3,5.87017068346486,3.8473697624141927,5.637400070141527,5.179117062565052,4.990661562958625,4.580300964662262,4.643555861633008
PPM1B,5.153240270994743,4.548361081310013,5.55638748337381,5.104885609079345,4.724805409071884,4.657137578707794,4.267732779242312
PNPT1,5.434047939776157,3.594329641737422,5.373611116056516,5.192813034758597,4.653373374923592,5.0862570433190575,3.839916692532042
DYNC2LI1,3.4868071172436244,4.036700978201635,4.797414656010896,3.8786485836625433,4.256996870034733,3.0117224211386464,3.6742467416957334
LHCGR,0.1849080470176889,0.13239945674668605,1.7038479137594345,0.01897862275243356,0.08533923999373211,-0.10405273604147153,-0.3302142687069252
THUMPD2,3.887736962245273,2.704623438347317,3.376948487838496,3.379573495405075,3.1360099953740845,3.626141018621282,2.8240967549766323
CYP1B1,1.5885894711025939,4.839342406895498,2.258385679417822,3.8971062458683514,4.489538034138573,3.3265628617018552,0.9341506918887417
RAB1A,7.807297001305586,7.547311004331521,7.5188473279102945,7.490746708690253,7.804209482985235,7.169055493607105,7.771549217836927
ACTR2,8.159287261140356,7.85404564802808,7.570294079979472,8.124198083306599,8.008324660923563,7.618820885037101,7.71955864307459
PREB,5.585978450502145,5.053734257243898,5.7954952476886605,5.270720501656359,5.636769840863191,5.151690536684186,5.2100233095962345
SLC5A6,5.668795329373774,3.496482834297099,5.486002468027605,5.006881983304089,5.093443527406523,5.34089190535586,4.079480623586198
ABCG5,0.02767005240712881,-0.0016012704119880185,-0.01950058626360016,0.1136059068873305,0.005375934989019702,0.07995034286451955,-0.014671378241312778
PREPL,4.842355673907511,4.841484722994282,5.858955933152258,4.821710831823506,5.06321280908694,3.5515002889791063,4.728650788439548
SLC3A1,0.974955330080241,0.7291098479514471,1.4823703702541644,0.9619753787433531,1.05544451297478,0.22186091738758107,0.8167264321920411
EMILIN1,1.7667279938998082,3.602294135179429,1.7601836515077287,3.25720631720921,5.791677724599902,-1.979452414890603,4.198602517850802
FBXO11,5.318724299382797,4.982865201036893,5.488696890546322,5.037538397748516,5.356785714808786,4.599825701662648,4.972141554001991
SIX3,0.3535076405633031,-0.005202330341089273,0.6030790150774776,0.26205220375495586,0.019591132642504505,0.7477856405123626,0.08795585714138772
CENPO,5.635883033246312,3.702712507318129,5.46836123197997,4.833298015408504,4.966577766788552,4.747422182437188,4.556048791894095
LRPPRC,6.617248921003514,6.151487899295529,6.711362383398596,6.209232559010438,6.113989577313618,6.494334415494933,5.198038181194578
TRIM54,0.14194427043310595,0.018037603908445332,0.1331585291804651,0.5451151823571896,0.39599702698371075,0.42900548276592954,0.3535044203428357
DTNB,3.3999827709490025,2.5347695608387983,3.728666201081566,3.60568042633487,3.0063073357212846,3.1563100908112824,2.7532232932944796
ACTR1A,6.3898369248035385,5.947330339729512,5.905977666849946,6.131238502525931,6.265594210373448,5.871980609820195,6.067623003823999
CYP2C9,0.09021035069481524,-0.02158390043012577,0.055893624519336396,0.14696407555195717,0.0607310969177179,0.14359363204713282,-0.08603016183809244
CYP2C8,0.018252845712454974,0.040848101856599706,1.240630779921779,0.3554218610776395,0.12350884794247921,0.10363038418835471,0.19521610086853802
MYOF,7.5988078371146806,5.705645089616064,6.067613985116725,6.624855559315892,5.153848401607813,6.664632222546787,7.155623967125906
LOXL4,2.2815858826761493,1.3631850804562409,2.20884717644894,2.685242589992755,0.020265668846011442,0.9542171322408397,3.967264931035852
STAMBPL1,3.899379343795751,2.3431272227103417,4.355801989239733,3.175422659547964,3.5329440186215084,3.429011341788791,2.2832727103587014
CH25H,0.36060908489418897,3.5164350838016656,0.5130289180180765,1.319149344486766,2.1978772325605997,-0.23494774252485184,-0.640767029890789
LBX1,0.2846471236962119,0.24809299016537062,0.08373087961040518,0.10733036798640085,0.15646625933820046,-0.21364128043011135,-0.09836662109026262
ATAD1,5.497568501950807,4.403109968089565,5.519675233104116,4.789925514621583,5.098158812317196,5.450650610103079,4.4698963382718695
BTBD16,0.11340100511494304,0.010680798223835206,0.21612734081857016,0.03075351494078718,0.17193871030946348,-0.03885140410846494,0.5428718155695388
KIF11,5.990814022089915,3.7248760984672407,5.303616497333594,4.8300313663366765,4.86350790225946,5.335737109765048,3.817351019519018
CUZD1,0.7018033211813948,0.4998300061041352,0.24544806847927197,0.6836658933553299,0.5694437352651204,1.0834116988628362,-0.23265005730079058
TACC2,3.391367365265096,2.7134262140388556,2.1752946777685027,3.673286004973754,2.903529309501203,2.7451494261718503,1.8940612138102648
DUSP5,5.358364562902276,2.99392057429613,2.081800835422757,3.5657653658406927,1.9931529446691043,4.683567462876722,1.0848503530972173
CALHM2,2.915395103384223,2.5892275736924755,2.4444549202748593,3.7687364260034464,4.234582012547223,1.6865023838295208,3.9828626864074463
ARL3,3.510649781874819,3.3521919146165846,4.077655255015209,3.3222747923403144,3.8698102664176734,3.1119425907244427,3.364560847880398
CEP55,7.058582186484778,4.451854104931603,6.039696889345243,5.747223660398978,5.383679942882514,6.5207583509994045,4.79777138321481
KIF20B,5.088262583249371,2.814873914200631,4.16513990551931,4.070126160520942,3.874572663565174,4.601990480855856,2.4274342991207796
ENTPD1,1.1578440890390334,0.9742990237612577,1.6617666035864147,1.384480840897182,1.7922172463786539,1.355345466292673,0.586111969622037
EXOC6,3.712576257892264,1.565956918175961,4.054654609216653,3.07912556274463,2.5011349033075656,3.766480017885102,2.3775067486622206
PLCE1,2.454353545003328,1.2201134526934128,4.197859694106318,2.806653353419505,1.698102896296183,1.9025142040538694,2.556365580167839
RBP4,0.4831198153412735,0.4178014732502101,1.1902020486104892,0.5446897124740123,1.2479913238682037,0.4626585613960127,0.133305750270163
DBR1,4.569387437710992,3.6829618760118894,4.45402206190851,4.461926342456513,4.342185655314505,4.364733819107532,4.235637316301488
DNAJC13,4.777680971100441,3.908849465635233,4.132958063220374,4.696786006118451,4.623644567503537,3.803209812443473,4.056655915946198
GPR87,0.7897669361101117,0.3430925272679419,-0.04120141217335066,1.1290996613053792,-0.1749921149280576,1.932795347759453,0.09924454823220896
ANXA7,6.937857919025227,6.343208231432652,5.897471466920202,6.451873412150348,6.297323998279917,6.5755460649802755,5.901878865773861
FAM149B1,3.867257182009361,3.598717541061527,3.851254512326355,3.6892148377230876,3.8836336642362674,3.758471538974161,3.952074237079913
ASCC1,4.7868608032161255,4.482727678947141,4.584277972044888,4.687628312638687,5.086028897522775,4.87116739927619,4.61559319238212
ZNF365,3.3690014197533285,2.37815721563507,2.553762729849934,2.214857709552699,2.1477035516418526,2.490085745875875,1.8551324321638267
ADAMTS14,0.7903849085669596,1.986754490102588,0.8473097122335773,1.4022242083884027,1.70947022545545,-0.8106730517221314,0.8271086443871136
RPS24,11.292490250800201,10.787579417744043,10.179394421055653,10.395594960432383,10.44114439299868,11.486174033066703,10.321871419679015
TET1,0.5532803530688535,0.5721086610509983,0.7569250298039808,0.7915355154097218,0.8823538197935592,0.5186768790244316,0.9186099736694343
DNA2,4.478344377780438,1.8492487916797333,3.456724977721162,3.53399742888091,3.4539663225970245,4.005884683453479,2.5182834363216715
MYPN,3.0356996854080283,-0.21311911080019685,-0.48354225837000175,1.1771529772077793,1.1552147963273738,2.2376462969625495,2.0473871037031164
AOX1,5.2767474268661,3.3856795402283653,0.8693843451421315,5.121579681738791,1.7563151937402006,2.388812948696448,1.8842812469842736
ATIC,7.498176565864664,6.381383232592683,6.126673726187502,6.6801526395203785,6.783956755794274,6.9770914553492345,6.086594938658998
SMARCAL1,4.102275520498419,3.6442922702877794,4.048340857974563,3.8411270403899653,4.151719555672059,3.2225523226693813,4.1713689029181245
BARD1,3.7769260896308325,2.488329341725547,3.8621215122247783,3.5240562626739202,3.373420621519349,2.740174234732272,3.047365194336307
STAT4,0.5295538931059878,0.6451719428661509,0.019407465563263504,0.5651904061948279,0.4442435014888553,-0.11618459913172369,0.23985434695586055
MSTN,0.10253810486774867,0.28944317688061605,1.654621823966845,1.5202701916841326,-0.18959915688377393,0.006388799916441701,0.6625997070680294
ASNSD1,5.623135923353928,5.415151223714127,5.354261018293999,5.0323480540803756,5.35631764402656,4.588266148693394,5.158683850247627
METTL5,6.798346899040172,6.230476664786149,6.124827099599664,5.98973620215496,6.225193570020393,6.360947810413437,5.934949782541466
SSB,7.671007489312763,7.064182686995736,7.2842542267660475,7.120646016050713,7.471419670932189,7.082188572824281,6.790544241690325
NAB1,4.640687095306771,4.15763940325327,4.785526792271735,4.6654905490748115,4.416878190720399,3.9571261390114127,3.759444132510309
CDK15,1.4163703150452323,1.509796303222234,-0.697024275656595,2.5652751292732763,1.9168236532951717,1.8896531186870205,0.9976886410730592
PPIG,5.534393898300009,4.642393275233132,5.472710316555238,5.155447705516107,5.629649035202878,4.772733905813982,4.318473728948488
FASTKD1,4.706549467379372,3.882248665418771,5.0511557772015845,4.280795756512619,4.5163298812801855,4.346541080483721,3.748709208947413
MDH1B,0.5444041703456672,1.4935186788784598,2.346815824239033,1.0882009238972943,1.8742597735338036,0.18272714967805004,1.0335241924898475
HECW2,2.0095506401815024,1.9718958399382673,0.28118907739474874,1.6041011808570884,2.512799332039735,0.021045606282275253,1.1675437061988143
IDH1,6.441246139957032,6.6686513528137805,6.7331917239751435,6.317251058734271,7.355689253128542,6.196826940146701,6.078190861815252
OLA1,7.557088456778412,6.869140068221186,7.246742715266957,6.812938650971723,7.067400267321514,7.2051523813909455,6.905267851011147
CIR1,4.1094512685419184,4.916078871088522,4.349881374739904,4.447758052171329,5.122251104338582,3.745261917565372,4.010912290907209
CHRNA1,-0.037776865812330085,0.7644252826785602,0.48848212581995887,1.0366963745637592,0.5930242653963138,0.49762213954843304,-0.5043160223218964
FAM117B,1.246799355930988,1.8372058502801683,2.005247919600296,1.467963598231229,2.6034208808069748,1.1408246726689,1.516987558053676
WDR12,6.556703109756505,4.458596510160943,5.690239395993481,5.790595516542872,5.800498173744869,5.780295456895272,5.281551141718025
ABI2,5.736883702233196,5.16241437116133,5.8496713243177245,5.440839817541552,5.597200938340979,4.555029164341623,5.7620351914898835
ITGAV,5.435077985701634,6.554915951842365,6.801207804029595,6.8894693005145315,6.38065686281369,5.233575867669666,6.617188631303388
SLC40A1,-0.03270793741433553,1.4608598153599175,1.7901228612165558,1.179809850484974,0.7353170256716777,-0.4399489461096586,1.5009576372165407
SLC35A5,4.92486100095081,5.5068677924644405,5.459007376724861,5.596644690902841,5.25086123708766,4.174485693781085,5.0042611794000225
SENP7,3.020682733386458,2.6369695196117044,3.6088633106260226,3.5184361304994343,3.5098412439362034,2.669193470315718,3.211569190373448
COX17,7.072255728799397,6.934099034456356,7.547538649165699,6.8235334946187365,6.505752786546339,7.377710160532315,6.7185739392641715
PARP9,3.091036815558456,4.082125220846046,5.090259149105439,5.065081380585935,4.104618716996871,3.705950609561455,2.999553432901215
MNS1,2.7502176159503287,2.416018558566939,3.0820301939489787,2.8682413896065353,2.8319558459300276,2.001654823164053,2.0292898817885754
USP8,5.72827743253443,5.4023317898055,6.145199921150967,6.20473579373395,5.6971116641773545,4.838720305454859,4.954262333219731
SECISBP2L,3.9565054166758578,3.548664212248898,4.698929836210187,4.410586505577615,3.8901417485019243,2.71638101548285,4.646109120389328
TMOD3,5.018889931699842,4.23118681307867,4.358989299022905,5.352594681582866,4.134737686929888,4.643406525235441,3.728539217083733
SPPL2A,5.477348364001717,5.5535106338724525,6.087956610079648,6.739210439083011,5.962127683774637,4.944716680247209,5.1871039177503295
GLCE,4.128459399446692,3.468792484607648,3.6931900708633925,4.153120569390588,4.259538441161759,3.3094929652647984,3.1181170114677785
SHF,0.5141648288187431,1.109927806388139,1.3409653978663971,1.6025403953541957,1.5652310048991163,0.8021862100386763,1.3674349003284425
APH1B,3.6714400924275195,3.4604743913593055,2.74306099186873,4.109705887180102,3.6954985482695752,2.8414109940476955,2.8321519855220174
CILP,-0.08373729497496116,0.43025336837336314,0.27852941042892476,0.23646655986378112,0.21550299494126404,0.08969600292729334,-0.23586967303324138
PARP16,2.6690492293672317,3.249161339578821,3.2002578358529887,3.2041528328130178,3.1021807815847264,2.5513779773400067,2.7324959469552788
PPCDC,4.634845950379883,3.440048129786436,4.442172849896158,4.22079267178699,3.8287004252803456,4.380749345006777,3.5391581672522485
HCN4,-0.044043942689752036,0.12760735910524124,-0.029686806424000706,0.6765545047576402,-0.016400565084868896,0.3100719176533303,-0.030696988305489697
SEMA7A,6.686554691543691,3.1985329000025677,0.19726317796512394,4.7722862258751775,2.482790666552866,4.621252859318846,3.9887982700289286
UBL7,5.6544117723369745,5.550463759007302,5.547906810699514,5.677122821364855,5.483524109316109,5.579421587038872,4.50071336650865
ARHGAP24,2.895385150725053,3.7960519120686755,1.7542865693694534,3.4305096515412,3.5199133100128313,-0.4073288543439699,3.2098087565830173
FAM13A,3.2292867647089083,2.925225496030756,3.2095409283810468,3.236230066403136,4.039274913922018,2.232472945315119,2.783436001185669
HERC3,3.355617220978001,2.7187543879182243,3.2897492931270484,2.940356267358608,3.53601317349191,2.7339884521843323,2.9812097935762147
HERC6,1.8317963146152665,2.01364198947146,2.9228069711815037,4.732397532400834,2.822935692879745,2.4013932960616633,0.7720998387974456
HERC5,1.7828079750666395,1.7361732076287923,1.7150604029656848,4.092494946983152,2.2325549627338255,2.9686925904673376,-0.5931962875360846
PCDH10,2.787740649631737,1.1445210017926255,1.4467271173839023,2.2762583706839616,1.8606091024900353,0.9345496174041801,2.9308073743175767
NDST4,-0.007925742441192943,0.07280280132773569,0.312680481238768,0.024547159798551717,0.1879278743351655,-0.08223817861362154,-0.02564033437374867
AP1AR,5.048559602205991,4.064664565231401,4.63959054168783,4.9860774499795415,4.339523577645719,4.477875319820849,2.8630482324528232
COPS4,5.99893987695177,5.484995156834252,5.7234492569340025,5.945580959282355,5.664447196962016,5.330482557441628,5.305505396895603
HNRNPD,8.487854558320196,7.876505927034154,8.063763218192236,8.117589858674846,8.165038017817924,8.15973664147765,7.330626799467579
PRKG2,0.10328672424258832,0.2714354185249921,0.07086546402045452,0.15136374477988768,0.11724681883005969,0.012026638797735412,-0.09263566695725445
RASGEF1B,-0.12882374683444336,0.07898895095759831,0.9283380604259887,0.2500214104377958,0.21514259444367073,0.023404321468454753,0.7286799374740074
SEC31A,6.620365827912572,7.504944373754662,6.4708332392586785,7.250682891462322,7.24541271568485,5.709194089632029,7.916197438064614
FGF5,4.383561627696911,2.3109275395664874,1.890217232565998,2.929620238826591,1.8283920896438262,0.09013102188289457,4.738206204102008
FGF2,4.699336847350629,3.3104523385320044,5.068344786384799,4.387919123295315,3.753378344944672,2.64830827229316,4.4317047588966485
BBS7,4.818585990648404,4.245176104456047,4.501257914823912,4.421204793671793,4.411463718949546,3.912616702084113,3.763439798921927
BMPR1B,0.5402292665540354,1.0398458784061722,2.240983688817075,1.006896490484532,0.2269401787102603,0.4611506530471407,1.2919932237734213
RAP1GDS1,5.559173709524954,4.806076548543617,4.842752106708098,5.26195316942746,4.808673327643859,4.392083227720729,5.741231921599855
LARP1B,3.7614671763957257,3.047346450874138,4.090314721274054,3.834114737295402,3.28273827700312,3.477927439005528,3.0466826190491734
MMRN1,-0.11372045770607606,0.01605133766924627,1.565007353329092,0.025931541824710108,0.25449349246573194,-0.1778585972645814,-0.031649026063989366
PDE5A,2.4224123045403516,2.7989954163874566,2.676260579811309,3.569622203369934,5.906261491619782,1.289648738161774,3.230650601609213
PRDM5,2.754502393552597,2.190905648566636,2.7038302227389925,3.347647172928138,2.5810413917176818,1.8467994994260035,1.750378616793172
TRPC3,0.13558413262169577,0.549888432938435,2.1366216050102884,0.7559997222325517,1.2515486202667039,0.38355657883946453,0.32306685781039524
