,arc1,arc2,arc3,arc4
CYP4F3,0.6553937853674184,0.04003263739383833,1.708669653922401,1.0953477223975732
PPFIBP2,4.95113120103478,1.1224242552754964,1.9512594903096059,2.6276087672932142
RABGAP1L,3.26886857547031,2.6410539586249233,3.849966246819883,2.0247575593833727
PLXNB2,6.845479721346807,4.393277123224711,6.66235736029356,4.506830263252562
MGST2,5.685486509851636,2.2707175805951407,5.722931184342062,5.140358772035086
EVPL,4.376137576205114,0.4865472873945529,3.8971972214528066,1.504680066542453
CD46,7.705547006766785,6.0912193855967605,7.759737761789777,6.254283610936696
KRT15,4.827726672809458,1.9780302161336252,5.821813467728126,2.311191094491374
CNKSR1,4.432517317744348,1.3498075144868968,4.271261992077979,1.5116984651624343
BLNK,3.2983651135904726,-0.6768066710793648,1.3627387675441998,1.6652990501548914
COMT,8.158170995491483,6.17921970357123,7.69481172975329,6.723194419803505
ANXA4,5.613173233221941,6.300313784036145,5.902764824889098,4.409955749339909
TNFSF13,3.4956381832726184,1.1961783837138706,4.456259965511413,2.701035799244628
OCLN,4.372939519732109,2.2105084934509796,4.722755763964775,1.8062402139372962
XBP1,9.986983786137298,5.033936106417556,6.571280865852444,6.684238816908717
VIM,1.1849338280672366,12.79189736290069,5.306486712943677,4.0694089412098515
ZEB1,-0.043931340397829866,4.651087061327531,0.39480925607740003,1.388716675653336
EMP3,1.0269036973580468,8.359299527571325,3.7007269575782287,3.1220751653631806
SACS,0.7803114684775148,4.757196632149399,1.6182658622582178,1.145068385780882
AXL,-0.4943375190147856,6.750119030534179,3.9229031142524935,0.7464559640828825
LOXL2,0.15005079800884236,8.534557286657904,4.8473172485094995,0.6297997276905072
SPARC,2.190542657155601,8.96917377945388,3.9207363556285344,-0.6475319216234459
FHL1,-0.24107574072096138,6.275126945200251,2.533292264767092,2.0167521475473373
FERMT2,3.3003601954998616,5.91330153619247,4.603695684168913,3.7118209695605158
TUBA1A,5.084164240120912,9.11041482958576,4.488936262621156,0.68947754987542
TMEM158,0.019724116391584223,4.94879041234969,1.5897714068895157,3.195401376242791
CALD1,1.129838088073107,8.8947085897962,5.919654746507142,2.596488942901482
LGALS1,7.0126745576590475,12.79078450226995,9.930890451334342,7.392551598552234
PMP22,1.9925865235574165,7.404140160092027,2.4230523045132046,1.4181427394806307
MSN,0.15122114898064076,9.487207893505285,6.9504956068262835,3.068380423499448
GLYR1,6.02756882584939,5.291205278190732,4.851212137213191,3.6410313478374396
MAP1B,0.20931658370174833,5.3551533456425915,2.3034778057411747,1.1689156222856982
AP1S2,4.076362801902663,6.0019918953171345,3.109184697731143,1.7821955437603165
GJA1,0.7039510468200404,5.299175031216559,-0.011732687860315671,1.698956634679965
DENND5A,3.7415015362122555,5.96284916955749,3.5821965689077926,2.5448385522115213
TPM2,1.7062987744342055,9.611530139736404,4.677356411036728,3.1284703329844463
TUBB6,4.193810159987717,9.132754796141612,6.805960147328233,4.217885505019165
SRPX,-0.2440487784958596,5.196691870597683,2.1327018279374643,3.535424193714343
ANK2,0.0748717223536961,2.3174098609041693,0.4648094834260458,0.7282834239549811
CHN1,2.1462913272637225,5.5464946875565335,2.2121504534676055,2.0405865170921222
SH2B3,0.8094962841849682,3.935905275082684,2.1060243200791713,0.7574710687062443
ETV1,0.36383528482154115,3.468483971622072,1.9445535192299155,1.0472133370942065
SOBP,0.13301771046976085,1.036005732119495,0.2949477218970047,0.29769800622933884
AKAP12,-0.06167490511791307,3.8147246982407133,2.684238078409935,-0.12149604968589633
TGFB1I1,0.10252571820439504,5.797749677818561,2.1013554254671507,0.666813465856452
SERPINE1,-0.2762531965021493,6.952624968882098,4.29975693040826,4.360847345206196
SOAT1,2.555358856581259,5.650426227359453,4.391562901142614,2.0600417600731555
COL5A2,1.11228325390114,5.217575621065501,1.0556955034260045,1.9888313432124636
LHFPL6,0.2283414318457877,5.381742660966991,2.372327690621556,1.3222842071921035
CEP170,3.634862076921438,6.682066336884111,4.178819880381158,2.3699713810572467
POPDC3,0.2052456457932723,3.619576429179425,3.8655922545036137,3.36273326166482
TRPC1,0.5840976128399875,4.055401479444713,1.5965683445355934,1.4131619356254455
MYL9,1.782953531544301,7.331638904870552,4.298542673800509,-0.7512817929991913
FSTL1,0.8205921828882303,9.52415375648842,4.837464564566017,0.19232719512960506
MXRA7,2.3741721559065976,8.03979562568161,4.009586228456087,2.002246444330023
GFPT2,0.13168503913280616,4.508864508894064,1.9999611708280973,0.9671253627045201
RECK,0.35181394073734285,3.425151156642273,1.8089448922060223,1.2359686945515196
TMEFF1,0.023599980492967076,2.0671943514575504,0.587549926277245,-0.0906753812897011
