"depmapId","cellLineDisplayName","lineage","primaryDisease","level0","level1","level2","level3","level4","level5","crispr","rnai","wgs","wes","rna_seq","prismOncRefSeq","prismOncRefLum","prismRepurposing"
"ACH-000179","NCIH1618","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002936","CCLFPEDS0043T","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ARMS","ARMS:PAX-FOXO1","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002796","NCCCDS1X3C1","Soft Tissue","CIC-DUX4 Sarcoma","SOFT_TISSUE","CDS","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002532","SNU1411","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","READ","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002644","MEGAL","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","AMLNOS","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002676","TK6","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001974","MM537","Skin","Melanoma","SKIN","MEL","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002648","CX03","Uterus","Endometrial Carcinoma","UTERUS","UCEC","UCS","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002501","RMZ","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ARMS","ARMS:PAX-FOXO1","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002034","T3M11","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","NUTCL","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002047","HIRSBM","Uterus","Endometrial Carcinoma","UTERUS","UCEC","UCS","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001046","CORL26","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003120","NCIH1607","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001440","833KE","Testis","Non-Seminomatous Germ Cell Tumor","TESTIS","NSGCT","EMBCA","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003061","NCIH774","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002438","CCLFPEDS0026T","Kidney","Wilms' Tumor","KIDNEY","WT","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001979","NZM11","Skin","Melanoma","SKIN","MEL","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003067","CHLA01RMED","CNS/Brain","Embryonal Tumor","BRAIN","EMBT","MBL","MBLNOS","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003181","NRHLMS1","Soft Tissue","Leiomyosarcoma","SOFT_TISSUE","LMS","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003284","WI38","Fibroblast","Non-Cancerous","ZFIB","","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001571","MO","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","HCL","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002716","MO91","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","AMLNOS","AMLMD","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001994","MGHICC16","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002790","NCCSS2C1","Soft Tissue","Synovial Sarcoma","SOFT_TISSUE","SYNS","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-000705","LC1F","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUSC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003106","RC","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","GCB","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002665","JVE367","Bowel","Gastrointestinal Neuroendocrine Tumors","BOWEL","GINET","HGNEC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002924","UPMM2","Eye","Ocular Melanoma","EYE","OM","UM","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001989","NZM6","Skin","Melanoma","SKIN","MEL","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003119","NCIH1450","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003226","UCH11R","Bone","Chordoma","BONE","CHDM","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003221","HS38T","Fibroblast","Non-Cancerous","ZFIB","","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002498","SUDHL2","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","ABC","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001996","MGHICC18","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003111","HS856T","Soft Tissue","Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma","SOFT_TISSUE","MFH","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-000612","HUT102","Lymphoid","Mature T and NK Neoplasms","LYMPH","LNM","NHL","MTNN","MYCF","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001492","DOGKIT","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001817","C393","Bone","Osteosarcoma","BONE","OS","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003183","NRHMFS3","Soft Tissue","Myxofibrosarcoma","SOFT_TISSUE","MFS","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001435","1156QE8","Testis","Non-Seminomatous Germ Cell Tumor","TESTIS","NSGCT","EMBCA","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003121","NCIH2679","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001700","UPCISCC172","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OPHSC","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002643","GRANTA452","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001984","NZM4","Skin","Melanoma","SKIN","MEL","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002946","UKE1","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001949","MAMEL46","Skin","Melanoma","SKIN","MEL","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003103","Z181","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","BALL:BCR-ABL1","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002543","SNU1406","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002779","NCCESOS1C1","Bone","Osteosarcoma","BONE","OS","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-003227","UCH17M","Bone","Chordoma","BONE","CHDM","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001980","NZM12","Skin","Melanoma","SKIN","MEL","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002050","HTST","Other","Extra Gonadal Germ Cell Tumor","OTHER","EGCT","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001953","MAMEL27","Skin","Melanoma","SKIN","MEL","","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-002886","VACO432","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001503","GUMBUS","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","True","False","True","Undefined","Undefined","False"
"ACH-001679","U2973","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","HGBCLMYCBCL2","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000598","KMS21BM","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000289","SNU466","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000613","HOS","Bone","Osteosarcoma","BONE","OS","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001449","BL2","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000051","TE617T","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000566","SW1710","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000687","CI1","Lymphoid","Non-Hodgkin Lymphoma","LYMPH","LNM","NHL","MBN","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001022","CBAGPN","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-ERG","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000432","BV173","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","BALL:BCR-ABL1","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000158","OCILY3","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","ABC","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000686","SNU878","Liver","Hepatocellular Carcinoma","LIVER","HCC","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001437","1618K","Testis","Non-Seminomatous Germ Cell Tumor","TESTIS","NSGCT","EMBCA","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000925","DV90","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000692","SNU899","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","LXSC","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000893","NCIH1651","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000357","JEKO1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","MCL","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001369","OCIC5X","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","CCOV","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000122","SUPT11","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","LYMPH","LNM","TALL","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000815","KMH2","Lymphoid","Hodgkin Lymphoma","LYMPH","LNM","HL","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000193","KARPAS620","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001638","RCK8","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","GCB","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000072","MEG01","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000875","NCIH2347","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000428","UO31","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000102","GMS10","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000107","CAPAN2","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001678","U2940","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000877","EB1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000388","NUDHL1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001854","MMNK1","Biliary Tract","Non-Cancerous","BILIARY_TRACT","ZBILIARY_TRACT","ZIMMCHOL","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000892","NCIH1563","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000073","GRANTA519","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","MCL","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000918","MOLT16","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","LYMPH","LNM","TALL","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000453","MOLP2","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000590","NCIH2073","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000056","DOHH2","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000564","KHM1B","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000105","ALLSIL","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","LYMPH","LNM","TALL","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000636","RPMI8402","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","LYMPH","LNM","TALL","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000897","FTC238","Thyroid","Well-Differentiated Thyroid Cancer","THYROID","WDTC","THFO","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001321","TT","Thyroid","Medullary Thyroid Cancer","THYROID","THME","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000990","HEC108","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000603","BEN","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001384","RO82W1","Thyroid","Well-Differentiated Thyroid Cancer","THYROID","WDTC","THFO","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000186","NCIH2444","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000723","YD10B","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000482","RERFLCKJ","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000891","HCC1438","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LCLC","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000543","SNU489","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000868","HCC1195","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAS","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001686","ULA","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000069","HS611T","Lymphoid","Hodgkin Lymphoma","LYMPH","LNM","HL","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000027","GOS3","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001537","KKU055","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000285","TOLEDO","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001516","HCSC1","Cervix","Cervical Adenocarcinoma","CERVIX","CEAD","ECAD","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000443","OVKATE","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001438","1777NRPMET","Testis","Non-Seminomatous Germ Cell Tumor","TESTIS","NSGCT","EMBCA","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000715","SNU1214","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","LXSC","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000171","VMRCRCZ","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001855","OZ","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000205","PK59","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000813","T3M10","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LCLC","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000218","PL21","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","AMLMRC","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000808","HUH28","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001373","OV17R","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000449","MESSA","Uterus","Uterine Sarcoma/Mesenchymal","UTERUS","USARC","","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000751","OCIM1","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-001751","RH36","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000626","U266B1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","False","False","False","True","True","Undefined","Undefined","True"
"ACH-000825","HOP92","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001672","TERA2","Testis","Non-Seminomatous Germ Cell Tumor","TESTIS","NSGCT","EMBCA","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001708","WSUFSCCL","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","FL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000031","PANC0213","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000038","EHEB","Lymphoid","Non-Cancerous","LYMPH","ZLYMPH","ZTRABL","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001423","CCLFPEDS0002T","Kidney","Wilms' Tumor","KIDNEY","WT","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003465","CCLFHNSC0004T","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000154","HS888T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBON","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003459","CCLFMELM0011T","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000708","SNU283","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","READ","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000125","TO175T","Fibroblast","Non-Cancerous","ZFIB","ZFIBLYM","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000032","MHHCALL3","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","BALL:TCF3-PBX1","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000245","BL41","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001493","DOGUM","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001846","MGHICC6","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001756","RDPCDNA1","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000089","NCIH684","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001541","KMS28PE","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002932","CCLFNEURO0001T","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000772","TE441T","Soft Tissue","CIC-DUX4 Sarcoma","SOFT_TISSUE","CDS","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000199","HS255T","Fibroblast","Non-Cancerous","ZFIB","ZFIBCOL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000462","NALM1","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000675","NCIH1734","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000136","CHP126","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000745","MOLP8","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003433","CCLFPANC0019T","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000063","HS616T","Fibroblast","Non-Cancerous","ZFIB","ZFIBLYM","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000779","PC9","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001339","COLO794","Skin","Melanoma","SKIN","MEL","SKCM","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000451","NCIH2085","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000225","ECC12","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STSC","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000465","SKMEL1","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003476","CCLFHNSC0002T","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","STOMACH","ESCC","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003455","CCLFMELM0004T","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000130","NALM19","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","BALL:KMT2AFusions","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001456","C125PM","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000789","NCIH810","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LCLC","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000173","JHUEM3","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000999","SNU1040","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000083","HS281T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBRE","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000020","MHHCALL2","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002409","CCLFNEURO0006T","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000761","NUGC2","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000079","TE125T","Fibroblast","Non-Cancerous","ZFIB","ZFIBSOF","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000806","L540","Lymphoid","Hodgkin Lymphoma","LYMPH","LNM","HL","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003437","CCLFUPGI0078T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000949","TGBC11TKB","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001760","RDP3F14","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000184","HS343T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBRE","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000214","HS675T","Fibroblast","Non-Cancerous","ZFIB","ZFIBCOL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000267","HDLM2","Lymphoid","Hodgkin Lymphoma","LYMPH","LNM","HL","","","","False","False","False","True","True","Undefined","Undefined","False"
