subtype,archetype,bin,k_in_bin,bin_size,K_subtype,expected,fold_enrichment,p_value,q_value,significant,peak_bin,sig_peak_at_bin0
Proneural,1,3,4,11,21,4.277777777777778,0.935064935064935,0.7001516750033405,0.9916504044713425,False,1,False
Proneural,1,4,4,10,21,3.888888888888889,1.0285714285714287,0.6030219963561579,0.9916504044713425,False,1,False
Proneural,2,0,4,11,21,4.277777777777778,0.935064935064935,0.7001516750033405,0.9916504044713425,False,1,False
Proneural,2,1,7,11,21,4.277777777777778,1.6363636363636362,0.06305293098793177,0.9916504044713425,False,1,False
Proneural,2,2,4,11,21,4.277777777777778,0.935064935064935,0.7001516750033405,0.9916504044713425,False,1,False
Proneural,2,3,4,11,21,4.277777777777778,0.935064935064935,0.7001516750033405,0.9916504044713425,False,1,False
Proneural,2,4,2,10,21,3.888888888888889,0.5142857142857143,0.9622882053874035,0.9916504044713425,False,1,False
Proneural,3,0,5,11,21,4.277777777777778,1.1688311688311688,0.4330450587235884,0.9916504044713425,False,0,False
Proneural,3,1,5,11,21,4.277777777777778,1.1688311688311688,0.4330450587235884,0.9916504044713425,False,0,False
Proneural,3,2,3,11,21,4.277777777777778,0.7012987012987012,0.8930620089831615,0.9916504044713425,False,0,False
Proneural,3,3,5,11,21,4.277777777777778,1.1688311688311688,0.4330450587235884,0.9916504044713425,False,0,False
Proneural,3,4,3,10,21,3.888888888888889,0.7714285714285714,0.8404500997159375,0.9916504044713425,False,0,False
Proneural,4,0,3,11,21,4.277777777777778,0.7012987012987012,0.8930620089831615,0.9916504044713425,False,4,False
Proneural,4,1,4,11,21,4.277777777777778,0.935064935064935,0.7001516750033405,0.9916504044713425,False,4,False
Proneural,4,2,5,11,21,4.277777777777778,1.1688311688311688,0.4330450587235884,0.9916504044713425,False,4,False
Proneural,4,3,4,11,21,4.277777777777778,0.935064935064935,0.7001516750033405,0.9916504044713425,False,4,False
Proneural,4,4,5,10,21,3.888888888888889,1.2857142857142856,0.32602254243641504,0.9916504044713425,False,4,False
Proneural,5,0,3,11,21,4.277777777777778,0.7012987012987012,0.8930620089831615,0.9916504044713425,False,4,False
Proneural,5,1,4,11,21,4.277777777777778,0.935064935064935,0.7001516750033405,0.9916504044713425,False,4,False
Proneural,5,2,3,11,21,4.277777777777778,0.7012987012987012,0.8930620089831615,0.9916504044713425,False,4,False
Proneural,5,3,5,11,21,4.277777777777778,1.1688311688311688,0.4330450587235884,0.9916504044713425,False,4,False
Proneural,5,4,6,10,21,3.888888888888889,1.5428571428571427,0.1242086545806023,0.9916504044713425,False,4,False
