,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-BT-A2LB-01,-9.933884031408644,-31.652498864264775,35.00329906156653,14.321377787761108,7.956192352350388,17.591476632220267
TCGA-FD-A6TI-01,28.17599213002515,-35.65904330550655,35.8256310661733,37.53952088384931,13.103722674043604,-3.002538633457427
TCGA-XF-AAMJ-01,-35.671053559783,-71.77091955989748,21.957654401858587,6.536027644235852,-9.153116295637771,11.02228418076962
TCGA-XF-A9SZ-01,-18.97160599726365,-48.63410769513398,16.885703486020972,-24.231635796483683,28.61121428070092,56.8723207642229
TCGA-CF-A9FL-01,34.669088906765296,-22.54742141032142,13.763550375650718,23.67482685661282,-19.834129440491793,7.22724450169732
TCGA-ZF-A9RD-01,-94.63010695271439,68.23424535721729,52.22794816792505,1.6464408839984788,-13.414924060399551,12.212079463395874
TCGA-GD-A3OS-01,-80.23273173760637,-33.612720567309616,-87.65981618681857,-4.381727436862156,-74.31323343014309,31.810640070810113
TCGA-K4-A54R-01,-19.82109358770416,1.2571156381700788,23.457674510278014,-16.428505165332364,50.25932069872674,9.171205074221097
TCGA-FT-A3EE-01,15.083954542460363,33.37005275212903,20.068332015987757,29.214644519454332,19.774972212908803,-0.7534020101715901
TCGA-FD-A43P-01,-17.33350977553062,-58.110911830017045,-43.5130579640976,11.25986757136529,23.180392795130132,-15.216370919528963
TCGA-XF-A9SJ-01,-40.97476521444294,-30.78490280520352,31.565728725095383,-56.10198932104885,35.881324822166455,26.754334710407804
TCGA-K4-A5RH-01,-121.54623683052017,-31.029214538741886,-39.86157022846886,-44.75422255340171,-7.221199159349386,-69.69362906803227
TCGA-R3-A69X-01,-29.38900594587132,-66.02872816520848,19.505492294521694,46.05470182882549,6.496959040768198,-13.518362943414946
TCGA-UY-A78K-01,-5.608630064250304,-56.52911503789071,-24.178003529677714,-39.72541782460923,49.34853307035693,-31.564790769083753
TCGA-CU-A3QU-01,98.51514459863716,14.693617981662028,-50.29055945284766,-20.95410403052882,78.91322711203043,-38.159730581476055
TCGA-FD-A3B8-01,-143.52512388265833,-44.392673467456476,1.9833502955117688,45.21498324702065,-12.526946116864558,-40.862833572722465
TCGA-DK-A3IV-01,29.73627972311279,-14.077677493315942,-1.0489254840728828,34.33327842608694,41.370316585386625,-64.15793961837376
TCGA-GU-A762-01,-108.87460575074492,26.028098353950174,30.118043828578074,-64.6907654062465,8.200594256111211,-34.5696137922106
TCGA-XF-AAMX-01,51.70024257518527,-13.132319138083158,-13.441342813524795,3.0383365099171864,40.76338476821214,19.291216741759396
TCGA-CF-A1HS-01,-58.650705535419235,72.01154931353209,-19.692146164745047,26.01065865778998,6.095581788310458,25.316234735058163
TCGA-GU-A42R-01,61.23932650814989,22.49095607707503,-19.02283078574537,52.332100126181466,-42.058971752735836,9.006022810186009
TCGA-YC-A8S6-01,-16.384501470642892,-45.933677103182994,50.48935854028162,26.72892419635422,-22.208851333407836,-16.356007448163748
TCGA-ZF-AA4W-01,-44.54326720384568,99.56669645599916,-8.499099564884729,-23.62219584898493,-37.64280100682621,47.37134127389284
TCGA-BT-A42E-01,-72.35785089765827,69.04740070797278,14.36647777718227,-22.100082644696858,3.9292838933013297,10.465083827145582
TCGA-E7-A7PW-01,76.80012155405373,-34.740344513087685,-41.76591964986595,-23.423881340432384,-23.901518327496998,25.23402653569598
