,archetype_1,archetype_2,archetype_3,archetype_4
TCGA-DK-A3X1-01,0.12724558357237845,0.16043923044053895,0.2044514815834816,0.5078637044036011
TCGA-DK-A3IK-01,0.0,0.09245854549282007,0.4230138306246878,0.4845276238824922
TCGA-DK-AA6M-01,0.5733010343287626,0.0,0.36416415355228254,0.06253481211895498
TCGA-DK-A3IT-01,0.11573244969407588,0.03763991892032528,0.5199523546872983,0.3266752766983007
TCGA-C4-A0F1-01,0.8529852841313279,0.1470147158686722,0.0,0.0
TCGA-FD-A5BZ-01,0.008493793054073065,0.10512009034717247,0.6618930587687083,0.22449305783004622
TCGA-ZF-AA53-01,0.6579451875998317,0.0,0.3420548124001683,0.0
TCGA-YC-A89H-01,0.3789612771807118,0.0,0.15656033952205084,0.46447838329723734
TCGA-UY-A9PE-01,0.0,0.18166733983587194,0.3631840419401992,0.4551486182239289
TCGA-BT-A3PK-01,0.5841113700683862,0.10189718670533403,0.3139914432262798,0.0
TCGA-GU-A42P-01,0.0,0.5023434429466297,0.0,0.49765655705337036
TCGA-KQ-A41Q-01,0.0,0.2738332173251444,0.03325455566774273,0.6929122270071129
TCGA-SY-A9G5-01,0.34953254753795093,0.0,0.5169752637363345,0.13349218872571464
TCGA-UY-A78P-01,0.4931012099460588,0.0,0.4031835492724353,0.10371524078150592
TCGA-UY-A78O-01,0.0,0.0,0.3013101700813536,0.6986898299186465
TCGA-DK-A3WW-01,0.9729047325052682,0.0,0.02709526749473178,0.0
TCGA-G2-AA3D-01,0.030996185390447187,0.13677214582990832,0.12472374077907702,0.7075079280005674
TCGA-ZF-A9R5-01,0.10807640114741592,0.13756425623624868,0.0,0.7543593426163355
TCGA-KQ-A41P-01,0.03727687477329714,0.06280681487417208,0.4631315926789953,0.43678471767353544
TCGA-DK-A1AG-01,0.19447605609551927,0.0,0.09014001049900476,0.7153839334054759
TCGA-ZF-A9R2-01,0.19184268599786736,0.05292531110697099,0.0,0.7552320028951617
TCGA-DK-A1AC-01,0.0848406017489953,0.468323744332086,0.2145324735827907,0.232303180336128
TCGA-BT-A20P-01,0.09125310469085515,0.10389034289433269,0.10572586586737788,0.6991306865474344
TCGA-XF-AAMY-01,0.0,0.18687269184100846,0.46050532213359,0.3526219860254015
TCGA-K4-A4AB-01,0.2393376307585531,0.0,0.43292069450096365,0.3277416747404833
