,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-DQ-7588-01,-118.89863167154739,-52.969468021103765,-20.420596610637638,-55.4438766707399,-63.142297106438214,34.466703954158426
TCGA-DQ-5630-01,2.766393298584745,73.25606137501404,-17.303335777807646,24.85117319860795,22.58822113763921,-1.2346364717680114
TCGA-CV-7429-01,14.070865169980767,43.92551370094414,-53.36582096719918,-40.201950997319244,-66.88914647161826,0.24821623049239222
TCGA-CN-4737-01,18.915474352689742,88.44698383715195,24.211892026861687,-37.442544146500026,42.5732729013376,7.13297580787951
TCGA-D6-A6EQ-01,-39.749130815419505,-14.249321299095874,-71.3268988832985,0.13150360359678068,43.88273864862875,-66.41201495948249
TCGA-D6-A4ZB-01,10.13575042000008,-29.376255004160885,16.124980280877267,-36.19086155150678,42.47881598863483,-56.678456626677175
TCGA-CQ-5323-01,7.010248969870247,-35.43640095855901,48.84212602366747,20.516465845443093,2.571084077082161,-0.8934563169852808
TCGA-DQ-5625-01,-27.8439918135799,85.60890522883149,-29.411080460941267,38.400997871868434,23.540051094672176,54.761867303541315
TCGA-CV-A6K2-01,-40.67833810940818,-18.00538883799825,14.431526228838546,12.314334612149496,-16.636316317965115,-26.167016218811455
TCGA-IQ-A61G-01,-60.210802271896235,-72.06097941872814,-49.62411082976243,-32.59226632410755,-25.092440089318867,7.710209985324151
TCGA-BA-6869-01,3.0613752098943925,-81.14867074812666,28.080597388116423,-17.666595904942692,37.079716605512495,10.305422367492037
TCGA-F7-A61S-01,-62.37169321662672,-13.935617123447608,-12.224121399092066,38.58082055563283,1.7879800269084112,-7.0801229543338575
TCGA-BB-7871-01,59.66467608254967,-22.624097869692214,-12.732542226552136,-42.116218881493076,-19.367658792066546,-36.49993603802265
TCGA-CV-A6JE-01,-54.57530147296141,-35.966074212432666,-106.44865662521516,6.416697546872565,18.374921188970387,-48.8288392856844
TCGA-DQ-7589-01,32.8270836227509,-35.001794551904624,42.868208643630545,-56.614921674777364,-17.0791516498642,-11.093152916686623
TCGA-CN-4740-01,48.55555528176457,89.87354130518041,27.141225390840162,-0.41935920398237375,42.46382742488101,-11.243458236471605
TCGA-CV-A45V-01,-36.6688189206152,1.0974203188098264,45.615161062429436,23.437362879159853,35.60979325294692,-24.598317353058146
