,arc1,arc2
VWDE,0.6229085909786146,1.0821001048047358
GNA12,5.120931095582938,6.391152802867347
C7orf50,5.73260597762151,7.0228857483738345
SDK1,0.6373641680620832,2.586562393996431
RBAK,2.5001157647771484,3.6179614456691347
CREB5,2.332442898405162,3.1976158228644933
EGFR,4.504626182326157,4.707743349054223
CDCA5,6.099227740334541,5.390609744429848
IGFBP3,4.588540488397133,7.662579765152804
PURB,4.228393685507389,5.075361406300637
IGFBP1,0.7922035396045745,1.0805417766723608
MDH2,7.424056826644734,8.066008923929292
POMZP3,2.881884719173388,4.406534173559217
CCT6A,8.638215734667106,8.604353309549449
PSPH,4.446509555993727,5.580260366532013
ZNF92,3.2074761616246525,3.499227331821122
ATXN7L1,1.9482672030033246,2.919535024099562
TMEM168,4.033641555257053,4.328969538524203
SLC12A9,3.6838291852220566,5.194296951133465
GIGYF1,3.0660120036745466,4.263408935660857
TRIM4,3.8724106199869452,5.089202752056358
MEPCE,4.724986417600012,5.241234373205368
TMEM209,4.009983030065574,4.733678156410149
AGBL3,0.6436446930142747,1.9133144080234357
ZC3HAV1L,1.5435785073030637,1.9053991812821502
TMEM140,2.0748665655472545,4.546446573292986
TLK2,3.9028289768290585,4.740851845630532
EPHA1,1.161379724946857,0.8912840997569508
NOM1,3.084431344223198,4.404569752856128
CNPY1,-0.5254113681325405,0.6148152996392241
NCAPG2,4.925915592396401,5.929250129486416
NLGN4X,0.014631828999668084,2.93019873517609
SHROOM2,2.0802673309151967,2.3526259054087846
LUC7L2,5.3461293457909225,6.634087379383679
DENND2A,1.6128013319807921,3.954123912904227
SH3KBP1,5.334049422213388,5.04511586912875
TMEM47,0.9979446837902524,5.524978398095087
LANCL3,0.32468316684351106,0.7027850060721647
SYTL5,1.1330000412032089,2.3222013917870803
CASK,3.7472757098650855,4.543328764323941
KDM6A,3.1919300763986627,3.7259002780070327
SPIN2A,0.32120683822430873,0.6288501138749133
MSN,6.619035102542597,8.717594061712886
CCNB3,1.0704093602595761,0.5691034153594082
HDAC8,4.6643016736746095,4.835780235688086
SLC16A2,4.206156309434057,4.6845519820844865
ZNF182,1.916634000445427,2.329449809096443
CHST7,1.9475454806594694,2.7755222004062214
NDUFB11,7.413240151392813,7.484443277881934
ZNF41,2.4326710455365337,2.859333472014281
RAB41,0.24164796042833273,0.5104791457500217
ZMYM3,3.4239838080268377,4.355302915052409
TAF1,3.813492642764827,4.758644707574658
GPR174,0.023363596102900296,0.056282999978954286
NONO,7.941195638787506,8.235582309379152
CCDC120,0.49917919959194185,1.0607133366963863
LPAR4,-0.16406303388846888,1.1664745895970474
EBP,6.460924857141611,6.3477526515973475
OGT,5.55014003080966,6.104226037673628
SNX12,5.835757274562097,6.310650203943276
ITGB1BP2,0.8582345498401324,0.9581714727099678
IL2RG,0.6577805531777137,0.6397716188633629
ZNF711,1.5032841986916143,1.3618840532701337
DIAPH2,1.639250613501688,2.0909530141173334
NXF3,0.6497315095025191,0.9577599790949298
PRPS1,6.403361273786805,6.482183601179512
HTR2C,0.20231317114929634,0.27890679670456664
DOCK11,1.8511186535273516,2.5241417730642306
IGSF1,0.3523520470685989,1.853215023092668
ARHGAP36,-0.10971767468789612,0.3434704153262749
GPC3,-0.5850414253057461,1.2331270752606531
RBMX,7.729041877785006,7.677431605702315
MCPH1,2.83964655248529,3.5406932515169087
MFHAS1,2.7406188505920115,3.6204654781137
FBXO25,2.6597810293882445,3.54394604958459
MAGEA4,0.3535862802174213,0.522942575492133
NSDHL,5.001303740880041,4.826702158054521
ZNF185,1.263175948708821,2.174023309636925
CETN2,5.6968172265121355,6.313513387279158
RPL10,11.80626537288731,10.260868282811023
CSGALNACT1,1.6785479220175192,2.2746282680357113
ATP6V1B2,5.18371492075604,6.450354985333188
CCDC25,5.079253734474307,5.540500959443109
HMBOX1,2.6802139583667453,3.191239349239525
GNRH1,0.9597788933199458,1.7845221223073886
BIN3,4.123815733419919,4.777330571146064
DOK2,0.30134819488500947,0.15280004603052721
SLC25A37,5.432363959947328,4.929402829628422
CHMP7,4.838837053521981,5.592970465245362
DOCK5,2.3833866243621933,2.8600529022873276
ERLIN2,4.542586884674118,5.74049684773698
SNTG1,-0.26337893351404984,0.48442348492488263
ST18,0.23166423463861754,0.13530311090746486
RGS20,3.6617423077153664,0.9399364040916189
TACC1,4.876264196631248,5.586358313295532
GOLGA7,4.908301656552078,5.841221156831302
GINS4,4.472538937339,4.422664232221243
CRH,0.05889581474756152,0.26472122655798624
TRIM55,0.772254708526183,0.4530548175358796
ADHFE1,0.6196246445361169,1.0740959879635419
MRPS28,6.143327193980627,5.338663150527506
PMP2,-0.5402070265267641,0.928525355969403
LACTB2,4.561398615196474,3.61988391030745
TERF1,3.9869498897024074,4.62627591499813
RPL7,11.02879239567463,10.104297894673438
SLC26A7,-0.4139508962609965,0.752851618088146
ATP6V0D2,0.777097725177833,0.346734290703247
SYBU,0.6699214785181737,3.5667142898547386
DPYS,-0.08339847226852706,0.22300924776755413
MTDH,5.680293982724946,6.38362521422673
LRP12,4.212195830809166,5.8453977671665935
EBAG9,4.519272657720513,4.151806249122365
RSPO2,0.14889319415442903,0.2714079901551724
POLR2K,6.87293449486058,7.464033672911554
MAL2,1.3960447376229812,0.1939184560057437
EIF3H,8.471901829928541,7.529632681454515
UTP23,4.623176750800685,4.094377678139872
NDUFB9,8.30963595965001,7.39103313012878
TATDN1,6.454464765390068,5.253830354833995
FAM83A,0.8085107936473089,-0.22182483912220258
GSDMC,0.09125237840223678,0.2488176349502053
FAM135B,-0.11280672655011921,0.22093362672795597
ZNF7,4.249757636676976,4.206812266575637
ARHGAP39,1.2138468717277282,2.1322774955975587
SLC39A4,3.104290931410108,2.116580846899711
VLDLR,2.147855795815219,5.60014887016029
AK3,4.576630761738032,6.211326308391736
UHRF2,4.019741063592135,4.929307849233856
NFIB,1.390217788457704,3.87669771814221
PLIN2,3.504148801948229,1.6029699189209916
HAUS6,3.5798719294687134,4.014975381610271
CDKN2B,-0.3633249925935347,2.356843098704352
CDKN2A,-0.5126859434493023,3.56938985965734
C9orf72,1.8736689023293822,3.177265620681366
ZCCHC7,3.6758137945141183,3.794682296115477
FBXO10,1.271692261240032,2.967531273229791
SIGMAR1,6.292104987169715,6.344416308315789
CEP78,4.416679661966993,4.40298321883061
NTRK2,-0.4650794451938084,1.9191839639523183
SHC3,1.0904242737319536,0.8638367533028743
AUH,3.0536751723941573,3.4514235288497166
ZNF462,2.294022554649329,3.116952224619367
UGCG,6.191014059454858,5.546236666511553
SNX30,2.483265759671473,3.803635406526924
STOM,3.6779905098831005,6.116418717736567
GSN,4.709737877136229,7.589401169487431
MRRF,5.225114922867478,4.97162508744578
NR6A1,0.817994621552414,0.7965924110238695
CRB2,-1.4052691131303463,1.711547395615267
ALAD,3.8704559552048883,5.328310391666383
ASTN2,1.8909478753283504,2.1205706215570093
WDR31,0.3836296599258753,1.9184135961751476
POLE3,6.322311637804445,6.6076730215826895
SURF4,6.935124521747304,8.192976359608602
GBGT1,-0.004087398472544801,1.5377669959476095
SURF1,4.601266890552351,4.976610384372121
SURF2,4.85531638036499,4.32360863039581
SURF6,3.6965964795038255,4.5126771663934955
MED22,3.639060426912188,4.7397158340351915
REXO4,4.026293460635386,4.684613173458675
RPL7A,10.820943323439309,10.06108920701668
GTF3C5,4.996867954981868,5.673987338481679
ASB6,3.370934378049443,4.494926182186979
PTGES2,5.353768052920998,5.205714061126513
CIZ1,5.734097499946391,6.188735135662644
SLC25A25,2.0133610333178584,4.78938983132299
SH3GLB2,4.745512727963544,5.777452328612968
PTGES,4.808973880801953,1.0688241220348877
LCN2,0.8499387503052627,0.8340998709380544
LRSAM1,2.5817455436745815,3.0852009987148863
GPR107,3.821191416084522,5.636892751023016
INPP5E,3.3703631316048095,4.101205429575614
SEC16A,4.494412413960072,5.355002252079844
NOTCH1,1.3574825051349442,3.7018484662004636
CACNA1B,0.0471792769293264,0.03032699102301761
NACC2,1.1269760999319325,5.364062344411492
USP6NL,3.0542092282158513,2.8575273839870197
COMMD3,6.258099225342541,5.241169543564851
MSRB2,3.47624969525486,3.6487602730890307
PDSS1,4.233384876237555,2.5384907682077755
FAM171A1,3.693166217349134,3.884050598129935
SLC39A12,-0.04570021343720493,0.1699462587359703
RSU1,5.508154378067568,5.757046603214866
PARD3,4.347336030549945,3.8619992473412825
ZEB1,3.29725948875663,4.355253757047981
FAM13C,0.11363543134917631,2.5566590209730125
NRBF2,4.585476066824473,4.121538366650288
CDHR1,-0.049875650561966606,0.2510037830881348
POLR3A,3.2717185040885726,3.017404065206865
HERC4,5.968471707235049,4.58073520958701
CAMK2G,4.130148173267232,4.005024124824164
GLUD1,6.876598107860418,5.925506435925494
ANKRD1,4.529737399813966,2.734892636412469
HTR7,3.2231040654028558,1.118448938786461
RPP30,6.140731669591578,5.0626466818780775
ADD3,4.232727749459386,5.666653498607028
VAX1,0.23958376385210917,-0.003956071887061013
DNAJB12,4.389214299752922,4.185031510682264
EIF4EBP2,4.114654561777798,4.4457661385004625
TCF7L2,3.05835921871315,3.457410326624685
MKI67,5.150241331299679,4.938055933186793
INA,1.173498274094099,0.002892189617191454
LRRC27,1.919295978233892,3.1356242545340995
MTG1,4.443995848777904,4.4059590994736695
NKX6-2,1.0949689741100808,0.5778330847956982
PAOX,0.3283970503565883,1.1981643334245127
GSTO1,8.538780062177452,6.766387623101554
TAF5,2.4668384453822303,1.8431348151113174
PPRC1,4.689329884806143,3.9752859507706084
ITPRIP,4.280911762961146,3.530567762559052
CNNM2,2.052468015014545,1.9888258910645769
PDCD11,4.332304211292078,3.4922182229999916
ADAM12,2.493358530477007,5.514110674714537
RGS10,5.519054119028118,2.9143273672261376
BTBD10,5.104120787739254,4.81522979449973
ADM,7.215578346742436,4.456852123219617
GAS2,1.3949580133309256,1.6334900974909465
SLC5A12,0.11959704261732834,0.14425241272718933
LIN7C,4.126449472314732,3.7385448809551574
LRRC4C,-0.059395187738732313,0.8252333423703134
IMMP1L,4.844933463135838,4.567395518076824
PGAP2,4.074374027092986,4.308779960729571
TUT1,3.7417377120649435,3.6727755193908433
SYT8,0.26515716492880564,0.5340262985397742
ZNF214,1.3064967938584042,1.085041256119293
ZNF215,2.461961680979787,0.1704358960201302
HSD17B12,6.039480219023068,6.210299112511684
APIP,5.564405408187523,5.234483820062847
PAMR1,0.5303442364231978,2.23440780004407
DGKZ,4.804079395474204,4.339975009897005
EIF3M,9.070971270911759,8.049291622691845
TNKS1BP1,4.919076307229427,5.902312346360669
SERPING1,0.6160725813079218,1.616608589942117
SSRP1,7.131206157732022,6.497256889452523
SLC43A1,2.1324031702210746,2.499893588000589
PTPRJ,2.940943669916357,4.121284762830474
ARFGAP2,4.986402739586964,5.659631400909509
CELF1,5.198461393467851,5.494012284394619
CCDC81,0.36486695801656815,0.88065951827841
SESN3,-0.3990329913491366,4.285404525668851
ENDOD1,2.6449595372987225,4.77269007756069
CCDC82,4.8989993791889175,5.141658752583631
KLHL35,0.16430475670738498,0.3107488161063241
SERPINH1,6.851588931383716,8.926375157530545
CAPN5,2.2305515834911285,4.589117206363298
INTS4,4.511947014657283,4.390036191500532
PAK1,4.762351692320855,5.253034557616068
RPS3,11.768995068754398,10.184249327338664
ZC3H12C,2.106296634678544,2.960024073542324
TTC12,2.3904736569564857,2.6113659677906695
NCAM1,2.8004114956727415,3.790105412604405
DRD2,1.2464498188284958,1.7052548966305392
C11orf52,0.30348434780765077,0.2936317742608157
NPAT,3.5493876217939833,3.1253533426217777
ATM,4.353824693435467,4.619488707097159
AASDHPPT,5.67822770898345,5.166039873220081
GLB1L2,0.5876272053440357,0.7044792535792099
P4HA3,0.3176930812616297,0.6900804153144978
GRIK4,-0.017756601938084704,0.7825771128674297
ST14,1.0427240902101689,-0.13976866813211802
HYOU1,6.405956589269972,7.547092846759688
ADAM33,-0.32777490229603845,1.4030967526173717
MTA2,6.087510143594624,5.868370505755699
TMEM138,6.158442293902991,5.761107031749566
FADS1,6.163416468001563,5.850082760264128
ROM1,2.1705143387683856,3.9389620507202436
EML3,4.707853297232782,4.690636360196431
INCENP,4.536261657406579,4.226111729716908
ZP1,1.7057788616913356,0.27679727862369297
PLCH2,0.2601165460340626,0.21737616140012803
CPSF7,5.758121905456409,6.06749297508753
B3GAT3,5.085345358337688,5.947323692535924
EI24,6.589549922058911,6.447079882413707
CCDC15,2.3608837958163806,1.9071611491421205
CHEK1,5.302782068081551,4.688408551991444
FEZ1,0.04069552302088919,7.193495103107063
ESAM,1.2000466891021446,0.7144351503727886
KIRREL3,0.3682650641269163,2.9177804480872176
MPZL2,1.6391711954744044,0.30159341196447287
SIDT2,3.1320719688250813,4.53087390085657
TMEM25,2.823966677209111,2.9963744602766984
TAGLN,2.816660975501152,7.662550751396501
JPH2,1.0043217400994895,3.4557947970256326
DUSP15,0.2572758994061146,2.020239252747556
COMMD7,5.389472709116385,5.685467611348359
KIAA1755,0.7123298466260799,1.51354477165737
DSN1,5.575795911347778,4.921449781375485
CDH22,-0.13959534015207226,0.2096473159227104
LSM14B,5.1520730895652935,5.364191228225996
YTHDF1,5.016195350975274,5.052925685500223
CABLES2,2.74781056987993,3.047563679163508
TRPT1,4.944146080584555,5.185233559946358
NUDT22,5.375130041589907,5.18955519538109
FERMT3,1.7855908638469353,1.3871619681749194
PLCB3,3.95442207764171,3.7127543487055608
MRPL49,5.860302785033368,5.53827851171971
CDC42EP2,3.8500967878738157,1.8662952277263107
FAU,9.742863428180991,8.843322871163853
TM7SF2,2.2957740432918023,3.4509988216183856
TBX6,0.6006990896125914,0.2809238167141104
PPP4C,6.877061936992273,6.513201062353794
ALDOA,10.581995369325988,10.380683223512884
DOC2A,0.8981892920395088,1.0543273037472833
HIRIP3,4.871429347568597,4.35557787530037
TAOK2,3.9701008470392716,4.6617826092981955
TMEM219,6.0414593306843605,6.029473895653939
HMGA2,6.523158029139966,1.6673384311544277
MMP3,4.168517717243773,1.3811283972832182
CNKSR2,-0.20971235236673358,1.36332513915437
CNTN5,0.020558214229652483,0.5410617103373832
KLRF1,0.10281697327335272,0.269266239701732
CLEC1A,0.150318263224827,0.9600746552747712
MKX,0.3351334455361173,1.1263979920758698
MPP7,0.5567499827214346,1.1808016147837967
ITGB1,8.644444770240344,9.364749957103813
PCDH15,0.11347008129489125,0.3935730146346438
CTF1,1.7266725378362182,1.383267505882156
CWC15,6.568126802064428,5.9005848804872585
ARID5B,2.1503420166659453,4.587222763095925
CDH8,0.10902053918255228,1.7371956772032304
DCUN1D2,3.0210457989199804,4.0893080311441015
TMCO3,4.515683422706738,6.37347879715071
TMEM218,4.7756679472379915,4.950056277123013
TIRAP,1.7643959246769647,2.977448104200579
LATS2,2.0702609429654437,3.848104918239838
SAP18,6.375254651435409,6.943757096340715
KIAA1328,1.789211761162497,1.9584210499460741
FAM124A,-0.3246277861531004,1.6016871052115196
MIA2,3.705168632127904,3.6171793171406366
HNMT,2.295573252368882,4.604163491646213
LYPD1,3.0085231302153517,4.6330415128923805
LYPD6B,1.6250420487451294,2.9281156388877703
PDCD4,4.819372274600438,5.469984290862003
ADRA2A,-0.3859575845843414,0.9998199915279641
GPM6A,-1.361504291781706,4.067400873524651
WDR17,0.7681806163422842,1.5497686136859654
SPATA4,0.654388252312425,0.3893010775383132
VEGFC,4.605885183515107,4.267886182374158
CCDC102B,1.387836964897982,2.841695371578917
CD226,0.11555405118598042,0.4222303126218421
FSIP1,0.4271298944944918,1.3178350058794168
DLG2,0.6573803849714762,0.6985274308539495
RGS18,0.18587483968082452,0.010077195218482049
PRSS23,7.694027712828617,8.14547655976605
MTMR12,3.8672045751124835,4.342653314942496
PPP1R1C,1.8396366362404708,0.22059977648730666
CCT5,9.777513071310025,8.524001064097328
DOCK1,4.026849983326283,4.322128494260295
DIXDC1,1.3854321960863314,4.4762406199879035
DLAT,5.371921546950076,4.4629228298573
PIH1D2,1.5727454002474501,1.9522975452199516
TIMM8B,6.7767937490053685,6.513546460979863
IL18,1.4513995232822912,2.509045362099786
TEX12,0.2079018009691673,0.26193766000651886
PTS,5.884631330860373,5.903390621805967
PIP4K2A,4.316716358476377,3.702222490366811
FREM2,-0.15454994520972248,0.9336884332179219
FOXO1,0.39655007909035067,2.984190022604645
CRIM1,5.217071012024133,7.041152791888358
SEC24D,4.589268176311155,6.079638067609963
ABCB9,3.0829299228694955,3.5390127554958806
RILPL2,3.507916799067756,3.903822629985824
DHX37,3.81012178330295,3.4729088879410415
UBC,9.81541897215264,10.373298576399092
ITPR1,2.6630043012096127,4.155208079113592
PRSS53,1.6275173678801667,1.9348835922316951
SLC7A11,3.7388642707093442,5.053539081549839
ENKUR,-0.04233239134148398,0.6708234302991529
GPR158,1.0549166876274594,1.2096861340184513
CACNA2D4,1.0657965799775302,0.3064267541390763
DCP1B,3.000115775369817,3.1507633763213185
CACNA1C,0.894096604575673,2.4518022654033196
KCNA6,0.0771540148174358,0.022929820803431738
THRB,1.4685178618906112,1.3164591355131285
NGLY1,4.599128081551829,4.738906429209496
OXSM,4.231639539082818,3.9746259084662823
UEVLD,4.208099428113706,4.257253934838183
TMEM86A,0.7011764270495592,1.5908854065767852
UBE3B,4.212532040055287,4.498689921550346
ANK3,1.5883334634319488,2.6479144572879414
IPMK,3.202305289797113,2.0453421248436774
RAD9B,0.19795652711531647,0.8822921352443435
PLBD2,4.790812788384165,6.0238261160513975
DLG5,3.7490302109295826,4.760810219499374
MAT1A,0.4583259184131594,-0.02189660046028241
SLC2A13,2.2666458095609716,1.5942247814359125
GXYLT1,3.8772068606897556,3.39918896292512
TWF1,7.048903832419482,6.51394642742272
DIP2C,1.416702612622165,3.397315237544378
EIF4E,6.249486571985881,6.49068145727492
MAGI1,1.8135418364215528,2.9797922991888326
CSNK1G3,4.736094329150221,4.795168557042068
SRFBP1,3.657099431415681,3.799010758414651
AKAP6,0.8239254900323937,1.7819529265895495
NPAS3,0.4629872892925154,1.816463468572688
FAM177A1,5.745335429484156,5.682625244718185
MBIP,4.733883219479706,4.317336258776685
MIPOL1,0.6465323433584965,1.0961495534974737
EXT2,6.009705690513604,7.216798576371663
TMEM18,4.798908893011268,4.468002324126488
KCTD14,1.4071989968591352,2.050505428801515
THRSP,0.09463956885701903,0.13470295063519364
NDUFC2,8.098269968992946,8.259587705934873
ME3,2.5161434910490845,2.018046354119718
ADAMTS12,4.062732456283417,2.81424644579905
NUBPL,3.3677440571680206,2.8104496769957517
NEK7,4.93136501030133,5.654706643175871
ATP6V1G3,0.06961516102978924,0.38069233403610525
FER,2.738368762380609,3.4952078449156563
ANKRD50,2.9950759673837797,3.5849436153390593
UPF2,3.6654015055241342,3.2504643847808308
CDC123,6.819295425278772,6.232355604542232
SCLT1,3.7390539136346,3.0603439668391665
CCDC3,0.9487937820389798,0.32721143334593317
C4orf33,2.546649619677161,3.4443471696915493
FRMD4A,5.120699255171235,4.374640018424962
PTPRO,0.3539526414694644,0.805033950976759
EPS8,4.348823614821712,6.402547776801912
ACAD8,4.014838767696363,4.821535766269983
THYN1,5.116458326919035,5.156856836140508
VPS26B,4.0943779426181175,5.182792309140821
NCAPD3,4.560407746438264,5.196518935081335
VTI1A,3.941452671364179,3.2223781503757944
QDPR,4.87949785426076,4.993365314002491
ANO4,0.3275053669306041,0.7577367915378801
TEX9,1.3536700182578232,3.1945566996138024
MMAA,1.5139296043755892,2.384317095788785
ZNF827,1.9330148663232503,3.857227269668993
EDNRA,0.4359655922147202,1.47941924898256
NR3C2,0.22140916982920145,1.2763893477594348
AKR1C2,1.814217755788425,3.245472718335154
DPYSL4,1.2085428971303627,4.001399866599261
VENTX,0.06066151058633537,0.02816140774474823
ADAM8,2.150376645258519,0.6030285926337792
KIN,3.2256204849532955,2.462839933055205
PIGF,4.792939576003529,5.214664139113617
ANKAR,1.1184613969062285,1.778488233920085
INPP1,3.6474515107010235,4.393421525869603
MFSD6,2.694692716719057,4.548998784537031
RNF144A,1.7321735034979844,2.84778333870299
ASAP2,3.464425691071763,3.8463277016667696
ADAM17,4.182699573035019,5.445374559744898
FLI1,3.2089070330464837,1.7414176442029925
TMEM45B,0.16488562262130724,0.15153541026131354
WWC2,3.343072436016007,4.827879947691277
ACSL1,4.282241963374435,4.36428672724695
SLC25A4,2.9214929002113585,4.669519255220262
AMN1,3.44247693039121,3.2394877257340013
BICD1,3.9608392320997363,4.8920293386507705
SAV1,4.622018945980908,4.042889191245803
CCDC122,1.4920561670355432,1.98545287045853
SERP2,-0.11032210060867786,2.499700096583445
NBAS,3.517040154552951,3.810914115277365
ZNF385D,1.3840622411213868,3.0768466775384695
TDO2,1.575609204027986,2.70469207683279
GUF1,4.11044819244146,3.8109713114407744
SLC35F4,0.29469850460893465,0.038948950052209746
GABRA2,1.757170175629485,0.368838872256013
SACS,2.9810280845865504,4.056671748034338
PABPC3,1.8162538971650695,1.2776840626047115
CENPJ,2.7998759096125845,3.5042646051640025
FBXO4,4.074761248136665,3.7963030045512425
CCL28,0.46172074769253313,-0.03463705667217243
PARP8,1.9753173195334917,3.118593931110399
GFRA1,-0.15472335442910246,3.2230888235429083
DST,6.023798710065752,6.716037812207825
BEND6,2.1920594128810484,3.6513265113862152
TIAL1,6.4728755315189614,5.957050252337791
BAG3,5.398609757105688,4.915636070909537
TMEM132D,0.015911363761395708,0.1786193274433367
RBM46,0.015971818179418583,0.03232549731418473
SCHIP1,1.2453148842026072,3.9746763591769305
KCNE4,1.1785588676360668,3.9376371400559305
AP1S3,2.1007189923649405,2.023921426367847
RABGAP1L,2.6639907319118095,3.2701057063694
CCDC74B,0.9305288993802294,3.5250125548834452
TUBA3E,0.17322448069611382,0.10280490950063961
ASTN1,-0.0029015576774338303,0.703440776278538
FAM168B,5.242751302594204,6.007871724121313
PTPN14,3.4930806239816197,4.611213640096391
MGAT5,3.3090908354712694,4.706537018604903
TMEM163,-0.7089379510122951,1.5235527930230215
HSPB8,4.351198997760494,4.678139434299416
GEMIN6,4.769070381413547,3.754050079776386
POU4F1,0.2809533724932911,0.7534395299979606
GRID2,-0.035186044863095026,0.20406153959265427
SETBP1,0.6739556279479342,2.618025474319719
PSTPIP2,1.8280509032280878,1.2833313889404268
HAUS1,5.693375823828895,5.310169178019737
SPC25,4.925589537497211,4.576245269209696
PDK1,3.535599673601218,3.40515930638376
PDE3B,0.9062889514970744,0.1812449599192002
TCF7L1,1.1642906274655798,2.695923615532738
TGOLN2,5.796440749372202,7.119620320959432
SH2D6,0.2045132621956957,0.4358240146082098
KCNK13,0.21670055719663495,0.37578996340962617
UHMK1,5.021732421598187,5.749413729564366
ATG10,3.4254417523152756,3.1839985068727907
POC5,4.1104028707166895,4.087864984283795
SPOCK1,4.295444207367924,6.980171639397785
FAM151B,0.7652307054246507,1.9302353275172492
TADA1,2.9748009533649404,3.8798253321908533
GUCY1A2,0.18682373581704237,1.2455105219130433
CWF19L2,3.1142860422850207,2.4516624821022512
JMY,1.378313977747199,2.6399375091907995
HOMER1,2.326084111195077,2.8267572981040465
XRCC4,4.145936571909005,3.5013306972330955
ZNF547,1.5971520786649118,2.163041248301286
ZNF773,2.382202426199189,3.3828325631297016
ZNF776,2.272056660351482,3.8803758324879194
ZNF256,1.7565565101305687,2.7448096773442927
SUV39H2,4.360083778374506,3.489181964240076
DCLRE1C,2.8042301610401026,2.5989992898194094
OLAH,0.686554812763087,-0.08156167957018332
RPP38,4.15071967539299,3.5977385168129947
NMT2,4.48238287907237,3.8463194639320673
ZSCAN1,0.12265978549578127,0.347186586185806
ZNF837,0.2956829232990258,1.3414592380389256
USP12,4.209184748023576,4.097777599879945
CCDC50,5.113878508953514,5.813584717833564
CAMK4,2.7302009649154604,2.014530672756403
TRIM36,1.6806636864578397,2.4704709938751908
ZFP36L2,3.3331766528110354,4.713503996953754
PAN3,2.6202438853089145,3.6380662189540507
PLEKHH2,0.1904624305204352,2.7040753005306795
PFKM,5.82804076552889,6.126231411018798
TMEM123,7.178967891324868,7.279449105095694
GRIA4,0.21919894665656953,0.8228201185764837
IGSF10,0.21684163118933542,1.5928331639107736
SPEF2,0.3096205082854704,2.0502060564303135
SPARCL1,-1.8216008609176237,3.110662206976585
MBNL1,5.983325447991644,6.255147220716029
CAPSL,0.5280357562516701,0.5630447962791298
GPD1L,2.5631732122930737,4.301342537186692
GJA1,5.118756473185146,8.327152016833226
CCNO,1.3757884112089767,2.273191250318451
SLC30A6,3.890058604307919,4.513895277953321
PELO,4.196858431070771,4.336643097870791
RASGRP3,-0.1937395000830371,3.824370958938319
SAR1B,5.820478921713695,5.979261808657657
CATSPER3,0.24608442603690556,0.4046628410916142
GPR180,2.417445223924731,3.1821359085015524
ANKRD22,0.4764946216326331,-0.09357470608101415
FARP1,3.191151308519366,5.253137511025726
IFIT5,4.200558764634351,3.931283726769755
SLC16A12,0.28084335281347617,0.32952978673760364
PANK1,2.4729448057248713,2.4031334441274206
PRDM8,1.9605283724429394,2.4149539239639664
HHEX,0.6360972047015232,0.22588113117498046
UTRN,3.5835739710977084,5.028567389883697
PTPRK,4.9562948074977475,5.401513446224127
GGPS1,4.516414450989672,5.190581615966149
CNTNAP4,0.3876646663102691,0.1394943665545682
ZNF117,0.7830831455943414,4.505655625097649
MARVELD2,0.576094356909283,0.3641141233750931
RAD17,4.146046332760144,4.309703197440659
MED21,5.285408267971655,5.299432564351333
PLOD2,7.488953245636597,8.584911595458163
STK32B,0.777164292717216,2.6716162652665023
JAKMIP1,-0.09523919641148168,0.14465571666552057
ZIC1,2.1641921163423046,4.875189797956278
CPB1,-0.03664529917766872,0.16099793333724208
LGI2,0.10381230346715178,0.3536547642499014
CWC27,5.002785457459643,4.435854729649447
MR1,3.0428125073030694,4.745867391512433
SRP19,6.695865351498596,7.224063326610936
CENPH,5.132670675549973,4.886560881569347
CDYL,3.826932773781898,4.218404236055025
CARHSP1,6.749708570943115,6.0235571583404175
BANK1,0.07752334562417174,0.6460184556629585
TXNDC11,4.139691515162359,4.433903212932459
DAB2,3.8867309592919943,5.998852098767742
ACOXL,0.4397118689510898,0.1468225959278328
BCL2L11,2.223924935041368,3.101647882721082
ANAPC1,4.228659486015813,4.282169815844437
CAST,6.591417769858333,7.208311010106786
SCOC,6.090026159224073,6.315393722844983
CLGN,2.333204160582699,2.889343042196555
CETN3,6.0685020247460475,5.636620490718266
SMARCA5,4.666313427447005,5.3119062738665175
SYCP2L,0.13753430745630874,0.37557484986419915
BMP6,0.7689493952641938,0.8538579883348603
RGPD3,0.19184969495403117,0.1742564724549133
RASSF3,3.6776229105487612,4.1791958437938925
HNRNPU,8.144309317502625,8.102223973172107
RANBP2,4.207258598841714,4.532213754254873
AHCTF1,4.012899862481149,4.514719854583708
MERTK,0.4646598286301056,1.383444212972277
TMEM87B,4.343541471631188,4.152039034282542
PTPRR,1.4846164988158588,2.6257215857796297
NR4A2,0.3628788989031805,1.4412870218604643
CCDC148,0.36935626316747877,0.8254148245210572
PLA2R1,-0.0030887159358762295,1.1275967936412599
RBMS1,5.058358262803082,5.841320843646475
SCN3A,0.48545496983472214,0.8158340151160687
CD96,0.697188866723669,0.6603258278675556
SLC25A27,1.322361180506048,2.9426917235563255
ASAP1,5.4688118628917275,5.710061039168744
FAM81B,-0.09615929973538533,0.190822928563191
INO80C,4.095909389842275,4.577145586422527
LPCAT1,5.3342537491898465,5.837899437945927
PLEKHG4B,-0.09799992222255316,2.620460708405332
NMRAL1,4.8372265587903955,4.3769034330424175
C16orf89,-0.12290904135791297,0.7652151999295234
ING1,2.98643062467974,3.674817499602206
ADPRHL1,1.1966792426466748,1.164502406942533
CMTM7,5.833316709361284,3.9021597283942353
FBXL2,2.2891490545499384,3.0654389643610718
UBP1,5.248933022955433,5.634065724471531
RMND5A,3.64263173379773,3.360561310047535
