,archetype_1,archetype_2,archetype_3
MB-0354,0.0,0.26295522623366213,0.7370447737663379
MB-0151,0.2953992253556026,0.5856782363574062,0.1189225382869912
MB-0590,0.3492553439968751,0.3626669039335743,0.28807775206955055
MB-0608,0.0282207624739829,0.08372583102108185,0.8880534065049352
MB-0657,0.08209651923475168,0.5091497586397553,0.408753722125493
MB-0559,0.3756472090263952,0.6243527909736047,0.0
MB-0893,0.0,0.3162161768536483,0.6837838231463518
MB-0514,0.25064239481139006,0.5778983401995761,0.17145926498903383
MB-0395,0.15158538244370753,0.36692346088829736,0.48149115666799525
MB-0294,0.17795914964795687,0.3540360087672258,0.4680048415848174
MB-0439,0.351546759775844,0.648453240224156,0.0
MB-0481,0.042311275947801076,0.15420220819682576,0.8034865158553732
MB-0529,0.29110223012269454,0.6413131218914515,0.06758464798585388
MB-0224,0.0942143440861817,0.6961979876791413,0.20958766823467706
MB-0302,0.04730486706196529,0.6322940450857636,0.3204010878522712
MB-0126,0.23113446219360909,0.7289683919581066,0.039897145848284424
MB-0220,0.0,0.3530313970517683,0.6469686029482316
MB-0192,0.02981469899331726,0.4011096564110787,0.569075644595604
MB-0121,0.18024383758126505,0.7543014940489255,0.06545466836980932
MB-0239,0.10377250121385305,0.6439454414871542,0.25228205729899283
MB-0364,0.11779264476544105,0.7602572564652749,0.1219500987692841
MB-0232,0.2404626537611947,0.7140134078092845,0.04552393842952084
MB-0884,0.2973338511414844,0.4588208644504892,0.2438452844080262
MB-0238,0.10220242320775727,0.048686024959708814,0.849111551832534
MB-0194,0.1200951764054921,0.6627097320012076,0.21719509159330036
MB-0882,0.41022338750162435,0.45284866635633464,0.13692794614204107
MB-0010,0.1882230829282469,0.6325851231884165,0.17919179388333664
MB-0236,0.11581879105307545,0.5721225684664878,0.3120586404804368
MB-0377,0.10008600205760984,0.5730721576006464,0.3268418403417438
MB-0123,0.1228735034202271,0.7073531170349716,0.16977337954480115
MB-0504,0.13048448610214972,0.7721712672427776,0.09734424665507267
MB-0564,0.10094594724837169,0.41346510508979506,0.4855889476618333
MB-0475,0.12209666142742322,0.5042359351674526,0.3736674034051242
MB-0321,0.423889035652179,0.5039814623575408,0.0721295019902802
MB-0482,0.10650554819575316,0.30271485746191823,0.5907795943423286
MB-0101,0.17411381933620684,0.5559629594072152,0.26992322125657797
MB-0662,0.11178622814492822,0.3223270465182269,0.5658867253368448
MB-0291,0.18008756724731811,0.47999512692690555,0.33991730582577634
MB-0465,0.1942220638846048,0.412124432066628,0.39365350404876726
MB-0630,0.31687650953421853,0.4735810840506114,0.20954240641516994
MB-0036,0.3176502283394669,0.6766658940838637,0.005683877576669529
MB-0166,0.3108569882361582,0.5516015418015229,0.13754146996231884
MB-0180,0.3403290291821967,0.6596709708178033,0.0
MB-0525,0.1266274924346661,0.26882681214464405,0.6045456954206899
MB-0307,0.021484340254342583,0.48027086687857584,0.4982447928670815
MB-0002,0.3140687641153382,0.6809276051050372,0.005003630779624578
MB-0408,0.2287499454079203,0.6094945659131642,0.16175548867891565
MB-0466,0.23121743536494704,0.61152054538691,0.15726201924814298
MB-0632,0.20055881578835325,0.5725714598436645,0.22686972436798222
MB-0120,0.17767768054809704,0.3985222330470437,0.4238000864048593
MB-0507,0.13665983662190098,0.6395872000694254,0.22375296330867367
MB-0287,0.25633336367567416,0.6774406642532865,0.06622597207103928
MB-0869,0.08106272830319505,0.0,0.918937271696805
MB-4633,0.2774171106984587,0.7218597195529227,0.0007231697486185105
MB-4627,0.3607202918411367,0.566139691285145,0.07314001687371839
MB-4004,0.381478372567129,0.5003547225929277,0.1181669048399434
MB-4708,0.2759508838817905,0.5731166610262465,0.15093245509196304
MB-4618,0.4073165215954276,0.4512363647864191,0.14144711361815332
MB-4641,0.35460164433411984,0.6453983556658802,0.0
MB-4622,0.14209474179707457,0.0,0.8579052582029255
MB-4634,0.41181715017092496,0.45819173392888357,0.1299911159001915
MB-4688,0.27973674356221934,0.4119442976415432,0.3083189587962374
MB-4665,0.5404518366414998,0.45954816335850013,0.0
MB-4666,0.4022905683640466,0.5059284172176443,0.09178101441830913
MB-4640,0.30199718333893977,0.2653870186074459,0.4326157980536143
MB-4691,0.5058841288160468,0.29375356316837076,0.20036230801558236
MB-4671,0.5905382861642404,0.3708689855118874,0.038592728323872255
MB-4667,0.36476538506294254,0.055358969065406174,0.5798756458716514
MB-4721,0.42967668974198386,0.5529826195131564,0.017340690744859732
MB-4723,0.38967985849162107,0.5185483820425171,0.09177175946586189
MB-4718,0.27928619138341715,0.48981541852453186,0.23089839009205101
MB-4716,0.3647698841711279,0.3421300562956848,0.29310005953318713
MB-4729,0.4933103496388472,0.32359187064077305,0.18309777972037986
MB-4717,0.1852452485945564,0.058413408183627794,0.7563413432218158
MB-4724,0.13419603478217793,0.244493739299655,0.6213102259181671
MB-4770,0.10143677361726226,0.16972560664349254,0.7288376197392452
MB-4752,0.3388711008226632,0.5229030576824204,0.13822584149491654
MB-4762,0.4282760468629306,0.5541805291311764,0.017543424005892948
MB-5169,0.30598114789707986,0.5264389196161993,0.16757993248672073
MB-4796,0.3276442608008905,0.5794813652947618,0.09287437390434772
MB-4790,0.3997952471389684,0.5768304278816676,0.023374324979363894
MB-4797,0.35583397405066947,0.6044489950903666,0.03971703085896394
MB-4800,0.340791920349679,0.5400150983577472,0.1191929812925738
MB-5541,0.10548389954862744,0.6137650094376322,0.28075109101374024
MB-5549,0.14054499542458962,0.2740022318628069,0.5854527727126034
MB-5519,0.3608678716152528,0.5013737432170878,0.13775838516765945
MB-5495,0.22363980742770861,0.579489644756976,0.1968705478153155
MB-4832,0.2907467657303071,0.6136684308353877,0.09558480343430509
MB-4745,0.20629208986698777,0.15089094355421442,0.6428169665787977
MB-4825,0.4015349499885095,0.5984650500114904,0.0
MB-4814,0.31746922444561165,0.3215621159035201,0.3609686596508684
MB-4757,0.09067122162934506,0.08090100614647854,0.8284277722241763
MB-4694,0.19379980723376927,0.0,0.8062001927662307
MB-4698,0.28844328222684285,0.5670837893749928,0.14447292839816442
MB-4715,0.24747792524599146,0.0,0.7525220747540086
MB-4685,0.5738631816553347,0.40567143145666146,0.02046538688800389
MB-4712,0.37263400394252766,0.2355472606987498,0.39181873535872247
MB-4672,0.4757315859597657,0.5242684140402342,0.0
MB-4704,0.3549033303990938,0.438712848330833,0.20638382127007335
MB-4655,0.5214836645746933,0.2143526679513774,0.2641636674739293
MB-4651,0.23547895960306145,0.39887526399854795,0.3656457763983906
MB-4661,0.46350967772725443,0.5135918419006005,0.022898480372145036
MB-4649,0.4718066016956706,0.3425495243079083,0.18564387399642118
MB-4642,0.30721310379909167,0.5364247021739189,0.15636219402698945
