,arc1,arc2,arc3,arc4,arc5
ADAR,6.181390848163169,6.319749780232401,6.289407987915194,6.535185893399009,6.358527286797064
ADARB1,4.05142568107114,1.1999012714452955,2.0103489416940996,2.714653241107868,3.1875150706684297
ADARB2,0.9812074830046011,2.3794274626929646,1.573071313404382,-0.27645038803374056,1.2014436391678098
ADAT1,4.6972621714960106,5.068963671314281,5.435854082213997,5.178559064346246,4.265987832768481
ADAT2,2.9508899392948003,2.324497174835797,1.7442636774107458,2.8029744457366332,3.657479548775786
ADAT3,1.3620708485300865,1.3657640354415164,0.8145038289980533,1.8376776012944476,1.2027719945434125
ADCK1,3.112210182588156,2.51732867526056,2.2758804256620646,2.5859377196236264,2.659129487444476
ADCK2,4.166697783415575,4.159625305739726,4.409810997257911,4.005787339802301,4.667442761463276
ADCK5,2.1973251213993863,3.2037556340179676,2.3519918000667963,2.9570199745806476,2.9827704359676557
ADCY1,3.007720411807809,4.516149865174642,4.278182774592904,1.368931397307784,3.0359946011753722
ADCY2,1.1207891840565607,2.9167144748537908,2.4261080142587703,0.009253221777395959,0.16609525714322415
ADCY3,4.8395187331817,4.097439951454373,4.045555052112609,5.271957698536824,4.763043659374202
ADCY4,0.38926758619479024,0.598634640076519,0.1902971530426688,-0.10326255517335414,0.5580597857693391
ADCY5,1.3438271920097336,2.694374392236776,2.651243926709909,0.5668776811807781,0.6091951634556605
ADCY6,2.3718460574051194,3.1366157766265887,3.12380251352877,3.896909507193426,3.8862593880653917
ADCY7,3.637510145506049,1.2168674264932062,0.6179616780683432,3.528505444792316,1.4109733143714491
ADCY8,0.03365556730662794,0.27164204133048486,0.5120047985480549,0.5086759110853942,0.05352283932711832
ADCY9,3.2987223042260743,3.231973243345876,2.6679095920813864,2.4358173713327607,2.726065818948124
ADCYAP1,1.9786151501251048,5.5913983416139335,2.1933962165747443,-0.162351423869723,-0.5616839381309369
ADCYAP1R1,5.180154063318575,-0.48420533307961455,0.4885368074175933,-0.04766914037992964,1.8012637832880256
ADD1,5.409066932114986,5.7577270925719315,5.996116498903733,6.088570591748733,6.175878452278341
