,arc1,arc2,arc3,arc4,arc5
m.NCIH1672,132.0267789361722,24.871001745125366,78.38221337814201,162.51265728839158,103.75017333856565
m.NCIH1688,101.53843142659005,135.4126870721322,55.23297996229067,137.07578408333353,148.14947368698796
m.NCIH1694,127.5774388744336,90.37160030308061,127.34807559908094,139.86710905432932,14.474186404290478
m.NCIH1836,107.93313477731888,42.567488116694626,64.22676941611037,156.4444727365469,99.27239271766706
m.NCIH1870,108.43006640361183,40.05373369887491,90.18352377846232,144.21576598446785,60.29783794710893
m.NCIH1876,101.7061812993299,42.86307770594122,111.33223994527037,154.668351628512,102.94054512717874
m.NCIH1882,97.3802367724555,54.68077926167957,105.05355399335471,133.4767631004083,113.34738730957463
m.NCIH1926,115.12702515730253,25.26362670176229,108.65757920536053,160.66351678233596,94.19454161378718
m.NCIH1930,109.71763693750363,43.6030841268474,73.59371420595477,124.98907593250401,84.79389786581925
m.NCIH1963,109.04272591845987,36.27727175034772,110.48178565924266,162.9567145762339,76.57632475938995
m.NCIH1994,106.79846570930675,75.93287751764805,29.53851479625569,146.45607118440327,111.13454577674668
m.NCIH2029,120.99065465284326,63.24510420179249,38.2482342971492,156.16839121529742,109.01819823763368
m.NCIH2081,102.4800050691773,62.885123429006285,51.134500683401356,151.35722061180334,91.95067914454529
m.NCIH2107,125.02341316547574,30.86377795241057,77.90384052649024,163.0261836827811,85.38680951905043
m.NCIH2108,137.10224416356962,13.077862290252478,92.01252050233073,163.2301074142676,99.17657276687378
m.NCIH2141,105.03640003743341,30.760628465790543,80.97459768772804,140.6439132756361,91.56597410141437
m.NCIH2171,104.73566016534951,81.83905908945154,117.15028945678907,148.11019696519793,27.422726921268563
m.NCIH2195,136.63853254621242,105.88954291332475,78.70458024526398,92.46279279164074,131.46544320059797
m.NCIH2196,146.93054303080558,92.11261530990956,63.528018951535095,120.79147905620172,126.51688816194857
m.NCIH2198,148.59988601448666,96.29423047498477,73.12742690599899,113.02262441387842,120.46004506231671
m.NCIH2227,130.863849166942,57.404089316648225,111.9985821134712,132.06795833007092,49.56298094576906
m.NCIH2679,45.1828585567693,111.40655373545215,106.76588155642715,144.385107334368,93.47121112420537
