,m.DMS153,m.NCIH60,m.NCIH69,m.NCIH82,m.NCIH128,m.NCIH146,m.NCIH187,m.NCIH209,m.NCIH211,m.NCIH250,m.NCIH345,m.NCIH378,m.NCIH446,m.NCIH510,m.NCIH524,m.NCIH526,m.NCIH711,m.NCIH735,m.NCIH738,m.NCIH740,m.NCIH748,m.NCIH774,m.NCIH841,m.NCIH865,m.NCIH889,m.NCIH1048,m.NCIH1092,m.NCIH1184,m.NCIH1238,m.NCIH1339,m.NCIH1417,m.NCIH1436,m.NCIH1450,m.NCIH1514,m.NCIH1522,m.NCIH1607,m.NCIH1628,m.NCIH1672,m.NCIH1688,m.NCIH1694,m.NCIH1836,m.NCIH1870,m.NCIH1876,m.NCIH1882,m.NCIH1926,m.NCIH1930,m.NCIH1963,m.NCIH1994,m.NCIH2029,m.NCIH2081,m.NCIH2107,m.NCIH2108,m.NCIH2141,m.NCIH2171,m.NCIH2195,m.NCIH2196,m.NCIH2198,m.NCIH2227,m.NCIH2679,m.NCIH3282,m.HCC33,m.HCC970,m.HCC2433,m.HCC4000,m.HCC4001,m.HCC4003,m.HCC4004,m.HCC4005,m.SHP77,m.HCC4002,c.COLO668,c.CORL24,c.CORL279,c.CORL311,c.CORL47,c.CORL88,c.CORL95,c.DMS114,c.DMS153,c.DMS273,c.DMS454,c.DMS53,c.DMS79,c.HCC33,c.NCIH1048,c.NCIH1092,c.NCIH1105,c.NCIH1184,c.NCIH1339,c.NCIH1341,c.NCIH1436,c.NCIH146,c.NCIH1618,c.NCIH1694,c.NCIH1836,c.NCIH1876,c.NCIH1930,c.NCIH1963,c.NCIH196,c.NCIH2029,c.NCIH2066,c.NCIH2081,c.NCIH209,c.NCIH211,c.NCIH2171,c.NCIH2196,c.NCIH2227,c.NCIH2286,c.NCIH446,c.NCIH510,c.NCIH524,c.NCIH526,c.NCIH69,c.NCIH82,c.NCIH841,c.NCIH889,c.SBC5,c.SCLC21H,c.SHP77,c.SW1271
CACNA1D,1.564958,2.40069,2.571485,0.3077187,1.179529,1.518957,2.410516,1.57597,2.397649,3.265821,1.561219,1.203909,0.3964218,1.356574,0.8215921,1.740874,0.7209883,1.808981,0.9278101,1.550157,1.319943,1.809838,0.47985,2.0361,2.635341,0.9209278,1.059468,0.5070995,2.003521,0.9621864,1.078689,1.495382,1.07951,1.638145,1.182524,1.24313,2.121286,2.049759,2.936572,1.30953,1.934897,2.074635,1.033342,1.094375,0.6102761,1.472434,0.4541369,1.286716,1.825354,1.723087,1.593583,1.883109,0.976656,1.602301,0.8788606,1.297519,1.16282,0.9514051,1.520638,1.952857,1.68968,1.138003,1.480438,1.775386,2.168519,2.132736,0.8121695,1.460376,3.588158,2.035507,2.860163,2.012886,3.195098,1.581551,1.521471,2.148095,2.299716,-0.113371,1.82345,0.5930444,1.834556,2.057724,1.590362,1.882369,0.2949501,1.994892,1.53628,-0.3173609,-0.2252244,1.84873,1.814433,1.075454,0.5892622,2.482918,2.979881,1.068809,1.276112,0.3858951,-0.2444462,3.014542,-0.1863707,2.41393,0.09748167,1.617736,1.631002,1.248401,2.08028,-0.1389372,-0.1983836,2.147702,0.8689932,2.310956,2.089007,-0.1418294,-0.06781846,3.017619,0.1594419,2.569141,3.85911,-0.1523151
CACNA1E,1.504139,0.3752842,3.699583,0.3030043,0.769976,1.26692,1.278333,0.1719613,0.2419178,0.9788692,2.247086,1.444862,2.111349,2.18236,0.5851202,0.2714125,1.634881,2.796959,1.580863,2.250273,0.2415352,1.430315,0.8867446,2.184545,2.707346,0.2967278,1.856138,0.926875,0.7315421,0.4158362,1.667884,1.438727,0.3128766,0.7126036,1.091448,0.2445722,0.3197299,1.259691,1.244209,0.7320821,0.4242388,2.960957,0.3143422,0.7844647,0.986571,1.731463,2.164473,0.5529517,0.3228288,0.3309233,0.8279097,0.9772528,2.679235,0.70427,0.26599,0.2596861,0.4767221,2.673166,0.2083279,2.019954,0.6638323,3.314401,1.240556,1.561935,0.2732866,0.41114,1.651838,0.6247943,0.5484497,0.9565102,3.014201,0.8112532,3.695772,-0.02345973,0.7942309,2.280316,0.2492978,-0.161501,1.103575,0.1751573,1.071368,0.7935781,2.719209,1.465301,-0.2599392,3.067274,2.172466,0.3322753,-0.1762786,-0.1702688,1.601419,2.312662,1.996363,1.260404,0.4806046,0.2016531,1.354081,3.395843,-0.1788482,-0.05074711,-0.2711319,0.6243714,-0.2830297,-0.1811514,-0.1910395,-0.07735745,1.618398,-0.1839226,-0.04265989,2.666885,0.2353947,-0.2833045,4.271229,0.03033388,-0.04610676,2.403621,0.17389,0.6499519,-0.1328405,-0.1434479
CACNA1F,0.5959182,0.2539383,0.1053787,2.050883,0.7464256,0.6041126,0.06259097,0.3600681,0.08312942,0.720815,0.3102758,0.2873193,0.412309,0.1066952,2.971498,0.181317,0.04516219,0.1267787,0.07998691,0.1113977,0.07749605,0.4847744,0.2976696,0.9414527,0.6955819,0.1079254,0.3287973,0.1063749,0.3709037,0.08812512,0.02671627,0.1858022,0.1702516,0.06408952,0.08714831,0.1238645,0.09715334,0.02262153,0.1008034,0.8037008,0.7578513,0.2082938,0.07921828,0.1158855,0.04778269,0.3232378,0.1013883,0.1556667,0.1047259,0.1052635,0.3150168,0.2427056,0.06053569,0.1688751,0.129669,0.1874793,0.520925,0.08165945,0.1041488,1.441517,0.04978812,0.7476881,0.6606733,0.3189717,0.1929628,0.295757,0.4156024,0.1132425,0.130487,0.2573872,0.01841309,0.06689966,1.426009,-0.02901508,0.8868878,0.7980051,0.9743828,-0.1009606,0.6478553,0.1360174,0.5199183,1.100851,0.07063811,0.1734686,-0.09805941,0.1071758,-0.1835273,-0.1308237,-0.02604107,-0.01800167,0.4200086,0.2263451,0.1329841,0.7532868,0.9156596,0.00120658,-0.01949938,-0.09607709,0.01130818,0.09069582,-0.1112375,-0.03049602,0.3919591,-0.07058403,0.3631231,0.266384,-0.07312414,0.02594698,0.03254539,0.1217841,5.041004,0.01394105,-0.08802474,4.159572,0.07405229,-0.004626804,0.6165911,0.4724382,-0.0683761,-0.0558932
CACNA1G,0.345999,0.3695759,0.8234411,0.4866336,1.294619,0.4615068,0.9369658,0.2987752,0.4817799,3.0103,1.654413,0.8572303,0.3207447,0.5282438,1.047553,0.2129613,2.586398,0.318041,0.5779338,0.7364157,0.4457192,0.3361199,2.074664,2.006319,0.3259121,0.8290512,1.778416,2.295549,0.4377544,0.2465681,1.564743,0.3117409,0.2199816,1.553164,1.485185,0.2665049,0.2425833,1.600732,0.4110886,2.410707,0.728713,0.8211427,0.3120094,0.1732777,0.953255,0.2018579,0.8965925,0.2468344,0.4236374,0.2146122,1.039767,3.28109,0.4003868,0.2909198,1.302734,1.472536,1.714826,1.962129,0.2505549,2.061772,0.2987095,3.227193,0.5554085,0.2052042,1.467057,0.3041516,1.241974,0.556055,0.5579335,1.361265,-0.03358831,0.3354691,0.9779203,0.3585775,0.2739475,0.3779723,0.1446559,-0.07184131,-0.1588969,0.12543,0.2078036,3.6292,2.297452,0.1027376,0.4394281,2.162558,0.6206781,2.91592,0.2382632,3.330104,-0.09114902,-0.04826369,-0.04586011,2.934127,-0.141819,-0.217971,-0.2348224,2.182247,1.335957,-0.1739795,3.603959,0.06956908,-0.1099907,-0.1269168,0.4684511,1.869425,2.319891,1.024828,-0.08674573,0.2980767,1.266727,-0.2145969,0.7503567,0.9655482,0.6705702,0.8062692,0.9726612,1.512325,0.0128765,0.3623025
CACNA1H,3.800927,5.05814,5.617737,0.4307303,2.19534,0.3558943,2.608764,3.36434,0.4029932,4.232458,3.275241,0.3848357,1.253794,0.4895751,2.384791,0.6054593,2.26172,1.881734,0.2403829,0.3214283,1.68423,0.4503971,2.037194,0.252116,3.976257,1.003046,2.843633,3.916476,2.494468,0.3734501,4.10949,2.232256,0.5778971,0.3435436,0.8394603,0.445515,5.147967,2.020322,0.9042251,0.7063977,0.2358189,3.531349,0.370353,0.3058116,1.634815,3.522178,1.010959,1.086154,2.364057,0.4250043,0.5580162,0.2063695,2.805661,2.061197,2.681856,2.971054,2.860148,3.677947,0.516841,3.607431,0.3702677,3.465151,3.752394,0.4859029,4.002822,0.4242827,1.194959,3.961157,4.161295,2.382586,4.507112,3.916691,1.9658,-0.2692118,5.162891,-0.5279965,3.924808,4.443042,4.637737,2.214423,5.725536,-0.2118955,2.857757,0.3855798,-0.04012262,3.973449,1.060381,4.576397,-0.2100795,3.996155,3.356302,1.614263,-0.6026479,-0.5725758,-0.7554178,-0.6555956,2.176729,2.40897,-0.2529133,0.8964043,4.543888,0.195603,4.424963,-0.3156318,3.94169,3.3165,4.397539,1.378661,2.686768,-0.4904157,3.417369,-0.487501,4.389429,-0.2232904,3.64154,4.544193,4.937488,-0.3612307,3.232466,1.333243
CACNA1I,1.01107,0.7698336,0.2140901,0.2732221,0.2476011,0.4610112,0.1517002,0.1491083,0.2528023,0.3042731,0.3081407,0.423647,0.5480449,0.2957622,0.5120265,0.3080068,0.4010241,0.3170827,0.276326,0.1652224,0.1700515,0.1848422,0.3366637,0.2293657,0.2151592,0.2893875,0.8140271,0.1236137,0.6326614,0.2322643,0.1696555,0.1492495,0.3954531,0.787205,0.2261525,0.5194492,0.213186,0.07820814,0.2638398,1.06986,0.07764681,0.2488546,0.7098835,0.5306658,0.1474951,0.385106,0.2750429,0.2459898,0.5798338,0.2138373,0.2916015,0.160514,0.1013348,0.2904267,1.226584,1.483403,1.330529,0.1116083,0.5554132,0.4838784,0.2202826,1.283435,1.17281,0.1759515,0.5426569,0.2495169,0.4196766,0.92045,0.2379963,0.3795156,-0.07367068,2.393649,-0.2271163,0.2632083,-0.1027483,0.4061995,-0.08634144,0.04149401,2.369229,0.069183,0.09755126,0.5621253,2.085681,0.7034887,-0.1900909,1.452931,0.07167227,-0.2759255,-0.1363628,0.5285075,-0.3264315,0.1974652,1.085908,1.25383,-0.3545665,0.3859666,-0.1303906,0.0979724,-0.1750207,-0.05228682,0.01894309,-0.0004209161,-0.1960569,-0.140529,0.4961943,2.634663,-0.3320036,-0.1428984,0.3323102,0.3661882,-0.02475411,-0.1047216,-0.2558449,-0.0272096,-0.02312586,-0.1199601,0.02218283,0.3826388,-0.1356841,-0.09407869
CACNA2D1,5.613394,4.47054,5.581172,5.466764,3.224923,5.260551,2.881609,3.985727,2.627166,6.160828,4.845219,4.978692,4.696339,3.620079,4.054763,1.291492,4.085571,5.702677,3.416474,5.895432,5.21414,5.469187,2.18191,5.080398,5.605792,1.740031,5.424532,3.163689,3.953307,2.808817,6.176715,5.899764,0.4502003,4.927006,5.557915,3.329058,6.480934,4.796562,3.564242,4.798427,3.45074,4.449332,3.766028,3.057401,4.319331,3.085436,5.641489,1.790699,4.919039,6.757823,5.018061,4.676791,6.401923,3.934145,0.8513838,4.560732,3.201802,5.64924,3.22017,3.968395,4.553839,4.589386,5.442101,4.875221,5.206982,4.61425,2.824043,4.967698,4.841846,1.476958,4.070542,4.843615,4.802973,4.817885,4.329117,3.292116,2.64478,4.4018,5.072204,4.796357,4.485112,2.98573,6.329138,4.217511,2.059151,5.683411,5.697734,3.612932,2.891047,5.176174,4.999227,5.306529,2.927455,5.616628,3.171482,3.323606,3.247071,4.817435,4.412863,2.096293,5.909817,5.185618,3.081555,0.491454,4.380609,4.340782,5.710878,3.98157,4.908709,3.51718,5.014588,1.660709,6.165942,4.272125,3.458525,5.519483,3.71229,3.844451,4.574094,2.909461
CACNA2D2,0.3975549,6.119142,2.849576,0.3620001,0.9476893,0.9574474,2.653175,2.019509,0.9840399,3.735918,2.014645,2.772129,3.182991,5.341178,3.488033,4.125964,2.071168,0.572425,0.5907269,0.3272297,0.9119508,1.522962,2.566262,2.133433,0.5218448,2.59233,0.8471935,1.75731,3.608764,1.276509,2.956014,1.130978,0.4337963,1.977328,1.411508,0.4843471,3.953098,1.268192,0.494468,3.231489,0.7095278,2.682588,0.755546,0.7736197,1.087271,2.137713,1.010335,0.89508,1.739565,0.669907,1.468642,1.815328,2.814137,3.722457,3.193606,3.276128,3.648154,3.776821,5.386197,2.811335,3.227057,3.827496,3.59577,0.4049018,4.190308,2.63259,3.447808,3.397528,1.225134,2.782425,0.3377454,5.417425,3.718111,4.495632,1.149332,0.1130265,-0.04967599,3.071129,-0.05842286,4.753548,0.3499528,1.395941,3.786093,3.497952,1.89296,3.150778,2.184803,2.115663,-0.2279762,4.455994,1.554957,1.399571,1.743066,4.299742,-0.3570807,0.6142529,1.604869,0.8679204,0.3299783,1.491211,0.8329361,1.812697,0.3308586,-0.1955818,3.887653,4.051665,3.921682,1.184392,2.579315,4.685518,4.419969,4.603272,2.419522,1.293921,3.668492,0.8846654,2.248045,2.836305,0.4937501,0.6755893
CACNA2D3,4.013182,2.045784,3.238846,2.865308,3.972739,4.044711,3.389199,4.629545,0.6378799,3.072735,4.497162,0.5972788,1.401613,2.211597,0.7862426,0.7046792,2.457907,3.19981,2.342922,3.530376,3.176965,1.679082,0.988657,2.743266,2.403766,1.022729,3.021483,1.494741,3.311318,3.359734,0.8390729,2.963733,-0.1081379,0.9955785,1.592628,0.2836467,2.242598,2.364569,1.309312,2.550281,0.844121,0.5008696,1.85143,2.950514,2.3282,2.094037,1.352675,3.759148,2.327117,1.238987,2.838178,1.935121,3.057721,0.3404739,4.364441,4.408608,5.267139,2.805165,4.767262,4.286061,0.4848972,3.761232,1.121803,3.057069,-0.1169607,2.403217,0.3497655,0.1521897,-0.0006864286,0.9220444,3.626497,1.554835,0.3859434,0.09920315,1.242931,2.712817,3.37024,0.4686688,4.00198,1.31418,0.4554593,1.474294,3.037959,1.146329,1.400925,1.909267,1.581864,0.9688516,1.292144,4.250018,3.759747,2.974275,3.572283,2.719195,0.5767131,3.17052,3.686999,1.604096,3.654297,2.710387,1.740518,2.521805,3.598793,0.3130883,0.7532333,4.44167,3.227349,0.1022596,0.3784689,1.925927,0.2574354,1.748935,1.338364,0.2332729,0.2676842,0.6791532,0.1302612,0.4126132,0.3588786,0.152624
CACNA2D4,0.6401647,0.2111863,0.2657529,1.628775,0.1106638,0.08192367,0.1447725,0.08652467,0.117127,0.4548429,0.1180257,0.4017874,0.4351377,0.1100775,1.785429,0.2684994,0.04340606,0.4918251,0.0868015,0.1254407,0.1091898,1.168318,0.1709743,0.409406,0.3052586,0.2561658,0.3744473,0.1542189,0.6711686,0.146584,0.06621163,0.1151845,0.1972868,0.2075777,0.0825364,0.2717721,0.1368864,0.1294839,0.1705984,1.418321,0.04985688,0.06311497,0.1116164,0.08355487,0.1099688,0.1304043,0.122627,0.1396054,0.1440547,0.1707314,0.1500502,0.07222421,0.0650669,1.179111,0.3856497,0.08897829,0.1525102,0.03533128,0.3695241,0.2209348,0.3211117,0.4105376,0.1906606,0.1129782,0.1487036,0.1854068,0.1463398,0.3259794,0.1435995,0.4815886,0.5115706,1.259064,0.2991274,-0.05256544,-0.01761889,0.6434089,-0.03765977,-0.04463991,0.5152902,0.1987035,0.1129197,0.3356363,0.02433976,-0.07877804,0.1864393,0.5877544,-0.01577664,-0.175984,0.6602474,0.4115124,0.2247881,0.07443552,1.111879,0.7342198,0.03536788,-0.008800513,-0.1646292,-0.02606075,-0.0239872,0.2728707,-0.05911982,0.1489279,-0.1742865,0.3441557,1.110496,0.002761582,-0.1564965,0.1859088,0.8113629,0.1101534,2.393917,0.5493396,0.08668401,1.826744,0.07783803,-0.05767451,0.4001444,0.9529121,-0.01227577,0.1600349
CACNB1,2.37447,2.524671,3.301677,2.559819,2.381947,1.95828,2.223168,2.231467,3.303645,3.588468,3.174029,3.245545,3.020359,2.575012,2.65114,2.214233,2.210219,2.662774,2.432493,2.726056,3.287319,2.597275,2.109609,2.467658,2.829835,2.458084,2.382404,2.478333,2.867695,2.260578,1.671989,2.50466,1.854146,2.228752,2.834518,2.100709,2.370759,2.789946,2.274297,3.398153,2.246704,2.185401,2.228419,2.13486,2.406406,3.160222,3.102253,1.912685,1.445516,2.348379,2.950317,3.256367,2.701569,2.189101,1.610016,1.691979,2.026331,3.585945,2.731417,2.4629,2.221233,2.963242,3.240184,2.614569,3.040419,2.433815,2.532205,2.297406,1.842425,2.325904,1.246955,2.285582,2.076211,2.785252,3.178649,1.033807,2.237027,2.965893,2.030793,1.957517,1.217471,1.290901,3.034661,2.913071,2.543775,2.10184,2.120953,3.638475,2.477946,3.021031,2.521247,1.865108,3.489056,3.376011,1.829567,2.226855,2.623905,2.843687,3.446755,0.9078279,3.016276,3.230122,2.345162,4.065751,3.071227,1.705766,3.594422,2.867002,2.993813,2.920573,2.607014,1.621964,1.98091,2.281087,2.838132,3.014912,3.737495,3.636615,2.236143,2.677845
CACNB2,2.477894,0.4103926,0.2900515,3.859888,1.302458,1.23117,0.5295593,0.9221935,0.4147369,0.3955577,0.2725406,2.320683,0.4505904,1.906625,2.464836,1.801322,0.5597716,0.35537,2.842172,2.194488,2.022941,1.181479,1.21884,1.172785,1.889865,1.065768,1.685626,0.2836577,0.6536556,0.2484144,0.2150327,1.812835,1.47978,0.2040854,0.1699353,0.3140359,1.284086,2.382279,0.4195867,0.2590673,0.2488923,1.987807,2.433014,2.227175,1.448735,2.440457,0.4969135,0.376616,0.2474291,2.606195,2.606195,1.443945,1.074919,1.315914,0.2526566,0.3665245,0.2266383,2.912513,2.609999,1.989215,3.49171,0.2261508,3.260846,1.317834,2.453531,0.3733217,1.089998,2.474882,2.610526,0.9947161,0.2089384,3.955809,2.469959,1.903679,1.475645,0.6246902,1.931811,0.588234,2.453498,1.102942,1.526901,1.889891,1.363021,3.449564,1.079212,1.169842,1.666506,0.2054629,0.201616,0.2823856,1.558786,1.269097,-0.1060765,0.3249156,0.1159497,3.031891,1.101378,-0.01226449,1.603201,0.02572016,2.126619,2.651434,2.128134,0.6696226,1.783869,0.2287978,2.380829,0.1832011,0.5654469,2.305008,2.060774,1.697082,0.1191677,3.903619,0.2061818,2.171324,0.675863,1.732361,1.86356,0.4307129
CACNB3,4.21509,4.010564,6.061694,3.320325,5.497375,5.350889,5.947523,5.428237,4.73752,5.569631,3.318312,5.421871,4.450872,4.427216,2.657035,3.889846,5.003564,4.459394,6.584051,5.34412,3.688592,3.416307,4.751627,5.585109,4.735771,5.218293,4.12125,5.369802,4.605693,4.600004,4.578597,4.914816,3.292976,5.431627,5.412845,4.304383,5.029683,5.056403,3.425348,4.65939,4.199609,4.081348,4.704726,4.804076,5.233882,4.72932,4.551176,3.669109,4.882421,3.5424,5.653206,5.481214,4.570823,4.005049,3.909593,4.653083,4.338806,4.624093,3.529034,4.701951,2.604904,5.155374,4.662573,3.752124,3.586469,4.830042,5.397381,5.207012,3.923283,5.336414,4.855679,5.664806,4.543519,4.883705,5.503542,3.901467,4.678044,4.790556,4.259626,2.497646,4.176331,5.195991,5.990825,3.567346,5.386916,3.825906,3.921822,5.250579,3.477728,3.961232,4.977564,5.039241,5.111962,4.603542,4.52355,5.023988,4.079658,5.259218,3.711408,4.179672,2.849972,5.246979,4.492706,3.786193,4.207863,4.60129,4.830605,4.075112,4.395635,4.95575,2.638211,3.877707,4.390656,3.13034,5.1664,5.345836,5.475191,5.853182,3.270793,3.693171
CACNB4,1.875941,2.049518,0.1627916,0.3892662,1.037755,1.685885,0.7308772,1.071755,0.1222024,1.696474,1.8831,1.849796,1.022468,1.343923,0.5462923,1.959849,0.8114948,0.05775207,1.163953,1.404302,0.4433735,2.074823,1.037787,2.13488,0.7778322,1.269585,1.461404,0.9019937,0.568703,1.628152,1.248477,1.125956,2.070003,1.428916,1.246659,0.8527656,0.9390551,2.117407,2.36969,2.928131,1.225085,1.406558,0.9290318,0.5036643,0.955022,0.6696372,0.785692,1.02767,1.145846,1.8562,1.893865,1.232028,0.9245921,0.5733704,0.4231208,0.6407546,1.823292,2.692669,0.6882285,0.7140859,0.04933499,1.557762,1.304253,1.115112,0.9081163,0.1872927,0.3345163,0.07987648,0.9845496,0.4545003,0.5071928,0.2206809,0.9187847,0.615192,0.7868171,1.394226,0.36561,0.08404346,1.502969,1.307869,0.1968098,0.3010578,2.114939,0.08078749,1.729055,1.464482,0.5292242,0.9140631,0.4658548,1.895012,1.520149,1.681817,0.9689349,2.34061,1.748058,0.5059984,1.57345,1.357997,0.09943375,0.387323,0.1356113,1.856449,0.6009108,0.07457901,1.577528,0.5875177,2.246089,0.3122977,0.6693283,0.7833642,1.206631,2.849104,0.01290098,0.4253153,0.1078655,1.00613,1.005089,2.378362,1.040442,0.3930269
CACNG1,0.2066286,0.06561296,0.1301433,0.05486901,0.5200298,1.451668,0.03168562,0.04544296,0.04208287,0.1330726,0.929931,0.6693217,0.0861029,0.1236143,0.1891324,0.05673015,0.242104,0.07126773,0.04038467,1.79609,0.0958146,0.3413016,0.06142979,0.7053718,0.04632567,0.04736829,0.2035532,0.05377518,0.0911904,0.502013,1.419517,0.6256688,0.05055362,0.02517712,0.2312886,0.09088602,0.1602136,0.2624133,0.05103004,0.0367108,0.0322685,0.3095579,0.2291367,0.05858979,0.2872236,0.3927324,0.319066,0.05015919,0.1949265,0.130085,0.492766,0.06343621,0.03773334,0.4407087,0.6290173,0.1694728,0.3431894,0.5387631,0.05261624,0.8584594,0.06784874,1.400573,0.9539452,0.0549475,0.3113047,0.04132493,0.469654,0.1732427,0.1081777,0.2919991,-0.0332348,0.5825576,0.9297927,-0.02915105,0.5290893,0.05953315,0.0490091,-0.02254046,0.05621283,0.01264881,0.132387,-0.03496748,0.05169041,0.2352831,-0.0283389,0.4269901,1.46054,0.1155394,-0.03477083,-0.0161773,0.9068806,0.6414646,0.3324495,-0.07970433,-0.08179887,0.1993996,0.711292,0.3663248,0.1453446,-0.04978196,0.1200106,0.0530371,0.1311749,-0.03573198,0.9247597,0.2126478,0.8166066,0.08804954,-0.03293826,0.1424032,0.12233,-0.0558816,0.09153598,0.04159313,0.0856847,-0.002417547,0.02063287,1.347358,-0.006045098,-0.02829499
CACNG2,1.309491,2.656763,1.208099,0.2364626,0.9143814,0.01622913,0.9358565,1.533156,0.03755823,1.750736,1.180425,1.063074,2.752,0.02180642,2.782553,0.2374887,2.840476,0.1424107,0.01435164,1.323701,0.3202889,0.4020236,0.03387012,1.247713,0.02554226,0.02611712,2.876969,0.2889047,0.9976202,2.671355,2.252344,0.01715854,0.02787339,1.221775,0.4705264,0.02659868,0.04147256,0.06289761,0.02813608,0.04881013,0.1342048,2.041072,0.02211127,0.01655227,1.668689,0.8998794,0.02429249,0.4172227,1.726619,0.08195765,0.969878,1.639071,0.02724508,2.714364,0.4678968,1.356764,1.942939,2.61107,2.496181,2.389302,0.02825207,3.247919,2.193751,0.02238104,0.7136752,0.3447131,0.9214488,0.06234957,0.876444,0.2491351,-0.01832444,2.434881,-0.0307152,2.556817,1.302202,-0.03572556,-0.02679718,-0.02817995,1.201231,0.02132938,0.0326246,-0.01927977,0.628977,-0.02058744,-0.0170217,3.111922,2.361607,1.246359,-0.01917135,2.837284,-0.0289928,-0.02018393,0.8764961,0.06708529,-0.04510087,-0.01311802,0.5884458,0.01397317,-0.02408863,0.9725521,0.4336198,0.6187887,1.505165,-0.01970129,2.255542,0.8686557,2.093123,-0.02000268,1.086176,-0.03265761,1.693726,1.52009,0.03784584,1.799698,0.007779685,-0.01708492,-0.00437577,1.355239,2.047865,-0.01560081
CACNG3,0.7675946,-0.01385993,-0.009733635,0.005797266,-0.007309445,-0.00621769,-0.0066932,-0.006566889,-0.008889491,-0.007490881,-0.008957696,-0.007827097,-0.0121533,-0.008354458,-0.008148026,-0.008951171,-0.003294352,-0.01202206,-0.005498387,1.57761,0.313641,0.1020234,-0.01297629,-0.005766762,0.6409788,-0.01000597,-0.005752091,-0.005324464,-0.01025476,-0.007888618,-0.002856919,0.707122,-0.01067883,-0.005318358,-0.006264195,-0.01019047,-0.01038915,0.02615011,-0.01077947,-0.007754708,-0.003783945,0.6459744,-0.008471251,-0.006341492,-0.005109669,2.106638,-0.00930692,-0.01059551,0.2074861,-0.009721315,-0.008151694,0.02417712,-0.004938327,-0.006185553,-0.009306031,-0.006753109,-0.009406648,0.3978564,-0.008082157,1.508683,-0.005324121,1.061004,-0.009128128,-0.008574608,-0.01019652,-0.008729386,-0.01001711,-0.007549454,-0.01089865,-0.008668671,0.007020445,0.01440788,0.01176758,0.006157802,0.009764054,0.01368715,0.2852736,0.01079628,0.4998154,-0.002671907,0.003838755,0.007386452,0.5613122,0.01338723,0.01202113,0.01666683,0.04972984,0.0155248,0.007344913,0.545505,0.3839786,0.00773285,0.01896567,0.01683656,0.01727901,0.03032645,2.117767,0.01632485,0.009228819,0.06709936,0.01189525,0.01225057,0.01752214,0.007547943,0.009736786,0.01317262,0.07484116,0.00766341,0.006957805,0.01251176,0.005963182,0.01180431,0.01246803,0.006082845,0.002519242,0.3850572,0.001676442,0.008916068,0.007311837,0.00597697
CACNG4,2.643449,0.8151268,5.806369,0.1686909,4.469398,4.969336,0.2167458,2.426705,2.202271,5.047226,5.065401,4.02413,2.558472,2.461125,2.701159,0.7392788,3.682192,1.875904,3.214646,6.111621,4.197979,5.195088,1.996213,4.758019,1.221095,0.5103709,4.313136,5.209695,2.674295,5.679109,5.309207,5.597945,0.2166296,4.231306,3.447375,2.459728,4.99172,5.154028,1.512586,0.3154698,0.8773774,4.959539,5.431788,5.127505,4.519762,6.09435,5.663102,0.699323,2.444159,2.193741,2.573743,2.127495,1.056028,5.247033,4.710262,4.661924,4.401903,6.436586,0.2042491,4.56179,4.046322,5.862841,5.786258,0.5804857,4.583032,0.4197448,4.735969,2.600722,0.3946531,4.837934,-0.0128386,5.330664,5.096983,0.140742,4.721071,1.157435,3.070006,2.52318,1.768451,2.717955,1.318184,0.2372987,4.186696,4.605306,0.1320898,4.411106,5.554694,5.688707,-0.02998631,3.92178,5.878201,6.290904,3.487143,0.7518968,0.0556439,5.309348,6.154283,6.356161,4.259945,0.08504735,1.44797,3.055182,3.0393,0.03639298,5.292251,4.304036,6.787203,3.425022,0.5065096,1.767696,3.628093,0.1819307,4.534921,1.318361,3.235114,0.6489696,0.5874937,4.180118,-0.04373442,0.3082674
CACNG5,0.2972443,0.234279,1.503668,0.3711676,0.2610574,1.20271,0.1131373,0.6569706,0.150262,0.9665804,0.2079984,1.058303,0.2054312,0.5634511,0.4480688,0.414339,0.3187199,0.2032127,0.3070658,0.82027,0.1400793,0.8482569,0.4209763,0.5516533,0.1654114,0.1691342,0.7201598,1.097197,1.208963,1.309667,0.2117902,0.4784896,0.1805078,0.4460417,0.1058857,0.1722528,0.3897359,0.4738493,0.2107781,0.2014697,0.3149228,0.08097002,0.1431923,0.1071923,0.1704347,0.4056511,0.444199,0.2217438,0.2885393,0.3278213,0.3765776,1.413377,0.1400577,2.734496,2.54962,3.142719,2.529168,2.649398,0.1366153,2.737468,0.1465789,3.606218,1.132491,0.1449394,1.120956,0.3740642,0.2533868,0.414492,0.4230102,0.3100281,-0.1186689,2.411811,0.5409368,0.07223544,-0.165045,0.1471533,-0.1031489,0.1043881,-0.00442706,0.0451641,0.3024833,0.1016529,3.287841,0.02467283,-0.1466135,2.276543,-0.3576859,0.181186,-0.0955843,3.383723,0.2848754,0.2478008,-0.1830793,-0.2280104,0.9220521,0.3053467,0.4560549,1.157015,-0.1559977,0.7558201,0.4859914,0.1824915,0.3728443,-0.1275853,3.246842,2.937614,1.723486,-0.08689278,-0.11761,1.015018,0.3321618,0.4785399,1.354846,2.452996,0.01399997,0.0003895641,0.0143069,0.2822482,-0.1235944,-0.07246152
